N	3gram	Voloshinov_1	Dialekti
1	с точки зрения	20	12
2	это значит что	1	9
3	сама по себе	2	8
4	в том что	3	7
5	внутреннего и внешнего	3	6
6	само по себе	1	5
7	то же время	3	4
8	можно было бы	2	4
9	с другой стороны	5	4
10	в то же	3	4
11	как она есть	1	3
12	более или менее	1	3
13	в этом смысле	2	3
14	в нем нет	2	3
15	может быть и	3	3
16	в конце концов	3	3
17	не может быть	13	3
18	значит что в	1	3
19	ничего общего с	2	3
20	можно сказать что	3	3
21	той или иной	1	3
22	– все это	2	2
23	так же нелепо	1	2
24	на самом деле	1	2
25	имеет общего с	1	2
26	до сих пор	8	2
27	же может быть	1	2
28	не было бы	1	2
29	в этом отношении	3	2
30	или хотя бы	2	2
31	но что такое	1	2
32	с одной стороны	1	2
33	прежде всего необходимо	1	2
34	и в нем	1	2
35	не должна быть	1	2
36	во всяком случае	2	2
37	одна и та	1	2
38	это и есть	2	2
39	точки зрения самого	1	2
40	к тому что	1	2
41	и та же	1	2
42	то все же	1	1
43	это – общение	1	1
44	а между тем	1	1
45	точка зрения на	1	1
46	наука до сих	1	1
47	ничего не доказывает	1	1
48	в данный момент	2	1
49	в чем же	2	1
50	– это та	1	1
51	оно – не	1	1
52	и той же	2	1
53	с их точки	1	1
54	в самом деле	9	1
55	сказать что почти	1	1
56	бы они были	1	1
57	так или иначе	1	1
58	мы уже знаем	1	1
59	что же касается	1	1
60	которое как мы	1	1
61	в ее основе	1	1
62	не понимают и	1	1
63	отчет в том	1	1
64	именно то что	1	1
65	до известной степени	1	1
66	сами по себе	1	1
67	вопрос о действительности	1	1
68	как мы увидим	1	1
69	строй и порядок	1	1
70	на самом же	2	1
71	нет уже никакой	1	1
72	точки зрения не	2	1
73	но если мы	1	1
74	каждом из них	1	1
75	и потому в	1	1
76	различие внутреннего и	1	1
77	ничего не имеет	1	1
78	и вовсе не	1	1
79	отнюдь не является	3	1
80	ни в какой	1	1
81	что почти все	1	1
82	с ними как	1	1
83	другой стороны –	1	1
84	и не дает	1	1
85	теперь мы должны	2	1
86	но в то	2	1
87	не существует ни	1	1
88	ничего общего не	1	1
89	в отношении к	4	1
90	не зависит от	1	1
91	и должно быть	1	1
92	в связи с	7	1
93	это не значит	1	1
94	их точки зрения	1	1
95	постоянно имеет место	1	1
96	в новое время	1	1
97	таким образом и	1	1
98	и пр –	1	1
99	другом и не	1	1
100	связи с этим	3	1
101	самом же деле	2	1
102	увидим в дальнейшем	1	1
103	лежащая в ее	1	1
104	а в том	1	1
105	сих пор не	1	1
106	перехода от одного	1	1
107	не имеет общего	1	1
108	в котором мы	1	1
109	лишь с точки	2	1
110	понимают и не	1	1
111	а не только	1	1
112	с самого начала	4	1
113	это – чисто	1	1
114	но все же	3	1
115	если бы они	1	1
116	друг от друга	1	1
117	есть прежде всего	1	1
118	имеется в виду	1	1
119	одной и той	2	1
120	точки зрения так	1	1
121	тем не менее	2	1
122	друг с другом	1	1
123	для того чтобы	3	1
124	если бы это	1	1
125	то же самое	3	1
