N	2gram	Voloshinov_1	Problema
1	и в	12	44
2	вовсе не	1	37
3	и не	10	35
4	не есть	2	35
5	то есть	1	34
6	может быть	14	28
7	по себе	3	25
8	то что	5	23
9	в том	6	21
10	только в	6	19
11	а не	5	18
12	в этом	4	17
13	если мы	1	16
14	даже и	1	16
15	для нас	7	16
16	сказать что	7	16
17	когда мы	1	15
18	художественного произведения	7	14
19	и то	2	14
20	не только	4	14
21	то же	5	13
22	не в	4	13
23	но в	5	12
24	том что	5	12
25	не является	1	11
26	отнюдь не	5	10
27	так и	4	10
28	как и	5	10
29	тем не	3	10
30	не менее	3	10
31	у нас	1	10
32	в виду	5	10
33	но и	3	10
34	что всякий	1	9
35	в нем	6	9
36	и с	3	9
37	это не	2	9
38	и тем	1	9
39	в то	2	9
40	и это	1	9
41	в его	2	9
42	что и	2	9
43	как нечто	1	9
44	так как	9	9
45	в данном	2	9
46	как бы	13	9
47	же самое	2	9
48	таким образом	12	9
49	во всяком	1	9
50	сама по	1	8
51	перед нами	1	8
52	в себе	3	8
53	он не	2	8
54	было бы	1	8
55	ни в	3	8
56	бесконечное количество	1	8
57	но это	2	8
58	и вообще	3	8
59	только и	1	8
60	связи с	1	8
61	как мы	1	8
62	здесь не	3	8
63	того что	3	8
64	при помощи	1	8
65	художественное произведение	3	8
66	что мы	5	8
67	что в	2	8
68	это и	1	7
69	мы не	3	7
70	на самом	4	7
71	все эти	3	7
72	мы должны	1	7
73	ничего общего	1	7
74	данном случае	2	7
75	вещи и	2	7
76	с ним	3	7
77	и что	2	7
78	с другой	4	7
79	уже не	4	7
80	не может	16	7
81	и потому	2	7
82	сам по	1	6
83	в целом	1	6
84	все же	4	6
85	и к	4	6
86	о том	3	6
87	то ни	3	6
88	ясно что	3	6
89	но если	1	6
90	никогда не	5	6
91	для этого	1	6
92	можно сказать	5	6
93	и только	1	6
94	всяком случае	1	6
95	сами по	1	6
96	мы можем	2	6
97	нет ничего	2	6
98	в виде	1	6
99	жизни и	4	6
100	едва ли	2	5
101	еще не	3	5
102	значение и	1	5
103	за пределы	4	5
104	что они	1	5
105	в своем	2	5
106	хотя и	1	5
107	в нашем	11	5
108	точки зрения	14	5
109	в своей	3	5
110	нас не	1	5
111	является только	1	5
112	как о	1	5
113	тех или	1	5
114	и его	13	5
115	и вполне	2	5
116	и о	1	5
117	в ней	6	5
118	и здесь	2	5
119	крайней мере	1	5
120	что здесь	1	5
121	только на	3	5
122	или даже	1	5
123	не было	1	5
124	по крайней	1	5
125	так же	3	5
126	как в	5	5
127	да и	3	5
128	все это	3	5
129	с ней	1	5
130	другой стороны	2	5
131	в таком	1	5
132	не имеют	1	4
133	мы уже	1	4
