N	2gram	Vygotskiy__4	Dialekti
1	не есть	2	47
2	и не	8	30
3	может быть	12	20
4	не только	15	19
5	и в	20	19
6	по себе	1	18
7	а не	7	16
8	в себе	10	15
9	что она	1	14
10	потому что	12	14
11	то что	15	14
12	в том	42	14
13	так как	10	14
14	и даже	1	14
15	как бы	7	14
16	то же	16	12
17	точки зрения	24	12
18	не просто	2	12
19	но и	9	12
20	значит что	2	12
21	и как	9	10
22	что это	2	10
23	в нем	2	10
24	ни в	3	10
25	как и	9	10
26	том что	35	10
27	сказать что	6	10
28	так и	5	10
29	это не	5	10
30	никогда не	5	9
31	же и	1	9
32	не может	6	9
33	мы уже	5	8
34	в этом	24	8
35	в своей	7	8
36	с точки	11	8
37	не в	4	8
38	прежде всего	2	8
39	это есть	1	8
40	это значит	2	8
41	и то	10	7
42	время как	1	7
43	так что	3	7
44	и к	5	7
45	должно быть	3	7
46	как это	9	7
47	и притом	1	7
48	только тогда	1	7
49	но что	3	7
50	совершенно не	3	7
51	но это	1	7
52	что в	19	7
53	я не	1	6
54	но не	3	6
55	что они	14	6
56	отнюдь не	3	6
57	тогда когда	8	6
58	в то	1	6
59	и та	1	6
60	что он	6	6
61	конечно не	1	6
62	что не	1	6
63	того что	10	6
64	и может	1	6
65	личности и	1	6
66	и потому	1	5
67	и это	2	5
68	должна быть	2	5
69	говорить о	1	5
70	в силу	6	5
71	в одну	1	5
72	все равно	1	5
73	и его	5	5
74	и с	4	5
75	в виду	3	5
76	сознания и	1	5
77	о том	5	5
78	и что	8	5
79	можно сказать	1	5
80	но как	2	5
81	не мешает	1	5
82	не то	1	5
83	что и	9	5
84	с другой	12	5
85	и следовательно	1	5
86	по своему	4	5
87	в смысле	4	5
88	как раз	1	5
89	только что	4	5
90	в самом	6	5
91	только в	10	5
92	и есть	1	4
93	еще не	2	4
94	быть в	1	4
95	самом деле	7	4
96	независимо от	1	4
97	в своем	4	4
98	все же	5	4
99	только то	1	4
100	та же	1	4
101	как он	4	4
102	при этом	12	4
103	он не	1	4
104	содержит в	2	4
105	и по	1	4
106	одно и	6	4
107	таким образом	25	4
108	заключается в	18	4
109	одна и	1	4
110	а потом	2	4
111	как таковой	1	4
112	не больше	1	4
113	нисколько не	2	4
114	в одном	1	4
115	но он	1	4
116	все это	1	4
117	с ним	1	4
118	по своей	6	4
119	связи с	3	4
120	в таком	2	4
121	в каком	2	4
122	не могут	3	4
123	что оно	4	4
124	без всякого	1	4
125	и когда	3	4
126	ясно что	2	4
127	говорят что	1	4
128	может не	2	4
129	к нему	2	4
130	и только	4	4
131	вопрос об	1	4
132	уже в	6	4
133	одно из	1	4
134	то время	1	4
135	от того	3	4
136	в связи	3	4
137	могут быть	7	4
138	том смысле	2	4
139	а в	2	4
140	другой стороны	9	4
141	по одному	3	4
142	же как	6	3
143	как мы	13	3
144	что если	2	3
145	вопрос о	1	3
146	что иное	1	3
147	оно есть	1	3
148	думаю что	1	3
149	иное как	1	3
150	в чем	3	3
151	а только	3	3
152	себе и	3	3
153	в этой	3	3
154	с этим	5	3
155	эти вопросы	1	3
156	же не	2	3
157	его в	6	3
158	было бы	8	3
159	в один	3	3
160	мы имеем	2	3
161	и тогда	2	3
162	в этих	3	3
163	что такое	5	3
164	и более	7	3
165	что этот	2	3
166	даже в	2	3
167	не менее	3	3
168	ничего не	1	3
169	в разных	1	3
170	же вещь	1	3
171	как только	2	3
172	то как	2	3
173	принять во	1	3
174	все его	1	3
175	уже не	1	3
176	как они	4	3
177	нуждается в	1	3
178	все время	4	3
179	может иметь	1	3
180	даны в	2	3
181	из них	4	3
182	о котором	1	3
183	и их	1	3
184	себе не	1	3
185	о чем	1	3
186	во внимание	1	3
187	сейчас же	2	3
188	мы говорим	1	3
189	в данном	2	3
190	в той	2	3
191	когда мы	2	3
192	и от	3	3
193	время не	1	3
194	его с	1	3
195	и слова	1	3
196	в целях	1	3
197	не что	1	3
198	то оно	1	3
199	они не	2	3
200	смысле что	1	3
201	как известно	3	2
202	также и	2	2
203	в сфере	1	2
204	человека и	1	2
205	связана с	2	2
206	на самом	1	2
207	он может	1	2
208	тем же	4	2
209	что эти	2	2
210	его не	1	2
211	например в	1	2
212	не во	1	2
213	что уже	2	2
214	так чтобы	1	2
215	зависимости от	2	2
216	первого взгляда	3	2
217	в ней	2	2
218	говоря уже	1	2
219	во всех	1	2
220	в голове	1	2
221	если в	1	2
222	которые не	2	2
223	и я	1	2
224	в истории	10	2
225	в акте	1	2
226	если она	1	2
227	как в	5	2
228	более и	2	2
229	перед нами	5	2
230	но в	3	2
231	в которой	3	2
232	все эти	5	2
233	раз в	2	2
234	на его	3	2
235	не как	1	2
236	на этом	3	2
237	но все	1	2
238	в каждом	2	2
239	на все	3	2
240	с целью	1	2
241	о вещах	1	2
242	с тем	6	2
243	и при	4	2
244	взгляд на	1	2
245	в их	12	2
246	далее в	1	2
247	в зависимости	1	2
248	тем не	1	2
249	их в	2	2
250	тому что	4	2
251	же самого	2	2
252	не переживает	1	2
253	что есть	1	2
254	что сущность	1	2
255	что с	4	2
256	самого начала	1	2
257	того как	2	2
258	в сущности	4	2
259	на него	1	2
260	не по	2	2
261	только не	5	2
262	это мы	2	2
263	действительно в	1	2
264	своей природе	1	2
265	убедиться в	1	2
266	уже и	2	2
267	и делает	1	2
268	что на	2	2
269	в области	4	2
270	однако это	1	2
271	во все	1	2
272	сомневаться в	1	2
273	к тому	6	2
274	когда они	1	2
275	в конце	1	2
276	данном случае	2	2
277	нами выше	4	2
278	с самого	1	2
279	и совершенно	1	2
280	том как	1	2
281	мы в	2	2
282	понятно что	2	2
