N	3gram	Vygotskiy__4	Vladivir
1	в том что	31	9
2	в связи с	3	8
3	во всяком случае	3	6
4	в то время	1	6
5	тем не менее	1	6
6	и то что	4	5
7	как это мы	2	4
8	содержит в себе	2	4
9	с точки зрения	11	3
10	в отличие от	2	3
11	точно так же	3	3
12	на этот раз	1	3
13	в конце концов	1	3
14	о том что	3	3
15	и на этот	1	2
16	не говоря уже	1	2
17	на то что	4	2
18	в настоящее время	2	2
19	том что он	1	2
20	в том же	1	2
21	на первый план	4	2
22	можно было бы	5	2
23	говоря уже о	1	2
24	в данном случае	2	2
25	в том чтобы	2	2
26	не только в	1	2
27	так как это	1	2
28	в свою очередь	2	2
29	не имеет никакого	1	2
30	само по себе	1	2
31	заключается в том	14	2
32	а не на	1	2
33	и как мы	1	2
34	после того как	1	2
35	как мы видели	2	2
36	что иное как	1	1
37	не может не	2	1
38	уже содержит в	1	1
39	что в этом	1	1
40	но эта работа	1	1
41	в какой мере	1	1
42	потому что в	1	1
43	оно может быть	2	1
44	чуть ли не	1	1
45	так же и	1	1
46	и в частности	1	1
47	в целом но	1	1
48	равно как и	1	1
49	но даже и	1	1
50	в том числе	2	1
51	в этом случае	3	1
52	то что с	1	1
53	один при этом	1	1
54	до сих пор	1	1
55	с двух сторон	2	1
56	бы то ни	1	1
57	приходит к выводу	1	1
58	только то что	1	1
59	в этом отношении	7	1
60	то что в	1	1
61	в собственном смысле	7	1
62	всеми своими признаками	1	1
63	тех слов которые	1	1
64	едва ли может	1	1
65	вместе с тем	3	1
66	мысли и ее	1	1
67	его личности и	1	1
68	нечто такое что	1	1
69	вещь другими словами	1	1
70	в высшей степени	2	1
71	обычной точки зрения	1	1
72	а также и	1	1
73	не содержит в	1	1
74	все больше и	1	1
75	и как бы	1	1
76	то время как	1	1
77	но вместе с	2	1
78	уже и в	1	1
79	собственном смысле слова	1	1
80	в первую очередь	4	1
81	он дает в	1	1
82	не может быть	1	1
83	в свое время	2	1
84	нет никаких оснований	1	1
85	по себе не	1	1
86	далеко не все	1	1
87	друг друга с	1	1
88	в той же	1	1
89	ничего общего с	1	1
90	только в результате	1	1
91	в этом же	1	1
92	как уже сказано	4	1
93	точки зрения совершенно	2	1
94	имел в виду	1	1
95	к выводу что	2	1
96	с самого начала	1	1
97	это значит что	2	1
98	что мы должны	1	1
99	необходимо различать два	1	1
100	слов которые в	1	1
101	в самом деле	6	1
102	тогда когда мы	1	1
103	но все же	1	1
104	можно сказать что	1	1
105	только тогда когда	1	1
106	в этом смысле	8	1
107	больше и больше	1	1
108	как мы уже	3	1
109	но во всяком	1	1
110	к этому нужно	1	1
111	и хотя и	1	1
112	то в чем	1	1
113	не что иное	1	1
114	самом деле если	1	1
115	развития и к	1	1
116	для того чтобы	5	1
117	сказала что она	1	1
118	может быть в	1	1
119	в своем внутреннем	1	1
120	к тому же	1	1
