N	2gram	Bakhtin_Fr_1	Myshleni
1	и в	65	28
2	в том	16	28
3	то что	3	28
4	в этом	15	27
5	в развитии	1	24
6	того что	2	24
7	потому что	5	22
8	том что	6	19
9	не может	3	19
10	что он	3	18
11	только в	7	18
12	что в	3	17
13	не только	10	16
14	точки зрения	7	13
15	может быть	6	13
16	сказать что	6	13
17	и не	22	11
18	что мы	2	11
19	как бы	22	11
20	но не	2	10
21	по отношению	1	10
22	отношений между	1	10
23	с точки	3	10
24	в отношении	6	10
25	того чтобы	1	10
26	к тому	2	10
27	как мы	6	10
28	развития и	1	10
29	так как	6	10
30	от того	2	10
31	но и	10	10
32	отношению к	1	10
33	было бы	1	9
34	в процессе	2	9
35	в самом	4	8
36	тем самым	1	8
37	никогда не	6	8
38	тем что	1	8
39	для того	1	8
40	еще не	6	8
41	то же	1	7
42	в сущности	16	7
43	отношение к	4	7
44	в своем	8	7
45	в которой	1	7
46	он не	2	7
47	в нем	13	7
48	можно было	1	7
49	мы видим	2	7
50	и других	3	7
51	мышления и	1	7
52	там где	1	7
53	между ними	4	7
54	мы не	1	6
55	в чем	2	6
56	и как	1	6
57	и к	4	6
58	ступени развития	1	6
59	как и	5	6
60	для него	5	6
61	с развитием	1	6
62	приводит к	2	6
63	так и	10	6
64	можно сказать	2	6
65	его в	7	6
66	как раз	3	6
67	развития в	1	6
68	в области	7	6
69	и развития	1	6
70	вообще не	1	6
71	при переходе	1	6
72	в то	1	6
73	и на	11	5
74	но в	14	5
75	в этой	4	5
76	что все	1	5
77	на этой	3	5
78	нашего исследования	1	5
79	не могли	1	5
80	в разных	1	5
81	с другом	1	5
82	не могут	3	5
83	могут быть	2	5
84	в пределах	1	5
85	это не	3	5
86	на развитие	1	5
87	в свете	2	5
88	друг с	1	5
89	становится возможным	1	5
90	и все	5	5
91	речи и	2	5
92	например в	2	4
93	если я	1	4
94	мы имеем	1	4
95	совпадает с	1	4
96	мы и	3	4
97	во всех	9	4
98	в той	5	4
99	с этим	1	4
100	самом начале	1	4
101	в себе	3	4
102	в нашем	1	4
103	на то	1	4
104	своем развитии	1	4
105	на этом	1	4
106	не в	4	4
107	мысли в	1	4
108	своей природе	1	4
109	что на	1	4
110	оно не	1	4
111	что при	1	4
112	своего развития	1	4
113	что и	1	4
114	именно в	1	4
115	и обратно	1	4
116	которые в	1	4
117	не совпадают	1	4
118	в состоянии	3	4
119	друг друга	3	4
120	только по	1	4
121	на этот	2	4
122	и следовательно	1	4
123	в частности	5	4
124	к жизни	2	4
125	они не	1	4
126	отношения к	2	3
127	это и	1	3
128	оба эти	1	3
129	с его	5	3
130	из этих	2	3
131	значение для	1	3
132	как в	5	3
133	хотя и	2	3
134	от этого	1	3
135	остановиться на	1	3
136	его развития	5	3
137	на его	2	3
138	связанные с	1	3
139	при этом	6	3
140	с ней	1	3
141	раз в	1	3
142	и по	2	3
143	развития на	1	3
