N	3gram	Bakhtin_Fr_1	Myshleni
1	в том что	6	21
2	с точки зрения	3	18
3	для того чтобы	1	10
4	с одной стороны	2	7
5	в связи с	1	6
6	во всяком случае	1	6
7	не может быть	1	6
8	по отношению к	1	5
9	на этот вопрос	2	5
10	в самом деле	1	4
11	в последнее время	1	4
12	в том числе	10	3
13	в отличие от	4	3
14	в собственном смысле	1	3
15	том числе и	7	3
16	как мы уже	5	3
17	лежит в основе	1	3
18	мы уже говорили	7	3
19	в этом отношении	3	3
20	по ту сторону	1	2
21	на самом деле	2	2
22	потому что он	1	2
23	к тому чтобы	1	2
24	можно без преувеличения	1	2
25	в своем развитии	1	2
26	как раз в	1	2
27	не потому что	1	2
28	вовсе не в	2	2
29	на протяжении всего	2	2
30	друг от друга	1	2
31	тем что нам	1	2
32	на деле же	1	2
33	друг с другом	1	2
34	в некоторых других	1	1
35	по своей природе	1	1
36	в той или	5	1
37	без преувеличения сказать	1	1
38	сводится к тому	1	1
39	дело в том	2	1
40	и др он	1	1
41	точки зрения этих	1	1
42	имеем в виду	1	1
43	и в некоторых	1	1
44	на первый план	1	1
45	именно потому что	1	1
46	но все это	1	1
47	что с точки	1	1
48	до сих пор	4	1
49	имеет в виду	1	1
50	в своей книге	2	1
51	не входит в	2	1
52	о которой мы	1	1
53	на самом же	3	1
54	никогда не могут	1	1
55	или хотя бы	1	1
56	более глубокое и	1	1
57	или даже в	1	1
58	и вовсе не	2	1
59	характерную именно для	1	1
60	так как он	1	1
61	и в частности	2	1
62	одно из величайших	1	1
63	уже говорили выше	1	1
64	формы речевого общения	1	1
65	в применении к	3	1
66	сами по себе	1	1
67	в своем предисловии	1	1
68	в сущности это	1	1
69	основе ее лежит	1	1
70	этих форм и	1	1
71	речевого общения между	1	1
72	по нашему мнению	1	1
73	не могут быть	1	1
74	все более и	1	1
75	говорили выше в	1	1
76	могла бы быть	1	1
77	и т.п но	1	1
78	с другой стороны	1	1
79	и т.п в	2	1
80	преувеличения сказать что	1	1
81	полном отрыве от	1	1
82	во всей их	1	1
83	в полном отрыве	1	1
84	никогда не может	1	1
85	в отрыве от	2	1
86	включает в себя	1	1
87	как бы ни	2	1
88	более и более	1	1
89	мысли и не	1	1
90	той или иной	5	1
91	можно сказать что	1	1
92	мы имеем в	1	1
93	самом же деле	3	1
94	в известном смысле	1	1
95	том что он	1	1
96	самой жизни в	1	1
97	к тому же	1	1
98	связи с развитием	1	1
99	в свое время	2	1
