N	2gram	Bakhtin_Fr_6	Problema
1	и в	41	30
2	в своей	2	22
3	то есть	24	21
4	мифа о	1	19
5	не только	10	18
6	то что	10	18
7	в этом	12	17
8	том что	7	17
9	и даже	4	14
10	людей и	3	13
11	таким образом	17	13
12	но и	13	13
13	потому что	3	13
14	также и	6	12
15	о том	9	12
16	в его	7	12
17	а именно	2	12
18	в том	2	12
19	и не	3	12
20	так что	2	11
21	в своем	5	11
22	у него	7	11
23	в этой	8	10
24	для нас	2	10
25	точки зрения	2	10
26	все же	4	9
27	на земле	1	9
28	но в	8	9
29	и вообще	4	9
30	только в	3	9
31	и все	9	9
32	сказать что	6	9
33	хотя и	2	8
34	с точки	2	8
35	никак не	3	8
36	в конце	2	8
37	вовсе не	7	8
38	но не	2	7
39	как и	7	7
40	не в	4	7
41	никогда не	8	7
42	на землю	1	7
43	связи с	2	7
44	у нас	4	7
45	здесь не	1	7
46	в дальнейшем	2	7
47	так и	5	7
48	что он	6	7
49	до нас	5	7
50	мы находим	2	7
51	может быть	2	7
52	говорит о	1	7
53	в связи	1	7
54	подобного рода	1	7
55	в результате	4	7
56	вместе с	6	7
57	и на	9	6
58	и как	4	6
59	в нем	16	6
60	его в	1	6
61	несмотря на	1	6
62	уже у	1	6
63	и его	13	6
64	можно сказать	1	6
65	и что	5	6
66	что и	1	6
67	уже не	1	6
68	так как	10	6
69	с другой	4	6
70	прежде всего	10	6
71	как бы	7	6
72	и для	3	6
73	конце концов	1	6
74	а в	4	6
75	другой стороны	2	6
76	и то	2	5
77	в году	6	5
78	не просто	1	5
79	в которой	1	5
80	и с	16	5
81	с тем	1	5
82	он и	1	5
83	еще в	5	5
84	нисколько не	1	5
85	но он	5	5
86	не менее	1	5
87	того как	1	5
88	и о	1	5
89	людей в	3	5
90	и у	2	5
91	и их	3	5
92	мы можем	1	5
93	v в	1	5
94	а не	2	5
95	не может	4	5
96	так же	5	5
97	как раз	2	5
98	в самом	10	5
99	что в	7	5
100	к людям	1	4
101	человека и	2	4
102	того же	4	4
103	и он	5	4
104	из земли	2	4
105	и к	1	4
106	в себе	5	4
107	при этом	3	4
108	но все	1	4
109	же не	1	4
110	об этом	1	4
111	было бы	3	4
112	ни в	1	4
113	не мог	3	4
114	в то	6	4
115	как о	2	4
116	тогда когда	2	4
117	iv в	1	4
118	огонь и	1	4
119	и сам	3	4
120	ясно что	1	4
121	нас в	1	4
122	или в	6	4
123	далеко не	1	4
124	еще и	1	4
125	а с	1	4
126	нового времени	4	4
127	в частности	2	4
128	и вполне	1	4
129	в смысле	1	4
130	под названием	1	4
131	из этого	4	4
132	тем же	1	3
133	на первом	1	3
134	в ней	4	3
135	еще не	1	3
136	он сам	3	3
137	что его	1	3
138	в ее	5	3
139	что они	2	3
140	что касается	1	3
141	в противоположность	1	3
142	он в	2	3
143	бы не	1	3
144	с одной	4	3
145	он не	2	3
146	такого же	1	3
147	в другом	4	3
148	нас не	3	3
149	в отношении	1	3
150	но только	1	3
151	как будто	1	3
152	в духе	3	3
153	есть только	3	3
154	нет никакой	1	3
155	то время	1	3
156	что от	1	3
157	жизнь и	1	3
158	в эпоху	6	3
159	с ним	4	3
160	внимание на	2	3
161	настоящее время	1	3
162	после того	1	3
163	а также	5	3
164	к нему	3	3
165	все время	4	3
166	того что	3	3
167	тот же	4	3
168	и тем	1	3
169	в начале	3	3
170	в одном	5	3
171	в других	1	3
172	для того	1	3
173	именно в	4	3
174	одной стороны	4	3
175	мира в	2	3
176	видит в	1	3
177	первом плане	1	3
178	о котором	4	3
179	в настоящее	1	3
180	еще более	2	3
181	человеческий род	2	3
182	и другие	2	3
183	жил в	1	2
184	самом деле	4	2
185	и до	7	2
186	поэтому и	3	2
187	то же	5	2
188	из всех	1	2
189	мы не	2	2
190	в таком	1	2
191	все эти	11	2
192	в чем	3	2
193	тем как	1	2
194	землю и	2	2
195	мы будем	3	2
196	значение и	1	2
197	по отношению	1	2
198	и никак	1	2
199	отношение к	1	2
200	и речи	1	2
201	на небе	1	2
202	в одной	3	2
203	как в	4	2
204	что именно	2	2
205	и нет	1	2
206	кроме того	9	2
207	духа в	2	2
208	находили в	1	2
209	раз в	2	2
210	средневековой литературе	1	2
211	если он	1	2
212	борьбы с	1	2
213	на его	2	2
214	он все	1	2
215	его не	1	2
216	это не	1	2
217	античной литературе	1	2
218	форму и	1	2
219	но уже	2	2
220	в них	7	2
221	и тогда	1	2
222	не больше	1	2
223	и сейчас	2	2
224	от боли	1	2
225	во времена	1	2
226	в котором	4	2
227	представление о	2	2
228	только смерть	1	2
229	страха и	1	2
230	борьбу с	2	2
231	в таких	2	2
232	дело в	1	2
233	на него	1	2
234	того чтобы	4	2
235	и прочие	1	2
236	ничего не	1	2
237	тем что	5	2
238	за ними	1	2
239	в области	2	2
240	если только	1	2
241	не могут	2	2
242	и другой	1	2
243	это конечно	1	2
244	его за	1	2
245	как мы	12	2
246	которого мы	1	2
247	значительной мере	1	2
248	данном случае	2	2
249	всего космоса	1	2
250	говорится что	1	2
251	можно было	1	2
252	своего брата	1	2
253	не за	1	2
254	за то	1	2
255	он был	4	2
256	нас и	1	2
257	по себе	1	2
258	в глаза	1	2
259	в значительной	2	2
260	нет у	1	2
261	между тем	2	2
262	от них	1	2
263	во втором	3	2
264	вслед за	1	2
265	в античной	2	2
266	античного мифа	1	2
267	здесь в	9	2
268	находим и	1	2
269	что здесь	1	2
270	огонь в	1	2
271	находим в	1	2
272	по этому	1	2
273	именно на	4	2
274	со всеми	2	2
275	есть в	3	2
276	конечно не	3	2
277	уже в	4	2
278	и они	1	2
279	об его	1	2
280	свидетельствует о	1	2
281	из них	5	2
282	земли и	4	2
283	до сих	3	2
284	что не	3	2
285	в трех	1	2
286	с помощью	6	2
287	о себе	1	2
288	рода и	1	2
289	он говорит	1	2
290	в данном	3	2
291	наряду с	1	2
292	да и	1	2
293	в первой	3	2
294	по существу	1	2
295	с этой	3	2
296	сих пор	3	2
297	только для	1	2
298	один из	6	2
299	это уже	2	2
300	этот образ	7	2
301	здесь конечно	1	2
302	мира и	2	2
303	себя самого	1	2
304	всякого рода	1	2
305	в большей	4	2
306	в целях	3	2
307	отношению к	1	2
308	жизни и	3	2
309	по поводу	1	2
310	все что	4	2
311	они не	3	2
312	если б	2	1
313	он стоит	1	1
314	xvii века	2	1
315	всем и	2	1
316	должен быть	2	1
317	сам по	1	1
318	на самом	1	1
319	тех же	2	1
320	это и	2	1
321	он хотел	1	1
322	мы встречаем	3	1
323	из его	1	1
324	и появляется	1	1
325	в их	1	1
326	мы уже	18	1
327	что если	2	1
328	после потопа	1	1
329	из своих	1	1
330	всех людей	1	1
331	так чтобы	1	1
332	образом уже	1	1
333	их с	1	1
334	не вполне	1	1
335	жизни как	1	1
336	хотел сказать	1	1
337	они были	3	1
338	космоса в	1	1
339	в xix	1	1
340	а другие	1	1
341	и силе	1	1
342	не был	2	1
343	время в	1	1
344	с его	5	1
345	то он	2	1
346	бы в	2	1
347	и всякий	1	1
348	свою жизнь	1	1
349	в iv	2	1
350	рассказывает как	1	1
351	в живот	4	1
352	у них	1	1
353	и разными	1	1
354	земли с	1	1
355	дается еще	1	1
356	в главе	2	1
357	в поисках	1	1
358	с этим	3	1
359	ее вниз	1	1
360	для всех	1	1
361	вспомним что	1	1
362	это был	1	1
363	жизни они	2	1
364	перед нами	3	1
365	этом же	1	1
366	что по	1	1
367	и наконец	4	1
368	и превращается	1	1
369	сцены находится	1	1
370	и хотя	1	1
371	в этот	1	1
372	то в	1	1
373	здесь сам	1	1
374	эту идею	1	1
375	и животных	1	1
376	что это	5	1
377	платон в	1	1
378	в нашем	1	1
379	едва не	4	1
380	из этих	2	1
381	если мы	2	1
382	и те	2	1
383	рассказ о	1	1
384	своем романе	1	1
385	говорит не	1	1
386	имеет для	1	1
387	и если	1	1
388	всех этих	2	1
389	его тела	1	1
390	он должен	1	1
391	радости что	1	1
392	что еще	1	1
393	сердце и	1	1
394	и вот	1	1
395	не могли	1	1
396	прошлого века	1	1
397	и по	1	1
398	в образе	6	1
399	с весьма	1	1
400	себя и	1	1
401	ним в	1	1
402	их и	1	1
403	был первым	1	1
404	времени и	2	1
405	времени в	1	1
406	общества в	1	1
407	сейчас в	1	1
408	же мотив	2	1
409	и дает	1	1
410	мы приведем	1	1
411	с начала	1	1
412	должен был	1	1
413	весь мир	3	1
414	знаком с	1	1
415	которая была	2	1
416	тела в	13	1
417	были в	1	1
418	но лишь	1	1
419	эту тему	1	1
420	между собою	5	1
421	время еще	1	1
422	литературе как	1	1
423	чем в	1	1
424	при виде	1	1
425	которые никогда	1	1
426	с более	2	1
427	на первый	3	1
428	совсем другое	1	1
429	огне и	1	1
430	но до	1	1
431	в следующем	1	1
432	в преисподнюю	4	1
433	одним и	1	1
434	самый этот	1	1
435	одну ногу	1	1
436	не столько	1	1
437	характер на	1	1
438	и действиях	1	1
439	большей степени	1	1
440	степени не	1	1
441	не как	1	1
442	далее в	1	1
443	своего рода	1	1
444	дается в	1	1
445	земле и	1	1
446	все это	11	1
447	их в	2	1
448	где нет	1	1
449	того кто	1	1
450	в устах	1	1
451	вообще на	1	1
452	даже в	4	1
453	в землю	1	1
454	же мы	1	1
455	и очень	2	1
456	что мотив	1	1
457	перед собою	1	1
458	не раз	1	1
459	этого же	1	1
460	не имеет	1	1
461	о чем	1	1
462	что их	2	1
463	чтобы в	1	1
464	у кого	2	1
465	между небом	1	1
466	которого он	1	1
467	можно судить	1	1
468	нечто подобное	1	1
469	самом себе	1	1
470	себе самом	2	1
471	для всего	2	1
472	небом и	1	1
473	он с	1	1
474	из него	1	1
475	это мы	1	1
476	в предыдущей	2	1
477	правда в	1	1
478	из четырех	2	1
479	и весь	1	1
480	же время	5	1
481	как она	2	1
482	во всем	5	1
483	ему и	1	1
484	изображается как	1	1
485	до того	3	1
486	ему в	1	1
487	смерть здесь	1	1
488	и огонь	2	1
489	ни о	1	1
490	представляется нам	1	1
491	смотреть в	1	1
492	к себе	2	1
493	здесь совершенно	1	1
494	огня а	1	1
495	делают их	1	1
496	также нет	1	1
497	люди все	1	1
498	его с	1	1
499	той или	1	1
500	как человек	1	1
501	свое значение	1	1
502	о каком	1	1
503	на это	1	1
504	где он	1	1
505	и это	1	1
506	существенные черты	1	1
507	это снижение	1	1
508	и образ	4	1
509	говорит и	1	1
510	и всякой	2	1
511	в средневековой	1	1
512	и этим	2	1
513	и образа	1	1
514	для нового	2	1
515	значение в	2	1
516	и когда	2	1
517	его самого	1	1
518	легенды о	5	1
519	на нее	1	1
520	здесь он	3	1
521	те же	3	1
522	здесь нет	1	1
523	мог бы	1	1
524	и каждый	1	1
525	в число	1	1
526	том как	1	1
527	веры в	1	1
528	в последней	2	1
529	основана на	1	1
530	поэтому в	1	1
531	и античные	1	1
532	образ этот	1	1
533	и смерть	2	1
534	он здесь	1	1
535	и здесь	1	1
536	является весьма	1	1
537	в работе	1	1
538	и движения	2	1
539	или на	1	1
540	утверждает что	1	1
541	а самому	1	1
542	второй половины	2	1
543	восходит к	1	1
544	из глаз	1	1
545	нем не	1	1
546	этот момент	1	1
547	говорит он	2	1
548	есть с	1	1
549	в другой	1	1
550	человеческого рода	3	1
551	которых он	1	1
552	путь и	1	1
553	и об	1	1
554	в него	3	1
555	то все	1	1
556	наконец и	2	1
557	но с	2	1
558	здесь вовсе	1	1
559	автор этой	1	1
560	этого героя	1	1
561	святого в	1	1
562	одной из	3	1
563	этот вопрос	1	1
564	мы увидим	3	1
565	в народе	2	1
566	и так	1	1
567	люди эти	1	1
568	было и	2	1
569	в теле	2	1
570	исторического прогресса	1	1
571	да еще	2	1
572	море и	2	1
573	в большинстве	4	1
574	него и	1	1
575	ii но	1	1
576	здесь же	2	1
577	рассказывает о	1	1
578	большинстве случаев	5	1
579	и других	1	1
580	на эту	1	1
581	связывается с	1	1
582	что для	1	1
583	был бы	2	1
584	не дошло	1	1
585	одно из	1	1
586	себе в	2	1
587	в новом	2	1
588	тогда он	1	1
589	никто не	2	1
590	говорить об	1	1
591	является именно	1	1
592	ее не	1	1
593	к ним	1	1
594	как его	2	1
595	от радости	1	1
596	этом отношении	3	1
597	в форме	2	1
598	средних веков	4	1
599	момент в	1	1
600	образом здесь	1	1
601	нет и	1	1
602	доходит до	2	1
603	не были	3	1
604	выступает как	1	1
605	или иной	1	1
606	и из	1	1
607	как у	3	1
608	народного творчества	1	1
609	девкалион и	2	1
610	что человек	2	1
611	не знали	1	1
612	в предисловии	1	1
613	смешиваются в	1	1
614	в природе	1	1
615	на людей	1	1
616	всякого человека	1	1
617	по всей	1	1
618	и др	10	1
619	в англии	1	1
620	старое и	1	1
621	превращается в	2	1
622	не было	1	1
623	света и	1	1
624	и стал	1	1
625	а на	2	1
626	до конца	2	1
627	ничем не	1	1
628	и самый	3	1
629	не на	2	1
630	нем и	1	1
631	черты в	1	1
