N	3gram	Bakhtin_Fr_7	Istorich
1	мы видим что	1	8
2	более или менее	2	5
3	мы увидим что	1	5
4	в большинстве случаев	2	4
5	так например в	1	4
6	в том что	3	4
7	дело в том	2	3
8	по отношению к	2	3
9	то же самое	1	3
10	с представлениями о	1	3
11	в связи с	1	3
12	о том что	1	3
13	можно было бы	2	3
14	но и в	1	2
15	то что в	2	2
16	на этот вопрос	1	2
17	таким образом мы	1	2
18	том что они	1	2
19	с самого начала	1	2
20	по этому поводу	1	2
21	в тот момент	1	1
22	никто не должен	1	1
23	до наших дней	1	1
24	на этом моменте	1	1
25	что в этом	1	1
26	все дело в	1	1
27	в этой главе	1	1
28	на котором он	1	1
29	прежде всего в	4	1
30	тесно связан с	1	1
31	никто не видел	1	1
32	в этом смысле	1	1
33	так что в	1	1
34	в средние века	4	1
35	о том как	2	1
36	видим что в	1	1
37	с представлением о	1	1
38	но все это	2	1
39	из них в	1	1
40	указывает на происшедший	1	1
41	о том чтобы	1	1
42	на самом же	1	1
43	но он не	1	1
44	за то что	3	1
45	все эти вещи	1	1
46	в значительной степени	2	1
47	в это время	1	1
48	только в их	1	1
49	именно потому что	1	1
50	он некоторое время	1	1
51	дело не с	1	1
52	но в то	3	1
53	не только в	1	1
54	таким образом и	2	1
55	и в каком	1	1
56	не только для	1	1
57	и всей его	1	1
58	это своего рода	1	1
59	ее как мы	1	1
60	мы сейчас увидим	2	1
61	еще одну деталь	1	1
62	самом же деле	1	1
63	не годится и	1	1
64	было бы думать	1	1
65	мы уже видели	2	1
66	это не совсем	1	1
67	есть не что	1	1
68	таким образом в	1	1
69	то мы увидим	1	1
70	так как его	1	1
71	в тех же	1	1
72	в первом случае	1	1
73	содержат в себе	1	1
74	в одном из	1	1
75	но и для	1	1
76	того как он	2	1
77	что иное как	1	1
78	средние века и	1	1
79	тот момент когда	1	1
80	содержит в себе	1	1
81	заметить что в	1	1
82	в последней главе	3	1
83	после того как	4	1
84	он действует в	1	1
85	не что иное	1	1
86	то же что	1	1
87	и в этом	1	1
88	при помощи которого	1	1
89	к тому же	1	1
90	в этом отношении	2	1
