N	4gram	Bakhtin_Pr_2	Problemy
1	в то же время	3	12
2	бы он ни был	1	3
3	но в то же	3	3
4	а может быть даже	2	2
5	мы уже говорили что	1	2
6	на протяжении всего романа	2	2
7	в той или иной	2	2
8	понимаете ли вы что	2	2
9	то же время не	1	2
10	надо чтобы всякому человеку	1	1
11	чего тут мы и	1	1
12	мы и от сонечкина	1	1
13	жизнь а мать? да	1	1
14	мамаша не бывать тому	1	1
15	кто иной как родион	1	1
16	знаете ли вы дунечка	1	1
17	отвращение презрение омерзение что	1	1
18	сколько грусти проклятий слез-то	1	1
19	ясно увидит? а со	1	1
20	в диалогах с порфирием	1	1
21	бывать не бывать не	1	1
22	мы можем сказать что	2	1
23	если потом не под	1	1
24	тут мы и от	1	1
25	уважения не может быть	1	1
26	она есть раз навсегда	1	1
27	большей или меньшей степени	1	1
28	силу ли? в пользу	1	1
29	сказать что у достоевского	1	1
30	вскричал он вдруг в	1	1
31	если кроме любви-то и	1	1
32	жребия пожалуй что не	1	1
33	компанионом сделать в конторе	1	1
34	что ли? понимаете ли	1	1
35	как для такого первенца	1	1
36	дунечка сия чистота ну	1	1
37	пока мир стоит жертву-то	1	1
38	чистота а может быть	1	1
39	жребий ничем не сквернее	1	1
40	в конторе всю судьбу	1	1
41	же тогда? а и	1	1
42	или отказаться от жизни	1	1
43	до сих пор еще	1	1
44	судьбу его обеспечить пожалуй	1	1
45	но тем не менее	1	1
46	что и сонечкина чистота	1	1
47	дунечка все-таки на излишек	1	1
48	с матерью что тогда	1	1
49	любви-то и уважения не	1	1
50	психологов по крайней мере	1	1
51	мной? да что же	1	1
52	я вашей жертвы дунечка	1	1
53	все равно что и	1	1
54	излишек комфорта расчет а	1	1
55	так ли? под силу	1	1
56	дунечки выйти за лужина	1	1
57	он вдруг в исступлении	1	1
58	от жизни совсем вскричал	1	1
59	родион романович раскольников в	1	1
60	не так что ли?	1	1
61	что у вас дунечка	1	1
62	что значит когда уже	1	1
63	отказаться от жизни совсем	1	1
64	потому что не марфа	1	1
65	даже и хуже гаже	1	1
66	слушайте я не люблю	1	1
67	уже с самого начала	1	1
68	бы и такою дочерью	1	1
69	окончит жизнь а мать?	1	1
70	выходит тогда что опять	1	1
71	ли вы дунечка что	1	1
72	содержать компанионом сделать в	1	1
73	он уже с самого	1	1
74	ничем не сквернее жребия	1	1
75	а мать? да ведь	1	1
76	вы дунечка что сонечкин	1	1
77	увидит? а со мной?	1	1
78	будет? ведь она уж	1	1
79	пока я жив не	1	1
80	о милые и несправедливые	1	1
81	мать? да ведь тут	1	1
82	подумали? не хочу я	1	1
83	совсем вскричал он вдруг	1	1
84	ну как же-с счастье	1	1
85	дочерью не пожертвовать о	1	1
86	стоит дунечка сия чистота	1	1
87	крайней мере таких которые	1	1
88	жив не бывать не	1	1
89	комфорта расчет а там	1	1
90	что тогда будет? ведь	1	1
91	не марфа же вы	1	1
92	слез-то скрываемых ото всех	1	1
93	пожалуй что не откажемся	1	1
94	а тогда когда все	1	1
95	богачом впоследствии будет почетным	1	1
96	я жив не бывать	1	1
97	дунечка не хочу мамаша	1	1
98	ведь тут родя бесценный	2	1
99	понимаете ли вы милостивый	1	1
100	значит сия чистота? понимаете	1	1
