N	3gram	Voloshinov_2	Dialekti
1	с точки зрения	13	12
2	в том что	6	7
3	сам по себе	1	6
4	внутреннего и внешнего	1	6
5	само по себе	1	5
6	то же время	8	4
7	по крайней мере	2	4
8	одно и то	3	4
9	и то же	3	4
10	с другой стороны	1	4
11	на то что	2	4
12	в то же	8	4
13	ровно ничего не	1	3
14	более или менее	2	3
15	не нуждается в	1	3
16	в нем нет	2	3
17	может быть и	5	3
18	не может быть	10	3
19	можно сказать что	1	3
20	той или иной	4	3
21	что это –	1	2
22	никогда не может	1	2
23	на самом деле	4	2
24	одной стороны и	2	2
25	до сих пор	3	2
26	не с точки	1	2
27	не было бы	2	2
28	в этом отношении	1	2
29	несмотря на то	1	2
30	то или иное	1	2
31	мы живем и	1	2
32	с одной стороны	3	2
33	лежащая в основе	3	2
34	по сравнению с	1	2
35	во всяком случае	2	2
36	с той или	1	2
37	по себе а	1	2
38	о том что	3	2
39	мы можем сказать	2	2
40	точки зрения самого	2	2
41	можем сказать что	1	2
42	к тому что	3	2
43	выражение может быть	1	2
44	но и все	1	1
45	какой мере не	1	1
46	в той или	3	1
47	в основе всех	1	1
48	в данный момент	1	1
49	в какой мере	1	1
50	все это –	1	1
51	– это та	1	1
52	дело в том	1	1
53	что в этих	1	1
54	между внутренним и	1	1
55	это было так	1	1
56	в самом деле	5	1
57	и в особенности	1	1
58	так или иначе	1	1
59	мы уже знаем	2	1
60	и как он	1	1
61	до известной степени	1	1
62	деле ничего не	1	1
63	сами по себе	1	1
64	ни в коем	2	1
65	как мы увидим	1	1
66	на самом же	3	1
67	но только с	1	1
68	по себе в	1	1
69	и не в	3	1
70	отнюдь не является	2	1
71	жизни и в	1	1
72	ни в какой	2	1
73	в коем случае	2	1
74	так а не	1	1
75	самом деле ничего	1	1
76	но в то	5	1
77	отношении к нему	1	1
78	а не иначе	1	1
79	в отношении к	4	1
80	он совершенно не	1	1
81	было бы в	1	1
82	во всех этих	1	1
83	внутренним и внешним	1	1
84	в связи с	7	1
85	противостоят друг другу	1	1
86	их точки зрения	1	1
87	в этом и	1	1
88	в первую очередь	1	1
89	это не есть	1	1
90	самом же деле	3	1
91	но также и	1	1
92	лишь с точки	1	1
93	почти исключительно в	1	1
94	коем случае не	1	1
95	бы это было	1	1
96	с самого начала	5	1
97	хотя бы в	2	1
98	не существует и	1	1
99	– как бы	1	1
100	что иное как	1	1
101	но все же	1	1
102	это далеко не	1	1
103	друг от друга	1	1
104	как бы реально	1	1
105	есть прежде всего	1	1
106	не что иное	1	1
107	было так то	1	1
108	тем не менее	1	1
109	никакого отношения к	1	1
110	друг с другом	1	1
111	для того чтобы	6	1
112	если бы это	1	1
113	к тому же	2	1
114	то же самое	5	1
