N	4gram	Voloshinov_2	Myshleni
1	одного и того же	4	4
2	входящими в его состав	1	3
3	мы уже говорили что	1	2
4	в собственном смысле слова	2	2
5	к тому или иному	1	1
6	в связи с той	1	1
7	но тем не менее	1	1
8	не сами по себе	1	1
9	так как если бы	2	1
10	бы то ни было	4	1
11	с предшествующим и последующим	1	1
12	в том числе и	1	1
13	не что иное как	1	1
14	по себе а лишь	1	1
15	речи в этом случае	1	1
16	и того же слова	3	1
17	с той или иной	1	1
18	приводит к тому что	1	1
19	и в том что	1	1
20	смысле этого слова и	1	1
21	во всех этих случаях	1	1
22	то же самое слово	1	1
23	одним и тем же	2	1
24	все более и более	2	1
25	связи с той или	1	1
