N	2gram	Vygotskiy__2	StatiiOP
1	и в	32	25
2	в этом	13	24
3	у пушкина	1	22
4	в том	37	20
5	что в	20	19
6	тем что	9	19
7	может быть	18	19
8	что он	13	19
9	что это	8	16
10	том что	21	15
11	в этой	6	14
12	в его	2	12
13	то что	21	12
14	не только	12	12
15	так что	3	11
16	в этих	2	11
17	прежде всего	1	10
18	таким образом	21	10
19	и не	10	10
20	но и	10	9
21	и т	10	8
22	в языке	4	8
23	это было	3	8
24	самого пушкина	1	8
25	все это	5	8
26	в своих	9	8
27	о том	6	8
28	не может	17	7
29	точки зрения	17	7
30	в то	5	7
31	что касается	1	7
32	из его	1	7
33	это не	2	7
34	с этим	4	7
35	было бы	11	7
36	место в	2	6
37	как на	5	6
38	т п	8	6
39	как бы	6	6
40	не в	8	6
41	а в	4	6
42	между тем	4	6
43	в конце	3	6
44	в россии	1	6
45	как в	9	6
46	из этих	1	6
47	и на	5	6
48	только в	7	6
49	в области	1	6
50	в русской	1	6
51	так и	3	5
52	на то	11	5
53	то обстоятельство	1	5
54	об этом	3	5
55	ответ на	2	5
56	независимо от	1	5
57	того что	8	5
58	потому что	21	5
59	говорил что	1	5
60	то же	13	5
61	на почве	1	5
62	обстоятельство что	1	5
63	связано с	1	5
64	ни в	2	5
65	такого рода	1	5
66	мы имеем	4	5
67	в них	2	5
68	другой стороны	2	5
69	в котором	1	5
70	он не	6	5
71	с другой	3	5
72	говорит что	7	5
73	но в	3	5
74	а не	7	5
75	и это	4	5
76	в которой	2	4
77	на его	2	4
78	все же	4	4
79	во всяком	2	4
80	как и	10	4
81	можно сказать	1	4
82	отличается от	2	4
83	и для	4	4
84	это есть	1	4
85	время как	3	4
86	в жизни	4	4
87	в каком	3	4
88	в устах	1	4
89	к нему	2	4
90	действующих лиц	3	4
91	это в	2	4
92	в смысле	3	4
93	и с	4	4
94	в ней	5	4
95	то в	1	4
96	в эту	1	4
97	не было	2	4
98	этом смысле	1	4
99	отношение к	2	4
100	например в	3	4
101	должна была	1	4
102	к ней	1	4
103	из которых	2	4
104	и к	3	4
105	а как	1	4
106	из этого	4	4
107	в целом	4	4
108	в своей	3	4
109	в чем	4	4
110	сказать что	7	4
111	относится к	3	4
112	ничего не	4	4
113	всяком случае	2	4
114	если бы	6	4
115	в особенности	2	4
116	и тем	4	4
117	по крайней	1	4
118	этом отношении	5	4
119	он говорит	5	4
120	мы видим	4	4
121	с тем	11	4
122	в качестве	1	4
123	с точки	10	4
124	то время	3	4
125	в общем	3	4
126	крайней мере	1	4
127	была бы	2	4
128	точка зрения	2	4
129	в каждом	2	4
130	состоит в	3	4
131	но это	2	4
132	все эти	7	3
133	что по	2	3
134	и здесь	2	3
135	и далее	2	3
136	и наконец	1	3
137	же время	2	3
138	в другом	1	3
139	в связи	1	3
140	конце концов	3	3
141	но он	3	3
142	в виде	1	3
143	показывает что	3	3
144	на тему	1	3
145	связи с	1	3
146	обращается к	1	3
147	кроме того	1	3
148	действующие лица	1	3
149	как раз	5	3
150	в какой	2	3
151	к которому	2	3
152	не так	2	3
153	в некоторых	1	3
154	писателя и	1	3
155	в их	3	3
156	на язык	1	3
157	нет никакого	1	3
158	тому что	4	3
159	для него	1	3
160	по этому	1	3
161	что для	7	3
162	в творчестве	4	3
163	что этот	2	3
164	на вопрос	2	3
165	и его	7	3
166	с которым	1	3
167	с этой	4	3
168	и если	1	3
169	и что	22	3
170	уже не	1	3
171	что все	9	3
172	со стороны	1	3
173	одной стороны	1	3
174	эти вещи	1	3
175	на этом	3	3
176	до конца	3	3
177	несмотря на	4	3
178	с его	2	3
179	тем более	2	3
180	быть это	1	3
181	к этому	1	3
182	поэзии в	1	3
183	так как	12	3
184	что мы	1	3
185	и более	4	3
186	любопытно что	3	2
187	русской поэзии	1	2
188	еще не	2	2
189	и только	2	2
190	трагедии и	1	2
191	в общих	1	2
192	или в	1	2
193	в стихах	1	2
194	того же	2	2
195	в плане	1	2
196	что они	7	2
197	было у	1	2
198	на это	3	2
199	только тогда	1	2
200	т д	2	2
201	нас не	1	2
202	не встречается	1	2
203	к этим	1	2
204	и ее	3	2
205	этого слова	1	2
206	а то	1	2
207	этому поводу	1	2
208	и тот	2	2
209	вовсе не	2	2
210	так чтобы	1	2
211	к материалу	1	2
212	и которые	2	2
213	как можно	2	2
214	сих пор	5	2
215	произведения и	1	2
216	и во	1	2
217	в драме	2	2
218	в европейской	1	2
219	что эта	1	2
