N	2gram	Voloshinov_1	FransuaR
1	и в	13	40
2	и его	12	17
3	прежде всего	9	16
4	в этом	2	15
5	мы уже	2	13
6	не только	6	13
7	в его	7	13
8	и не	8	13
9	вовсе не	2	12
10	что в	3	12
11	как и	3	11
12	но и	3	11
13	таким образом	6	10
14	и т.п	7	10
15	в них	2	9
16	может быть	8	9
17	и все	3	9
18	и до	1	8
19	отношение к	1	8
20	все эти	2	8
21	в эпоху	1	8
22	в том	2	8
23	но в	4	8
24	то же	4	7
25	в своем	1	7
26	он и	1	7
27	в виду	1	7
28	в одном	3	7
29	и др	2	7
30	в самом	2	6
31	в то	1	6
32	же время	1	6
33	связи с	1	6
34	связь с	1	6
35	и других	1	6
36	до конца	1	6
37	он говорит	1	6
38	в своей	4	6
39	к этому	1	6
40	здесь и	1	5
41	в нем	2	5
42	со всеми	1	5
43	в основе	1	5
44	и для	3	5
45	в особенности	1	5
46	те же	2	5
47	мы видим	2	5
48	для него	2	5
49	то что	6	5
50	не было	1	5
51	а не	2	5
52	в связи	2	5
53	в своих	2	5
54	смысле слова	2	4
55	также и	1	4
56	в ней	2	4
57	в истории	1	4
58	мы слышим	1	4
59	в мире	1	4
60	было бы	4	4
61	том что	2	4
62	в их	3	4
63	того чтобы	1	4
64	в области	2	4
65	и о	1	4
66	так в	1	4
67	роль в	2	4
68	особенно в	1	4
69	и здесь	1	4
70	а также	2	4
71	один из	1	4
72	только на	1	4
73	так как	3	4
74	в данном	2	4
75	все это	4	4
76	xvii века	1	3
77	самом деле	3	3
78	на самом	1	3
79	и есть	1	3
80	с его	1	3
81	по отношению	3	3
82	отличие от	1	3
83	в этой	1	3
84	и как	1	3
85	и наконец	5	3
86	и к	2	3
87	в себе	3	3
88	мы чувствуем	1	3
89	но ведь	5	3
90	связанные с	2	3
91	при этом	2	3
92	для понимания	1	3
93	об этом	1	3
94	в отличие	1	3
95	их в	1	3
96	для этого	1	3
97	вплоть до	1	3
98	одна из	1	3
99	во всем	2	3
100	в ее	3	3
101	можно было	1	3
102	еще в	2	3
103	если бы	2	3
104	в другом	2	3
105	другими словами	1	3
106	в значительной	1	3
107	между тем	2	3
108	нуждается в	2	3
109	во всей	2	3
110	и следовательно	2	3
111	еще не	1	3
112	только в	6	3
113	так и	3	3
114	в начале	1	3
115	одно из	1	3
116	в конце	1	3
117	тем что	2	3
118	для того	1	3
119	сказать что	1	3
120	там где	2	3
121	не может	8	3
122	вместе с	1	3
123	ко всем	1	3
124	как в	2	3
125	такого рода	1	3
126	во все	1	3
127	как бы	6	3
128	весь этот	1	3
129	но это	1	3
130	а в	2	3
131	слово в	3	3
132	они не	1	3
133	как известно	1	2
134	одним из	1	2
135	например в	1	2
136	связана с	3	2
137	того же	1	2
138	это и	1	2
139	и этот	2	2
140	мы не	4	2
141	при анализе	3	2
142	и стиль	2	2
143	хотя бы	5	2
144	эту связь	1	2
145	но не	1	2
146	тут же	1	2
147	думать что	2	2
148	в течение	2	2
149	что он	1	2
150	все же	5	2
151	его к	1	2
152	в этот	2	2
153	в которой	3	2
154	в целом	2	2
155	выражение в	1	2
156	в дальнейшем	1	2
157	и если	1	2
158	к тем	1	2
159	и вот	1	2
160	на этом	1	2
161	здесь мы	3	2
162	лишь в	4	2
163	далеко не	1	2
164	громадную роль	2	2
165	точки зрения	7	2
166	уже к	1	2
167	представление о	1	2
168	в условиях	1	2
169	своего рода	2	2
170	не менее	2	2
171	как о	1	2
172	до того	1	2
173	этом отношении	1	2
174	должны быть	1	2
175	и это	1	2
176	данном случае	2	2
177	на основе	1	2
178	здесь он	1	2
179	здесь нет	1	2
180	не исчерпывается	2	2
181	в разных	1	2
182	с другой	2	2
183	в языке	2	2
184	к нему	1	2
185	который в	1	2
186	включает в	1	2
187	или же	1	2
188	и ее	2	2
189	эпохи но	1	2
190	конечно не	1	2
191	и у	1	2
192	уже в	2	2
193	в нашей	1	2
194	в системе	1	2
195	даже и	1	2
196	еще и	4	2
197	произведений и	1	2
198	с помощью	2	2
199	все то	1	2
200	с этим	3	2
201	этого слова	1	2
202	слова и	2	2
203	неразрывно связаны	1	2
204	в книге	2	2
205	потому что	1	2
206	одной из	1	2
207	в последнем	1	2
208	отношению к	3	2
209	не думает	1	1
210	и отчасти	2	1
211	совершенно справедливо	1	1
212	художественного произведения	5	1
213	особенно его	1	1
214	типа например	1	1
215	вряд ли	3	1
216	стиля не	1	1
217	делая его	1	1
218	в нашу	1	1
219	собственном смысле	1	1
220	особенно часто	1	1
221	долгое время	1	1
222	в несколько	1	1
223	г в	3	1
224	есть не	2	1
225	мы имеем	1	1
226	фактов но	1	1
227	что иное	2	1
228	письма к	1	1
229	но даже	1	1
230	не совсем	1	1
231	и он	1	1
232	следовательно в	1	1
233	иное как	2	1
234	тем как	1	1
235	то он	1	1
236	не входит	1	1
237	к слову	1	1
238	в общем	2	1
239	менее всего	1	1
240	слову в	1	1
241	нет и	1	1
242	в оценке	1	1
243	что они	2	1
244	в одной	1	1
245	эта связь	1	1
246	метод в	1	1
247	от этого	2	1
248	в тех	2	1
249	и тот	1	1
250	в ряду	1	1
251	если он	1	1
252	всем своем	1	1
253	не как	3	1
254	речи в	1	1
255	понимания и	1	1
256	подобно тому	1	1
257	только некоторые	1	1
258	в образе	1	1
259	или иных	1	1
260	ее жизни	1	1
261	это конечно	1	1
262	эпохи не	1	1
263	в совершенно	1	1
264	связанных с	2	1
265	особенности в	1	1
266	часто мы	1	1
267	на все	1	1
268	а как	2	1
269	его в	1	1
270	заключается в	1	1
271	моменты в	1	1
272	и тем	2	1
273	между отдельными	1	1
274	истории и	1	1
275	и находит	1	1
276	для них	1	1
277	литературного произведения	2	1
278	произведение как	1	1
279	превращаются в	1	1
280	все равно	1	1
281	в контексте	1	1
282	и уже	3	1
283	переходим к	1	1
284	несмотря на	2	1
285	должно быть	1	1
286	такой же	1	1
287	со всей	3	1
288	этот материал	2	1
289	и при	2	1
290	и их	7	1
291	при изучении	1	1
292	в отношении	2	1
293	с точки	5	1
294	телом и	2	1
295	бесспорную и	1	1
296	к одному	3	1
297	языке но	1	1
298	мысли и	1	1
299	о языке	2	1
300	человеческого тела	1	1
301	несомненно что	1	1
302	не в	3	1
303	своего времени	1	1
304	и более	1	1
305	по себе	1	1
306	это особенно	1	1
307	тому что	1	1
308	необходимо учитывать	1	1
309	и истории	2	1
310	о значении	1	1
311	нижний предел	1	1
312	самого начала	2	1
313	не вводит	1	1
314	мы все	1	1
315	никогда не	3	1
316	на язык	2	1
317	он пытается	1	1
318	именно с	1	1
319	с одним	1	1
320	по своей	1	1
321	литературы от	1	1
322	своей статье	1	1
323	из членов	1	1
324	и несколько	1	1
325	одно и	3	1
326	наконец в	2	1
327	языке и	1	1
328	время мы	1	1
329	с телом	2	1
330	всего в	1	1
331	на самый	1	1
332	существует только	1	1
333	оно может	1	1
334	и тонкие	1	1
335	значительной мере	1	1
336	связи со	1	1
337	языка и	5	1
338	в собственном	1	1
339	вовлекаются в	1	1
340	только то	1	1
341	в себя	1	1
342	в произведении	2	1
343	с самого	2	1
344	в пределах	3	1
345	на том	1	1
346	в нескольких	1	1
347	отсюда и	1	1
348	мы в	1	1
349	понятно что	3	1
350	разговорного языка	1	1
351	эти три	1	1
352	форме в	1	1
353	неподвижной и	1	1
354	произведения как	4	1
355	другом месте	1	1
356	внимание на	1	1
357	и что	1	1
358	что эта	2	1
359	же самые	1	1
360	этот момент	1	1
361	на одном	1	1
362	отметить что	1	1
363	в другой	1	1
364	ко второму	1	1
365	все время	1	1
366	в описании	1	1
367	вообще в	1	1
368	быть и	1	1
369	этого материала	1	1
370	стиль в	1	1
371	важное значение	1	1
372	в узком	1	1
373	не имеет	2	1
374	и часто	1	1
375	которое мы	2	1
376	и оба	1	1
377	и объединение	1	1
378	с одной	2	1
379	для всех	1	1
380	литературы в	1	1
381	построен на	1	1
382	в виде	1	1
383	языка но	2	1
384	как выражение	1	1
385	с вопросами	1	1
386	форм но	2	1
387	но что	1	1
388	само по	1	1
389	каждый из	1	1
390	и вместе	1	1
391	ее на	1	1
392	к двум	1	1
393	значение имеет	1	1
394	последнем счете	1	1
395	как художественного	1	1
396	как же	1	1
397	в живом	1	1
398	только к	1	1
399	к более	1	1
400	и самый	1	1
401	превращается в	3	1
402	в сб	1	1
403	более того	2	1
404	не на	2	1
405	слов и	4	1
406	отнюдь не	1	1
407	не всегда	1	1
408	ведь только	1	1
409	так же	2	1
410	и особенно	1	1
411	как это	1	1
412	только его	2	1
413	его на	2	1
414	и глубоко	1	1
415	нашу задачу	1	1
416	правда он	1	1
417	тому как	1	1
418	всем разнообразии	1	1
419	да и	3	1
420	как средство	1	1
421	в человеческом	1	1
422	но так	2	1
423	ведь и	1	1
424	мира это	1	1
425	но для	3	1
426	тех или	1	1
427	и определяют	1	1
428	или в	1	1
429	рождения и	1	1
430	узком смысле	1	1
431	ее и	1	1
432	у некоторых	1	1
433	но когда	1	1
434	нам придется	1	1
435	как для	1	1
436	характер носит	1	1
437	указанная нами	1	1
438	еще тем	1	1
439	в целях	2	1
440	с ними	2	1
441	не знает	1	1
442	другой стороны	2	1
443	речи и	1	1
444	мы считаем	2	1
445	не что	2	1
446	вполне понятно	4	1
447	ее в	2	1
