N	3gram	Propp_Isto_4	Myslijsy
1	не может быть	4	9
2	тем не менее	2	6
3	в нем самом	1	5
4	с другой стороны	4	5
5	но и в	1	4
6	не в том	1	4
7	только тогда когда	1	4
8	и т д	24	4
9	мере того как	1	3
10	подобно тому как	1	3
11	по мере того	1	3
12	в том как	1	3
13	так и в	2	3
14	что и в	1	3
15	не только в	2	3
16	мы увидим что	2	3
17	и может быть	1	2
18	что иное как	3	2
19	на этот вопрос	2	2
20	к тому что	1	2
21	не могут быть	1	2
22	между человеком и	2	2
23	и с этой	1	2
24	потому что мы	1	2
25	не что иное	3	2
26	как и в	1	2
27	на том что	1	1
28	там где нет	1	1
29	так например если	1	1
30	но так как	1	1
31	что в других	1	1
32	но и по	1	1
33	потому что я	1	1
34	мы не можем	1	1
35	и не только	1	1
36	что как бы	1	1
37	не потому что	1	1
38	не есть нечто	1	1
39	до сих пор	5	1
40	именно так как	1	1
41	не менее он	1	1
42	себя в его	1	1
43	только при помощи	1	1
44	он не мог	1	1
45	может быть только	1	1
46	и в этих	1	1
47	его связь с	1	1
48	если бы при	1	1
49	так же как	12	1
50	не в нем	1	1
51	если бы мы	1	1
52	выше мы видели	2	1
53	очевидно что если	1	1
54	доказывается тем что	1	1
55	на задний план	2	1
56	смысле этого слова	2	1
57	в связи с	2	1
58	мы видели выше	2	1
59	друг на друга	1	1
60	указывает на то	1	1
61	по щучьему веленью	1	1
62	таким же образом	1	1
63	мы должны бы	1	1
64	то чего не	1	1
65	бы думать что	1	1
66	со стороны их	1	1
67	мы видели что	3	1
68	является посредником между	1	1
69	не мог бы	1	1
70	он говорит если	1	1
71	в общих чертах	1	1
72	таким образом мы	1	1
73	в то время	1	1
74	после того как	2	1
75	и тем самым	1	1
76	но в одном	1	1
77	о том что	2	1
78	можно бы думать	1	1
79	но все же	4	1
80	с этой стороны	2	1
81	как мы видим	1	1
82	на то что	3	1
83	показывает что они	1	1
84	друг за другом	1	1
85	точно так же	5	1
86	т д в	1	1
87	как мы видели	3	1
