N	2gram	Medvedev_F_3	Myshleni
1	внутренней речи	2	67
2	в этом	18	29
3	точки зрения	16	28
4	и в	27	26
5	не только	9	24
6	то что	8	24
7	таким образом	18	23
8	с точки	14	21
9	и речи	2	19
10	того чтобы	5	19
11	для того	4	18
12	в том	7	18
13	и не	30	18
14	том что	4	17
15	потому что	7	16
16	как и	14	15
17	внутренняя речь	2	15
18	к слову	1	14
19	как мы	8	14
20	того что	3	14
21	так как	9	14
22	так же	9	14
23	этом случае	1	14
24	с помощью	8	13
25	и его	19	12
26	внутреннюю речь	1	12
27	вместе с	6	12
28	что в	8	12
29	в слове	4	11
30	только не	2	11
31	но и	10	11
32	не может	24	11
33	что они	5	10
34	в развитии	1	10
35	слова и	4	10
36	в сущности	2	9
37	в самом	11	9
38	в себе	3	9
39	тому что	3	9
40	слово и	1	9
41	тем что	5	9
42	что мы	1	9
43	значения слова	1	9
44	же как	3	8
45	то же	15	8
46	той же	3	8
47	что она	2	8
48	что он	6	8
49	только в	8	8
50	свое выражение	2	8
51	ее в	3	8
52	сказать что	3	8
53	тем самым	1	8
54	и то	1	7
55	мы не	4	7
56	с самого	1	7
57	самого начала	1	7
58	к тому	4	7
59	по мере	1	7
60	может быть	25	7
61	прежде всего	4	7
62	самом деле	16	6
63	во всех	3	6
64	по отношению	3	6
65	все же	6	6
66	что это	3	6
67	все эти	6	6
68	выражение в	1	6
69	было бы	6	6
70	и тем	3	6
71	в ее	4	6
72	от социальной	1	6
73	что эта	1	6
74	в сознании	1	6
75	от внешней	1	6
76	между собой	4	6
77	и что	3	6
78	связь между	4	6
79	в какой	3	6
80	именно в	1	6
81	а не	17	6
82	как бы	8	6
83	в смысле	4	6
84	мы должны	2	6
85	тем же	7	5
86	оно есть	1	5
87	в целом	4	5
88	же мере	1	5
89	и с	3	5
90	с тем	7	5
91	слова к	1	5
92	что этот	2	5
93	она не	4	5
94	тогда когда	4	5
95	в процессе	15	5
96	слова как	2	5
97	в направлении	5	5
98	же самое	3	5
99	данном случае	4	5
100	никак не	3	5
101	является в	2	5
102	если бы	12	5
103	в виду	3	5
104	можно сказать	3	5
105	и следовательно	3	5
106	как она	1	5
107	с одной	1	5
108	в качестве	1	5
109	если мы	7	5
110	в начале	1	5
111	одно из	1	5
112	себе в	1	5
113	и их	5	5
114	слова в	1	5
115	одной стороны	1	5
116	до конца	4	5
117	как это	4	5
118	в данном	6	5
119	отношению к	3	5
120	с этой	1	5
121	и для	6	5
122	в речи	1	5
123	бы в	6	5
124	отношения между	2	4
125	еще не	6	4
126	с другой	6	4
127	в нашем	1	4
128	это и	2	4
129	как в	4	4
130	стороны и	2	4
131	но в	6	4
132	не можем	2	4
133	на то	1	4
134	и во	2	4
135	чем в	1	4
136	в такой	2	4
137	в котором	2	4
138	чем говорится	1	4
139	не в	12	4
140	в той	3	4
141	не менее	7	4
142	никогда не	5	4
143	учения о	1	4
144	связи с	5	4
145	в области	2	4
146	в момент	1	4
147	не могут	10	4
148	не есть	4	4
149	слова с	1	4
150	имеет место	3	4
151	речи то	1	4
152	о том	4	4
153	в его	7	4
154	и только	2	4
155	одной из	2	4
156	так что	1	4
157	то и	1	4
158	не совпадают	1	4
159	в конце	3	4
160	друг друга	5	4
161	нужно было	1	4
162	о чем	1	4
163	перехода от	1	4
164	и от	11	4
165	этой точки	1	4
166	на самом	14	3
167	между двумя	1	3
168	в первом	1	3
169	к другому	2	3
170	собственном смысле	1	3
171	мы уже	3	3
172	есть не	1	3
173	связаны между	1	3
174	совпадает с	2	3
175	из того	1	3
176	и столь	1	3
177	в ней	5	3
178	но не	5	3
179	очевидно что	2	3
180	нет и	3	3
181	в этой	2	3
182	в одной	5	3
183	из этих	2	3
184	учение о	2	3
185	он не	1	3
186	и по	1	3
187	одно и	1	3
188	так и	21	3
189	об этом	1	3
190	с другими	1	3
191	не совпадает	1	3
192	это положение	1	3
193	мы видели	4	3
194	такой же	2	3
195	для него	1	3
196	в своей	6	3
197	в основном	2	3
198	друг другу	2	3
199	тем не	2	3
200	по себе	4	3
201	случае в	3	3
202	в основе	3	3
203	но только	1	3
204	в самой	2	3
205	пути и	1	3
206	каждой из	1	3
207	этом отношении	3	3
208	представляется нам	1	3
209	отличается от	2	3
210	его с	1	3
211	в собственном	1	3
212	последнее время	1	3
213	для этого	2	3
214	с ним	1	3
215	но мы	1	3
216	нуждается в	3	3
217	что и	2	3
218	это не	3	3
219	мы видим	1	3
220	и является	4	3
221	есть в	1	3
222	значения слов	1	3
223	только на	4	3
224	и обратно	1	3
225	менее всего	4	3
226	самого слова	1	3
227	мы можем	4	3
228	как раз	8	3
229	момент в	1	3
230	из двух	1	3
231	до сих	1	3
232	исторического развития	2	3
233	и потому	5	3
234	смысле этого	2	3
235	мы остановимся	1	3
236	этого слова	2	3
237	и о	1	3
238	сих пор	1	3
239	но это	2	3
240	все это	7	3
241	не является	5	3
242	к пониманию	1	3
243	совершается в	3	3
244	в пределе	2	3
245	между ними	15	3
246	в то	7	3
247	и другой	1	3
248	речь является	1	3
249	как известно	1	2
250	не иначе	1	2
251	ту же	2	2
252	отношения к	2	2
253	одним из	3	2
254	а из	1	2
255	мере в	1	2
256	в предложении	1	2
257	то в	2	2
258	можно говорить	4	2
259	и до	1	2
260	все те	1	2
261	процессы и	1	2
262	первой и	1	2
263	становится совершенно	1	2
264	мы и	3	2
265	этого термина	1	2
266	столь же	3	2
267	время в	3	2
268	что его	1	2
269	значение и	1	2
270	отличие от	2	2
271	друга и	1	2
272	для объяснения	1	2
273	эта связь	2	2
274	с этим	1	2
275	остановиться на	1	2
276	в действительности	9	2
277	но эта	2	2
278	случае они	1	2
279	в последнее	1	2
280	не могла	1	2
281	в нем	15	2
282	в определенном	1	2
283	переходит от	1	2
284	котором мы	1	2
285	его значением	1	2
286	своего пути	1	2
287	одной и	2	2
288	его от	2	2
289	возможно только	2	2
290	в одну	1	2
291	значение в	1	2
292	лишь в	9	2
293	его в	7	2
294	от одного	2	2
295	действительности в	3	2
296	ни в	8	2
297	о которых	1	2
298	зрения самого	2	2
299	должно быть	1	2
300	в этих	3	2
301	что между	1	2
302	но если	2	2
303	и при	1	2
304	для уяснения	1	2
305	в их	1	2
306	она в	1	2
307	мы говорили	1	2
308	в отличие	2	2
309	в которых	3	2
310	должны были	1	2
311	и той	1	2
312	но он	1	2
313	том же	1	2
314	даже в	2	2
315	этой работы	1	2
316	в отношении	2	2
317	того как	1	2
318	ничего не	2	2
319	и делает	1	2
320	с другом	1	2
321	у нас	3	2
322	что при	1	2
323	одним и	2	2
324	если же	5	2
325	с ее	2	2
326	это единство	3	2
327	вывод что	1	2
328	направлении к	4	2
329	можно было	1	2
330	вещи и	1	2
331	это внутреннее	1	2
332	и здесь	1	2
333	развития как	2	2
334	одного из	1	2
335	нас в	1	2
336	входит в	8	2
337	образом все	1	2
338	мы ни	2	2
339	наконец в	1	2
340	в середине	1	2
341	слов и	4	2
342	в лучшем	1	2
343	в современной	1	2
344	один из	1	2
345	которое мы	1	2
346	и ее	6	2
347	уже в	4	2
348	вопроса о	1	2
349	в большинстве	4	2
350	этого понятия	1	2
351	является не	2	2
352	за счет	2	2
353	на этих	1	2
354	и других	1	2
355	его и	3	2
356	только к	1	2
357	мы знаем	4	2
358	ведь это	1	2
359	вовсе не	28	2
360	это значило	1	2
361	случае не	1	2
362	и вместе	1	2
363	между которыми	5	2
364	с другим	1	2
365	на ее	4	2
366	что для	1	2
367	по тем	1	2
368	она является	1	2
369	большинстве случаев	5	2
370	в определенных	1	2
371	границы между	1	2
372	к его	3	2
373	могут быть	4	2
374	но этот	1	2
375	что же	5	2
376	и всей	1	2
377	друг с	1	2
378	той мере	1	2
379	лучшем случае	1	2
380	но для	2	2
381	но с	1	2
382	она должна	2	2
383	она может	1	2
384	для нас	3	2
385	а в	1	2
386	сделать вывод	1	2
387	может и	3	2
388	совершенно не	7	2
389	из этого	4	2
390	к действительности	1	2
391	как слово	1	2
392	в своих	6	2
393	к этому	2	2
394	во всяком	6	2
395	формы и	3	1
396	в объективном	1	1
397	также что	1	1
398	и т	11	1
399	мысли или	1	1
400	функции в	3	1
401	того же	3	1
402	сам по	1	1
403	становится в	5	1
404	он может	2	1
405	слово входит	1	1
406	других областей	1	1
407	переход от	1	1
408	может оказаться	1	1
409	полагают что	1	1
410	в чисто	2	1
411	вещь не	1	1
412	не вещь	1	1
413	литературе к	1	1
414	оно было	1	1
415	высшей степени	2	1
416	объясняется и	1	1
417	действительности и	6	1
418	с таким	2	1
419	может привести	1	1
420	в зависимости	5	1
421	и этот	1	1
422	его деятельность	1	1
423	языка с	1	1
424	не имеем	1	1
425	мы имеем	1	1
426	или наоборот	1	1
427	это делают	2	1
428	своего развития	1	1
429	с более	1	1
430	что уже	2	1
431	нам в	1	1
432	они полагают	1	1
433	в каждый	1	1
434	отдельных частей	2	1
435	в большом	1	1
436	ему в	1	1
437	и самой	1	1
438	образом оказывается	1	1
439	направление в	1	1
440	и необходимый	1	1
441	зависимости от	5	1
442	круг предметов	1	1
443	учение об	1	1
444	чем больше	1	1
445	не был	1	1
446	в существовании	1	1
447	и исходным	1	1
448	совершенно прав	1	1
449	совсем не	5	1
450	а только	1	1
451	друг на	1	1
452	только тогда	1	1
453	изменения и	1	1
454	на речь	1	1
455	оно является	1	1
456	за пределы	2	1
457	сама по	1	1
458	отнюдь не	8	1
459	там где	7	1
460	данный момент	2	1
461	является основным	1	1
462	высказывание не	5	1
463	что как	1	1
464	части в	1	1
465	не это	1	1
466	в своем	2	1
467	счете и	1	1
468	кроме того	1	1
469	дистанция между	1	1
470	и понимания	6	1
471	и как	4	1
472	жестов и	1	1
473	нового и	3	1
474	в каком-то	1	1
475	от этого	2	1
476	основная тенденция	1	1
477	не связаны	1	1
478	ее самое	1	1
479	та же	1	1
480	бы не	2	1
481	факт сам	1	1
482	еще один	1	1
483	с их	1	1
484	и тот	1	1
485	самым существенным	1	1
486	и те	4	1
487	но ведь	4	1
488	вследствие этого	3	1
489	этот процесс	3	1
490	при этом	8	1
491	о принципиальной	1	1
492	время и	1	1
493	перестает быть	2	1
494	всех этих	2	1
495	в первую	1	1
496	закономерность развития	1	1
497	первоначально как	1	1
498	не как	2	1
499	значение может	1	1
500	мы полагаем	1	1
501	в понятии	1	1
502	какой бы	2	1
503	подобно тому	4	1
504	на этом	2	1
505	так например	1	1
506	от других	2	1
507	в основу	2	1
508	но все	1	1
509	еще более	1	1
510	что является	1	1
511	положения что	1	1
512	в работе	1	1
513	факт что	1	1
514	из отдельных	1	1
515	распространяется на	1	1
516	в сторону	2	1
517	и может	1	1
518	и второй	1	1
519	знаем не	1	1
520	на все	2	1
521	в данной	2	1
522	может стать	3	1
523	но самый	1	1
524	совершенно непонятно	2	1
525	должен был	1	1
526	видеть и	1	1
527	отсюда и	1	1
528	не самой	1	1
529	для них	7	1
530	как внешние	1	1
531	в высшей	2	1
532	каждый данный	1	1
533	эту особенность	1	1
534	основе единства	1	1
535	на друга	1	1
536	с внутренним	1	1
537	друга в	2	1
538	заставляют нас	1	1
539	реального предмета	1	1
540	ключ к	1	1
541	еще в	3	1
542	как таковой	3	1
543	его психологической	1	1
544	таким же	2	1
545	новой формы	1	1
546	основе всех	1	1
547	этого вопроса	1	1
548	то его	2	1
549	не к	1	1
550	и нашей	1	1
551	от его	3	1
552	на место	1	1
553	в одном	1	1
554	остается вне	1	1
555	их в	3	1
556	условием для	1	1
557	и почти	1	1
558	от более	1	1
559	всего тогда	1	1
560	раз и	3	1
561	между людьми	3	1
562	акта и	2	1
563	другой не	1	1
564	она могла	1	1
565	дело не	2	1
566	правда в	2	1
567	одна из	2	1
568	одной плоскости	3	1
569	как таковых	1	1
570	на себе	1	1
571	говорить о	2	1
572	внести в	2	1
573	и снова	2	1
574	не могло	2	1
575	для всего	1	1
576	следовательно и	4	1
577	внутреннего единства	2	1
578	в разных	1	1
579	действительности но	1	1
580	и лишь	2	1
581	это сделать	1	1
582	слову и	1	1
583	и связи	1	1
584	развивается в	1	1
585	завершения в	1	1
586	другой стороны	5	1
587	убедиться в	1	1
588	на него	1	1
589	так сказать	5	1
590	в каком	2	1
591	больше того	1	1
592	формы слова	1	1
593	его значению	2	1
594	выразить так	1	1
595	от реального	3	1
596	введенных в	1	1
597	они и	3	1
598	понять эту	1	1
599	свое значение	1	1
600	двоякого рода	1	1
601	и это	2	1
602	оно может	1	1
603	и самое	1	1
604	и тогда	2	1
605	но по	1	1
606	как не	2	1
607	но при	2	1
608	и сами	2	1
609	здесь не	2	1
610	всего этого	1	1
611	на основе	1	1
612	факт не	1	1
613	языка и	1	1
614	как по	1	1
615	и внутреннее	1	1
616	в себя	1	1
617	идет не	2	1
618	сменяющих друг	1	1
619	привести в	1	1
620	другому но	1	1
621	ясно что	3	1
622	начала и	1	1
623	именно этот	1	1
624	поэтому в	2	1
625	совершенно невозможно	1	1
626	в словах	1	1
627	из одного	2	1
628	и вообще	1	1
629	направлений никогда	1	1
630	на ряд	1	1
631	это понимание	1	1
632	о нем	3	1
633	и должно	1	1
634	с чем-то	1	1
635	или на	2	1
636	природы так	1	1
637	не поддается	1	1
638	и словесных	1	1
639	и объяснить	1	1
640	и просто	1	1
641	этом заключается	1	1
642	оказывается только	1	1
643	говорят о	2	1
644	этих направлений	1	1
645	между тем	7	1
646	от них	1	1
647	за другим	1	1
648	место в	10	1
649	понимания в	1	1
650	в форме	1	1
651	язык в	1	1
652	того в	1	1
653	приводит и	1	1
654	а следовательно	1	1
655	все время	6	1
656	из моментов	1	1
657	не тот	1	1
658	если это	1	1
659	же правом	5	1
660	в слово	1	1
661	условия для	1	1
662	поэтому все	1	1
663	и самые	1	1
664	существует не	1	1
665	происходит в	1	1
666	существенно и	1	1
667	предмета и	2	1
668	этом смысле	2	1
669	но так	2	1
670	известно что	1	1
671	ни к	1	1
672	в двух	1	1
673	к внутреннему	1	1
674	дело с	3	1
675	мы увидим	2	1
676	и субъективных	1	1
677	в самое	2	1
678	который в	1	1
679	всяком случае	6	1
680	одних и	1	1
681	это же	1	1
682	человека с	1	1
683	это целое	1	1
684	лежащие в	1	1
685	конечно не	4	1
686	может заставить	1	1
687	положение что	1	1
688	в неразрывной	2	1
689	и предложения	1	1
690	языка как	2	1
691	целого ряда	1	1
692	слову а	1	1
693	из них	2	1
694	в школьном	1	1
695	за ним	1	1
696	неразрывной связи	2	1
697	не так	1	1
698	тогда он	2	1
699	целом и	1	1
700	чтобы она	1	1
701	для меня	1	1
702	отклонения от	1	1
703	как его	9	1
704	и бесконечно	1	1
705	но могут	1	1
706	в случаях	1	1
707	они будут	2	1
708	от того	2	1
709	в них	3	1
710	в других	1	1
711	к самому	2	1
712	своего объяснения	1	1
713	же деле	2	1
714	или иной	2	1
715	к разрешению	2	1
716	и из	2	1
717	здесь в	1	1
718	и создает	1	1
719	к которому	2	1
720	слове есть	1	1
721	с той	1	1
722	являются только	2	1
723	такого понимания	1	1
724	к более	2	1
