N	2gram	Bakhtin_sl_2	FransuaR
1	и в	39	41
2	то есть	26	24
3	и т.п	2	19
4	мы уже	2	18
5	во всех	12	17
6	таким образом	8	17
7	в нем	19	16
8	и с	9	16
9	и его	33	13
10	но и	21	13
11	в этом	16	12
12	как мы	7	12
13	все эти	6	11
14	уже говорили	1	11
15	все это	16	11
16	в самом	1	10
17	не только	24	10
18	так как	4	10
19	и др	4	10
20	прежде всего	8	10
21	то что	2	10
22	и на	4	9
23	кроме того	2	9
24	в образах	1	9
25	о том	2	9
26	здесь в	3	9
27	и все	5	9
28	в сущности	6	8
29	но в	6	8
30	в этой	1	8
31	никогда не	7	8
32	и до	1	7
33	в них	6	7
34	как и	6	7
35	том что	5	7
36	в его	7	7
37	вовсе не	10	7
38	у него	3	7
39	в особенности	3	7
40	как бы	7	7
41	что в	3	7
42	также и	2	6
43	например в	5	6
44	в то	4	6
45	один из	5	6
46	с помощью	4	6
47	вместе с	2	6
48	или в	2	6
49	сказать что	3	6
50	что он	2	6
51	подчеркнуть что	2	5
52	с его	7	5
53	в своем	6	5
54	в себе	2	5
55	то же	4	5
56	той же	3	5
57	рядом с	3	5
58	еще в	1	5
59	но он	2	5
60	во всем	4	5
61	тем что	1	5
62	все то	1	5
63	так и	15	5
64	и что	1	5
65	а также	3	5
66	же время	4	5
67	в литературе	1	5
68	до нас	1	5
69	в одном	2	5
70	большинстве случаев	5	5
71	там где	6	5
72	во франции	2	5
73	в той	4	5
74	одним из	2	4
75	того же	1	4
76	в средние	1	4
77	конечно и	2	4
78	в ней	3	4
79	как в	13	4
80	и как	3	4
81	и наконец	5	4
82	та же	1	4
83	в другом	2	4
84	не в	9	4
85	даже в	2	4
86	в основе	4	4
87	того чтобы	2	4
88	все же	6	4
89	и образ	2	4
90	роль в	2	4
91	с ним	7	4
92	борьба с	4	4
93	все время	1	4
94	всех его	3	4
95	с одной	5	4
96	именно на	2	4
97	уже в	2	4
98	в большинстве	6	4
99	в результате	2	4
100	и даже	7	4
101	с другой	5	4
102	именно в	2	4
103	одной стороны	5	4
104	более того	2	4
105	большей или	1	4
106	и от	3	4
107	а в	4	4
108	не может	20	4
109	средние века	1	4
110	все что	2	4
111	не остается	1	3
112	они были	1	3
113	существенное значение	1	3
114	в xiv	1	3
115	он сам	1	3
116	первый план	1	3
117	людей в	1	3
118	в чем	3	3
119	как у	1	3
120	в одной	1	3
121	с этим	2	3
122	перед нами	3	3
123	при этом	7	3
124	и сам	1	3
125	характер в	1	3
126	в плане	5	3
127	людей и	2	3
128	на все	1	3
129	с другими	4	3
130	на первый	1	3
131	и их	5	3
132	уже сказали	1	3
133	только с	2	3
134	этом отношении	3	3
135	в духе	1	3
136	как один	1	3
137	те же	2	3
138	никак не	1	3
139	до сих	2	3
140	к нему	3	3
141	романа в	5	3
142	в него	7	3
143	того что	1	3
144	одной из	1	3
145	мы увидим	2	3
146	только в	5	3
147	поэтому и	4	3
148	конечно не	5	3
149	или меньшей	1	3
150	что не	1	3
151	связано с	3	3
152	и самый	1	3
153	но оно	2	3
154	не были	1	3
155	и особенно	2	3
156	в данном	2	3
157	с миром	1	3
158	и не	22	3
159	сих пор	2	3
160	но это	3	3
161	и для	5	3
162	на языке	1	3
163	здесь только	1	3
164	жизни и	6	3
165	они не	2	3
166	как известно	1	2
167	с образом	1	2
168	это и	2	2
169	из самых	1	2
170	с точки	3	2
171	ведь и	2	2
172	должна быть	3	2
173	мы не	2	2
174	xvii века	2	2
175	др эти	1	2
176	говорить о	3	2
177	но уже	1	2
178	его так	2	2
179	но конечно	1	2
180	бытовые и	1	2
181	но не	6	2
182	то он	1	2
183	в новом	2	2
184	за пределы	2	2
185	в истории	11	2
186	точки зрения	8	2
187	стороны и	3	2
188	и различные	2	2
189	хотя и	2	2
190	он в	1	2
191	этот роман	1	2
192	и те	1	2
193	как он	2	2
194	так сказать	6	2
195	на его	2	2
196	он не	2	2
197	в xvii	2	2
198	всех этих	4	2
199	есть именно	1	2
200	в корне	1	2
201	на этом	3	2
202	как они	1	2
203	значение в	2	2
204	xvii веке	1	2
205	лишь в	3	2
206	это было	1	2
207	он является	1	2
208	и само	2	2
209	мы видели	2	2
210	одного и	1	2
211	в своей	1	2
212	мы находим	1	2
213	но эта	2	2
214	борьбу с	2	2
215	для этого	4	2
216	в таких	1	2
217	как о	2	2
218	тогда когда	2	2
219	путем перевода	1	2
220	только его	1	2
221	для всего	1	2
222	связи с	3	2
223	голым и	1	2
224	превращается в	1	2
225	к себе	1	2
226	не могут	5	2
227	в области	2	2
228	должен быть	2	2
229	через все	1	2
230	характер и	1	2
231	и этим	1	2
232	в дальнейшем	2	2
233	литературы и	1	2
234	конечно в	2	2
235	в романе	46	2
236	образом в	1	2
237	но здесь	4	2
238	в значительной	6	2
239	между тем	3	2
240	а именно	2	2
241	со всеми	2	2
242	где они	2	2
243	себя в	8	2
244	характерно что	1	2
245	в конце	1	2
246	может быть	37	2
247	как раз	1	2
248	в форме	2	2
249	человека и	3	2
250	а на	1	2
251	и самая	1	2
252	мы еще	1	2
253	этой роли	1	2
254	до конца	17	2
255	нужно сказать	1	2
256	которых мы	2	2
257	не на	1	2
258	а не	14	2
259	влияние и	1	2
260	или с	1	2
261	мира в	1	2
262	в последней	1	2
263	в частности	1	2
264	прямо сказать	3	2
265	и потому	7	2
266	как это	3	2
267	можно прямо	3	2
268	влияния на	1	2
269	не был	2	2
270	аспекте в	1	2
271	хотя он	1	2
272	своего времени	1	2
273	несколько слов	2	2
274	и часто	3	2
