N	2gram	Bakhtin_Fr_6	StatiiOP
1	и в	41	29
2	том что	7	27
3	в том	2	27
4	в этом	12	21
5	не только	10	19
6	но и	13	19
7	что в	7	19
8	о том	9	17
9	в его	7	13
10	что он	6	13
11	между прочим	1	12
12	в которой	1	11
13	то что	10	11
14	все это	11	11
15	таким образом	17	10
16	в своем	5	9
17	он не	2	9
18	потому что	3	9
19	так и	5	9
20	этом отношении	3	9
21	и не	3	9
22	как на	1	9
23	но в	8	8
24	как раз	2	8
25	по поводу	1	8
26	в ней	4	7
27	в самом	10	7
28	но все	1	7
29	в своей	2	7
30	в котором	4	7
31	не столько	1	7
32	того как	1	7
33	для того	1	7
34	с тем	1	7
35	вместе с	6	7
36	одним из	4	6
37	и на	9	6
38	все же	4	6
39	вовсе не	7	6
40	того чтобы	4	6
41	и его	13	6
42	об этом	1	6
43	и что	5	6
44	в одном	5	6
45	до сих	3	6
46	было бы	3	5
47	точки зрения	2	5
48	не знали	1	5
49	в языке	1	5
50	того что	3	5
51	между тем	2	5
52	своего рода	1	5
53	прежде всего	10	5
54	а не	2	5
55	о чем	1	5
56	в той	5	5
57	как бы	7	5
58	сих пор	3	5
59	если б	2	4
60	кроме того	9	4
61	хотя и	2	4
62	и к	1	4
63	в нем	16	4
64	в другом	4	4
65	и с	16	4
66	должен был	1	4
67	не в	4	4
68	дело в	1	4
69	ничего не	1	4
70	и о	1	4
71	времени и	2	4
72	после того	1	4
73	внимание на	2	4
74	но с	2	4
75	связи с	2	4
76	для него	1	4
77	до того	3	4
78	с другой	4	4
79	именно в	4	4
80	действующих лиц	1	4
81	в частности	2	4
82	своего времени	2	4
83	еще более	2	4
84	того времени	2	4
85	в романе	2	4
86	например в	6	3
87	самом деле	4	3
88	на самом	1	3
89	в году	6	3
90	в их	1	3
91	его не	1	3
92	подчеркнуть что	5	3
93	и он	5	3
94	не был	2	3
95	но не	2	3
96	как в	4	3
97	с этим	3	3
98	не было	1	3
99	что это	5	3
100	в начале	3	3
101	из них	5	3
102	ни в	1	3
103	не мог	3	3
104	в эту	2	3
105	в этих	2	3
106	и сейчас	2	3
107	одном из	1	3
108	но он	5	3
109	по себе	1	3
110	не менее	1	3
111	в обоих	1	3
112	одной из	3	3
113	никогда не	8	3
114	и по	1	3
115	тем что	5	3
116	у нас	4	3
117	у меня	1	3
118	и именно	1	3
119	в образе	6	3
120	на нее	1	3
121	за то	1	3
122	столько же	1	3
123	и здесь	1	3
124	как у	3	3
125	но это	3	3
126	года в	1	3
127	так что	2	3
128	борьбы с	1	3
129	кажется что	2	3
130	связан с	1	3
131	и даже	4	3
132	в предисловии	1	3
133	еще и	1	3
134	а с	1	3
135	до конца	2	3
136	так же	5	3
137	xix века	1	3
138	другой стороны	2	3
139	не является	1	3
140	как известно	2	2
141	также и	6	2
142	до него	1	2
143	по адресу	1	2
144	того же	4	2
145	такое же	1	2
146	тем же	1	2
147	из его	1	2
148	то же	5	2
149	в письмах	1	2
150	для своего	1	2
151	на первом	1	2
152	почти все	1	2
153	в числе	1	2
154	далее в	1	2
155	с его	5	2
156	нет и	1	2
157	что они	2	2
158	к сожалению	1	2
159	и я	1	2
160	там где	5	2
161	в истории	2	2
162	в одной	3	2
163	он по	1	2
164	и как	4	2
165	более или	1	2
166	все эти	11	2
167	в этой	8	2
168	в себе	5	2
169	этого образа	2	2
170	и те	2	2
171	как он	2	2
172	на его	2	2
173	при этом	3	2
174	видел в	1	2
175	значительной степени	1	2
176	а затем	4	2
177	тем в	1	2
178	конечно в	2	2
179	не дает	1	2
180	первая глава	1	2
181	его в	1	2
182	это было	2	2
183	которая была	2	2
184	как и	7	2
185	несмотря на	1	2
186	действительно не	1	2
187	или менее	1	2
188	нас не	3	2
189	в отношении	1	2
190	с точки	2	2
191	века и	1	2
192	от его	1	2
193	роман на	1	2
194	не раз	1	2
195	времени не	1	2
196	борьбу с	2	2
197	не могли	1	2
198	где нет	1	2
199	в устах	1	2
200	даже в	4	2
201	но они	4	2
202	что с	1	2
203	в то	6	2
204	не имеет	1	2
205	не может	4	2
206	только с	3	2
207	в области	2	2
208	образом не	1	2
209	в духе	3	2
210	искусства и	1	2
211	на это	1	2
212	где он	1	2
213	и это	1	2
214	в ее	5	2
215	и сам	3	2
216	особенно в	1	2
217	еще в	5	2
218	он был	4	2
219	даны в	1	2
220	а также	5	2
221	другом месте	4	2
222	никак не	3	2
223	в значительной	2	2
224	по их	1	2
225	в которую	1	2
226	борьба с	4	2
227	что и	1	2
228	отметить что	2	2
229	у всех	1	2
230	этот вопрос	1	2
231	только в	3	2
