N	2gram	Bakhtin_sl_1	Psycholo
1	и в	41	38
2	все время	3	30
3	в том	3	25
4	в самом	5	25
5	может быть	14	19
6	и что	1	18
7	на то	1	16
8	что она	1	16
9	точки зрения	16	16
10	в ней	4	15
11	то есть	26	15
12	и т	28	14
13	том что	2	14
14	если бы	1	14
15	как бы	12	14
16	потому что	2	14
17	в этом	12	13
18	в этой	1	13
19	не только	16	12
20	таким образом	9	12
21	было бы	3	12
22	не в	7	12
23	мы видим	2	12
24	то же	14	10
25	в сущности	13	10
26	и не	16	10
27	и все	4	10
28	о которых	1	9
29	с точки	8	9
30	того чтобы	1	9
31	в двух	1	9
32	и то	2	8
33	с этим	3	8
34	все же	7	8
35	как и	4	8
36	в одном	2	8
37	видим что	1	8
38	и это	1	8
39	но только	1	8
40	так что	2	8
41	вовсе не	7	8
42	как раз	2	8
43	для того	2	8
44	перед нами	4	8
45	для нас	2	8
46	из этого	3	8
47	мы уже	2	7
48	с другой	5	7
49	заключается в	1	7
50	не может	14	7
51	все то	1	7
52	как мы	8	7
53	в ее	2	7
54	между тем	2	7
55	а не	15	7
56	а в	6	7
57	и на	14	6
58	в которых	1	6
59	и если	1	6
60	он не	3	6
61	мы видели	1	6
62	в котором	2	6
63	тому что	2	6
64	она не	3	6
65	самого начала	1	6
66	и его	14	6
67	к тому	3	6
68	с самого	1	6
69	и здесь	3	6
70	о том	3	6
71	один из	4	6
72	с одной	4	6
73	если мы	2	6
74	из них	3	6
75	так как	3	6
76	до сих	2	6
77	которых мы	1	6
78	там где	4	6
79	мы не	2	5
80	время в	1	5
81	в своем	3	5
82	могли бы	1	5
83	в которой	4	5
84	так сказать	5	5
85	на этом	2	5
86	в другом	2	5
87	несмотря на	1	5
88	двух планах	1	5
89	в своей	7	5
90	т п	23	5
91	в его	13	5
92	в какой	1	5
93	но и	16	5
94	одной стороны	4	5
95	вместе с	1	5
96	в той	10	5
97	сих пор	2	5
98	или в	8	5
99	о котором	1	5
100	другой стороны	4	5
101	совершенно не	2	5
102	время как	2	4
103	во всех	17	4
104	что они	2	4
105	как в	8	4
106	в целом	2	4
107	все эти	9	4
108	в себе	3	4
109	в нем	30	4
110	при этом	6	4
111	т д	5	4
112	смысл и	1	4
113	но если	1	4
114	одна из	2	4
115	из него	2	4
116	никогда не	3	4
117	в самой	1	4
118	мы все	2	4
119	и совершенно	1	4
120	в виду	1	4
121	что и	1	4
122	только в	6	4
123	конечно не	3	4
124	у него	3	4
125	и даже	6	4
126	по своему	2	4
127	в течение	1	4
128	того что	3	4
129	и для	4	4
130	в свою	3	4
131	сказать что	2	4
132	который не	1	4
133	должен быть	1	3
134	того же	6	3
135	из всех	1	3
136	оба эти	1	3
137	и заставляет	2	3
138	что как	1	3
139	что по	1	3
140	и к	5	3
141	но в	8	3
142	та же	1	3
143	из этих	3	3
144	не к	1	3
145	одно и	2	3
146	могла бы	1	3
147	что все	2	3
148	конечно в	1	3
149	бы в	1	3
150	его в	3	3
151	рассказ в	2	3
152	и тем	2	3
153	ни в	1	3
154	в них	6	3
155	далеко не	5	3
156	действительно не	2	3
157	в один	1	3
158	наше внимание	1	3
159	без всяких	2	3
160	мы говорили	1	3
161	место в	1	3
162	из области	1	3
163	бы не	1	3
164	с теми	1	3
165	в то	14	3
166	в плане	6	3
167	к концу	1	3
168	в основе	5	3
169	именно это	1	3
170	как только	3	3
171	на это	1	3
172	и о	2	3
173	и которые	1	3
174	каждого из	1	3
175	он был	1	3
176	из одного	2	3
177	эти два	1	3
178	и только	1	3
179	здесь не	2	3
180	тот же	1	3
181	дано в	1	3
182	был бы	2	3
183	к ним	1	3
184	что не	1	3
185	то и	1	3
186	это только	1	3
187	этот рассказ	1	3
188	когда она	1	3
189	но это	1	3
190	все это	5	3
191	одновременно и	2	3
192	к этому	2	3
193	как на	1	3
194	в таком	1	3
195	от этой	2	2
196	например в	2	2
197	себя как	1	2
198	на самом	2	2
199	он может	2	2
200	бы для	1	2
201	по преимуществу	4	2
202	не имеют	1	2
203	поэзии и	4	2
204	той же	2	2
205	и ничего	1	2
206	и столь	1	2
207	степени не	1	2
208	героев в	1	2
209	между собой	2	2
210	мы читаем	1	2
211	на их	1	2
212	столь же	2	2
213	одним словом	2	2
214	но как	1	2
215	в общем	1	2
216	не просто	1	2
217	заключено в	1	2
218	в истории	3	2
219	в одной	1	2
220	как к	2	2
221	очень трудно	1	2
222	целый ряд	1	2
223	и наконец	4	2
224	он в	5	2
225	лучшем случае	2	2
226	нами в	2	2
227	не могла	2	2
228	а вовсе	2	2
229	всех этих	4	2
230	одной и	1	2
231	и по	2	2
232	в нее	1	2
233	на всю	3	2
234	и может	3	2
235	и дает	1	2
236	он действительно	1	2
237	и уже	1	2
238	автора и	4	2
239	в эту	2	2
240	места в	1	2
241	от своего	1	2
242	и ее	3	2
243	как все	1	2
244	и той	2	2
245	жанра и	1	2
246	но он	2	2
247	друг другу	2	2
248	и эти	2	2
249	и более	1	2
250	том и	2	2
251	в этих	2	2
252	заставляет его	2	2
253	дело не	2	2
254	ничего не	4	2
255	находятся в	1	2
256	у нас	2	2
257	очень часто	1	2
258	не могут	3	2
259	он видит	1	2
260	с ее	4	2
261	свою очередь	2	2
262	данном случае	3	2
263	то время	2	2
264	по аналогии	1	2
265	одного из	2	2
266	для этого	1	2
267	со стороны	1	2
268	с ним	7	2
269	аналогии с	1	2
270	и во	3	2
271	у них	2	2
272	что поэт	1	2
273	слов и	2	2
274	и следовательно	7	2
275	и одновременно	2	2
276	с каждым	1	2
277	и часто	4	2
278	поэтического стиля	6	2
279	все они	7	2
280	со всеми	1	2
281	в качестве	3	2
282	есть в	1	2
283	уже не	2	2
284	в виде	2	2
285	к своим	1	2
286	для него	3	2
287	всяком случае	5	2
288	но что	1	2
289	здесь в	4	2
290	а с	2	2
291	до конца	12	2
292	однако и	1	2
293	на возможность	2	2
294	эти слова	2	2
295	хотя бы	3	2
296	к своему	6	2
297	в данном	3	2
298	есть только	1	2
299	по существу	3	2
300	быть не	1	2
301	этого слова	1	2
302	с этой	3	2
303	о мире	1	2
304	мы найдем	3	2
305	не знаем	1	2
306	и другими	1	2
307	области поэзии	1	2
308	же в	1	2
309	лежит в	4	2
310	так же	2	2
311	его к	1	2
312	в лучшем	2	2
313	и другие	1	2
314	они не	1	2
315	во всяком	7	2
316	а между	2	1
317	как известно	1	1
318	в обычном	1	1
319	герои не	1	1
320	же как	2	1
321	именно эта	2	1
322	чтобы не	1	1
323	художественного произведения	1	1
324	и потому	4	1
325	силы и	1	1
326	словами и	1	1
327	фон для	1	1
328	относятся к	1	1
329	и есть	1	1
330	в первом	3	1
331	лежащая в	2	1
332	и до	1	1
333	из его	1	1
334	и самое	2	1
335	выражается в	1	1
336	в зависимости	3	1
337	что мы	1	1
338	в несколько	1	1
339	очень далеко	1	1
340	мы имеем	1	1
341	что уже	1	1
342	из своих	2	1
343	стиля в	2	1
344	и стиль	2	1
345	самую сущность	1	1
346	не столько	1	1
347	и такой	1	1
348	между этими	2	1
349	прозе и	1	1
350	своим особым	1	1
351	планах в	1	1
352	и он	1	1
353	не остается	1	1
354	и ясности	1	1
355	еще не	4	1
356	с онегиным	1	1
357	которое он	1	1
358	с его	4	1
359	там и	1	1
360	и главное	1	1
361	но не	2	1
362	именно на	1	1
363	в сторону	1	1
364	не все	1	1
365	отношение к	7	1
366	отличие от	1	1
367	нет и	1	1
368	в свои	1	1
369	один и	1	1
370	которые не	1	1
371	зрения а	1	1
372	они ни	1	1
373	романе в	3	1
374	кроме того	4	1
375	и где	1	1
376	и слова	1	1
377	хотя и	2	1
378	более или	3	1
379	в действительности	1	1
380	о самом	1	1
381	эпической поэмы	1	1
382	то в	2	1
383	в себя	1	1
384	таковы например	1	1
385	этот новый	1	1
386	момент его	3	1
387	же слово	3	1
388	или во	2	1
389	или чаще	1	1
390	в известном	2	1
391	и тот	1	1
392	зависимости от	3	1
393	только один	1	1
394	имеем в	1	1
395	и те	2	1
396	на его	8	1
397	в определенном	1	1
398	в понимании	3	1
399	не как	4	1
400	хотя он	1	1
401	свои собственные	2	1
402	своего времени	1	1
