N	2gram	Vygotskiy__3	Narrotol
1	не только	6	32
2	может быть	13	25
3	но и	4	23
4	в качестве	12	21
5	и не	10	20
6	и в	25	19
7	в том	23	18
8	в этом	14	17
9	не в	6	14
10	в частности	4	14
11	том что	20	14
12	состоит в	3	13
13	представляет собой	6	12
14	а не	1	12
15	то что	15	11
16	а в	4	11
17	точки зрения	6	10
18	не может	6	10
19	при этом	5	9
20	в мире	2	9
21	так и	5	9
22	в его	15	9
23	в себе	2	8
24	с другой	6	8
25	не является	8	8
26	еще не	4	7
27	по отношению	3	7
28	как в	9	7
29	все же	6	7
30	в случае	3	7
31	как и	15	7
32	к тому	4	7
33	и т.д	5	7
34	а также	2	7
35	с одной	5	7
36	одной стороны	5	7
37	такого рода	2	7
38	с его	2	6
39	но не	6	6
40	в той	1	6
41	то в	3	6
42	тем самым	2	6
43	в себя	3	6
44	о том	5	6
45	что он	6	6
46	именно в	5	6
47	как это	7	6
48	отношению к	2	6
49	иначе говоря	2	6
50	том числе	1	6
51	но в	1	6
52	между двумя	2	5
53	отличие от	6	5
54	отнюдь не	4	5
55	и как	5	5
56	уже не	2	5
57	в этой	5	5
58	тому же	1	5
59	в отличие	6	5
60	по себе	7	5
61	в основе	16	5
62	и его	2	5
63	нуждается в	1	5
64	в форме	1	5
65	или иной	3	5
66	в данном	1	5
67	не предполагает	1	5
68	переход от	3	4
69	данном случае	1	4
70	все те	1	4
71	то же	2	4
72	из которых	5	4
73	перед нами	10	4
74	за собой	1	4
75	в нем	2	4
76	в силу	6	4
77	но все	2	4
78	же не	1	4
79	и с	1	4
80	было бы	10	4
81	и тем	1	4
82	не мог	4	4
83	связи с	9	4
84	числе и	1	4
85	той или	2	4
86	имеет место	3	4
87	не столько	4	4
88	о нем	1	4
89	одного из	2	4
90	вслед за	3	4
91	только в	10	4
92	хотя бы	1	4
93	у него	1	4
94	что не	1	4
95	прежде всего	4	4
96	как бы	10	4
97	да и	1	4
98	отличается от	3	4
99	же в	2	4
100	сказать что	4	4
101	другой стороны	3	4
102	же как	6	3
103	в сущности	1	3
104	и он	1	3
105	в ней	1	3
106	и на	6	3
107	может не	1	3
108	бы то	1	3
109	в ее	1	3
110	если в	3	3
111	что они	10	3
112	как говорит	5	3
113	хотя и	2	3
114	когда он	3	3
115	что это	5	3
116	уже в	7	3
117	из этих	4	3
118	не есть	3	3
119	он не	4	3
120	то ни	1	3
121	не будет	2	3
122	особенно в	1	3
123	ни в	9	3
124	тем не	5	3
125	бы быть	2	3
126	не менее	6	3
127	в то	4	3
128	тем что	8	3
129	одна из	2	3
130	на него	1	3
131	никогда не	4	3
132	на себя	2	3
133	по своей	7	3
134	этом отношении	3	3
135	могут быть	5	3
136	как мы	8	3
137	с ее	5	3
138	свою очередь	2	3
139	сводится к	1	3
140	на том	3	3
141	мог бы	4	3
142	столь же	7	3
143	в конечном	1	3
144	между тем	3	3
145	а именно	1	3
146	один из	6	3
147	но о	1	3
148	из них	4	3
149	не о	1	3
150	и даже	1	3
151	или иначе	2	3
152	не обязательно	1	3
153	в свою	3	3
154	а с	3	3
155	что в	17	3
156	ни было	2	3
157	как известно	3	2
158	отношения к	1	2
159	одним из	5	2
160	например в	1	2
161	и потому	2	2
162	к другому	2	2
163	и до	1	2
164	который в	3	2
