N	2gram	Vygotskiy__7	Hudozhes
1	том что	17	16
2	и в	26	14
3	так и	3	13
4	не только	24	12
5	при этом	1	12
6	о том	4	12
7	в том	18	12
8	а не	6	12
9	и т	1	11
10	в себе	9	11
11	в этом	29	11
12	прежде всего	7	11
13	в своей	3	10
14	для него	3	10
15	то же	8	9
16	как и	15	9
17	что он	8	9
18	в качестве	5	9
19	у него	1	9
20	по отношению	6	8
21	в этой	3	8
22	как в	4	8
23	то что	24	8
24	ничего не	2	8
25	в его	4	8
26	между тем	1	8
27	отношению к	5	8
28	в то	3	8
29	еще не	4	7
30	это не	3	7
31	не в	4	7
32	казалось бы	2	7
33	к тому	7	7
34	быть может	1	7
35	именно в	6	7
36	не может	11	7
37	как бы	6	7
38	а в	2	7
39	как правило	1	6
40	в первой	3	6
41	в глазах	1	6
42	было бы	6	6
43	никогда не	4	6
44	что в	12	6
45	самом деле	6	5
46	перед нами	2	5
47	но в	4	5
48	об этом	3	5
49	ни в	2	5
50	точки зрения	28	5
51	не менее	4	5
52	и его	12	5
53	потому что	16	5
54	и он	2	5
55	можно было	2	5
56	во второй	5	5
57	только в	8	5
58	друг друга	4	5
59	может быть	7	5
60	но и	11	5
61	в частности	1	5
62	в этих	2	5
63	одновременно и	2	5
64	к другому	3	4
65	мы уже	3	4
66	и о	3	4
67	в ней	3	4
68	столь же	2	4
69	а только	1	4
70	в центре	1	4
71	в своем	1	4
72	и к	7	4
73	в действительности	2	4
74	то в	2	4
75	в самом	9	4
76	та же	1	4
77	на то	4	4
78	что она	8	4
79	он не	3	4
80	и с	5	4
81	несмотря на	2	4
82	тем не	3	4
83	тому что	9	4
84	с ним	3	4
85	она не	5	4
86	по своей	10	4
87	связи с	4	4
88	как будто	1	4
89	и это	1	4
90	можно сказать	5	4
91	того что	14	4
92	один из	2	4
93	из них	1	4
94	в конце	4	4
95	как раз	3	4
96	не было	1	4
97	и все	1	4
98	бытия и	1	4
99	только что	5	4
100	и от	4	4
101	с точки	21	3
102	едва ли	4	3
103	говорить о	1	3
104	в ее	6	3
105	отнюдь не	1	3
106	идет о	2	3
107	как к	3	3
108	все же	6	3
109	но он	2	3
110	в нем	2	3
111	и по	3	3
112	на этом	1	3
113	лишь в	2	3
114	его в	2	3
115	с этим	2	3
116	даже в	2	3
117	в своих	2	3
118	ничем не	1	3
119	такой же	3	3
120	в ходе	12	3
121	она в	2	3
122	все эти	6	3
123	о природе	7	3
124	тем что	9	3
125	этом отношении	3	3
126	что при	2	3
127	для себя	24	3
128	как мы	14	3
129	того чтобы	19	3
130	приводит к	4	3
131	что у	4	3
132	еще в	1	3
133	если бы	5	3
134	о нем	1	3
135	же в	1	3
136	в литературе	1	3
137	но не	3	3
138	как его	1	3
139	то и	4	3
140	в связи	1	3
141	по своему	9	3
142	и для	5	3
143	в равной	1	3
144	может и	2	3
145	в таком	1	3
146	к этой	2	3
147	например в	1	2
148	же как	8	2
149	начинается с	1	2
150	на самом	3	2
151	только потому	3	2
152	оно было	1	2
153	момент когда	1	2
154	в их	2	2
155	той же	8	2
156	анекдот в	1	2
157	мы не	7	2
158	вопрос о	6	2
159	равной мере	1	2
160	вместо того	1	2
161	слово не	2	2
162	же мере	5	2
163	мышления как	3	2
164	но как	1	2
165	для других	15	2
166	если в	4	2
167	конечном счете	2	2
168	в одной	3	2
169	хотя и	1	2
170	напомним что	1	2
171	в целом	5	2
172	в ответ	1	2
173	только на	3	2
174	раз в	2	2
175	так сказать	1	2
176	на его	2	2
177	ключ к	1	2
178	они в	1	2
179	в первую	1	2
180	заключает в	1	2
181	речь в	4	2
182	в другом	1	2
183	ясно что	1	2
184	не умеет	1	2
185	первую очередь	1	2
186	по себе	3	2
187	одной из	4	2
188	все равно	1	2
189	должно быть	2	2
190	иначе говоря	1	2
191	в такой	4	2
192	состоит в	3	2
193	что я	1	2
194	сих пор	3	2
195	несет на	1	2
196	все это	3	2
197	для нее	3	2
198	они не	1	2
199	не раз	2	2
200	и другое	3	2
201	мышление в	1	2
202	не имеет	2	2
203	одна из	1	2
204	на себе	1	2
205	с и	1	2
206	для всего	1	2
207	мышления и	9	2
208	слова как	5	2
209	своей природе	4	2
210	заметить что	1	2
211	на него	1	2
212	внутренней жизни	1	2
213	что на	2	2
214	представляется нам	3	2
215	по нашему	1	2
216	про себя	1	2
217	об одном	2	2
218	с ее	2	2
219	здесь не	1	2
220	на основе	1	2
221	как по	1	2
222	в себя	1	2
223	остановимся на	1	2
224	в речи	5	2
225	на вопрос	5	2
226	и поэтому	1	2
227	внимание на	2	2
228	никак не	5	2
229	и что	6	2
230	до сих	3	2
231	в конечном	2	2
232	в форме	1	2
233	тот момент	1	2
234	как она	5	2
235	но с	2	2
236	и потому	3	2
237	с другим	2	2
238	так что	4	2
239	слова в	5	2
240	в начале	5	2
241	по выражению	1	2
242	за ним	1	2
243	мы знаем	2	2
244	у нее	5	2
245	на стороне	1	2
246	представляют собой	1	2
247	с той	1	2
248	а с	1	2
249	себя и	2	2
250	что не	2	2
251	в данной	1	2
252	также в	1	2
253	до конца	5	2
254	не означает	3	2
255	в третьей	1	2
256	ближе к	1	2
257	говорится о	1	2
258	отсюда и	1	2
259	в изображении	1	2
260	что же	2	2
261	о человеке	2	2
262	дело здесь	1	2
263	и не	18	2
264	с этой	5	2
265	только для	1	2
266	в результате	1	2
267	о котором	1	2
268	своей собственной	1	2
269	с внешней	5	2
270	то о	4	2
271	внутренней социальности	1	2
272	ни к	1	2
273	человека не	1	2
274	в море	1	2
275	проникнуть в	1	2
276	это так	1	2
277	которая не	1	2
278	как известно	2	1
279	можно говорить	2	1
280	связана с	3	1
281	речи у	1	1
282	и то	7	1
283	словами и	1	1
284	это и	4	1
285	в ситуации	7	1
286	за собой	1	1
287	в первом	3	1
288	и до	2	1
289	о речи	1	1
290	высшей степени	1	1
291	также и	2	1
292	их мысли	1	1
293	на пороге	4	1
294	ни у	1	1
295	все последующее	1	1
296	и нашей	1	1
297	что уже	1	1
298	сути дела	2	1
299	из области	1	1
300	именно к	1	1
301	в каждый	1	1
302	в сущности	9	1
303	но она	1	1
304	чисто внешней	1	1
305	я не	3	1
306	ему в	1	1
307	именно благодаря	1	1
308	время в	2	1
309	что его	2	1
310	в чем	3	1
311	зрительное восприятие	1	1
312	без которого	1	1
313	есть случаи	1	1
314	чем это	5	1
315	совсем не	1	1
316	бы в	5	1
317	в сторону	1	1
318	к слову	14	1
319	ответ на	2	1
320	с совершенно	1	1
321	отношение к	2	1
322	друг от	2	1
323	к своей	1	1
324	друга и	2	1
325	нет и	3	1
326	в романах	1	1
327	относится к	2	1
328	их действительной	1	1
329	оказывается не	1	1
330	в акте	1	1
331	это одно	1	1
332	дает нам	1	1
333	стороны и	4	1
334	воззрений на	1	1
335	однако не	1	1
336	исключает возможность	1	1
337	и как	1	1
338	по пути	1	1
339	от этого	1	1
340	в этот	3	1
341	к чему	1	1
342	в которой	11	1
343	точку зрения	2	1
344	общение с	1	1
345	состоит как	1	1
346	оказывается как	1	1
347	бы не	1	1
348	всей своей	1	1
349	из этих	3	1
350	мы привыкли	1	1
351	и тот	1	1
352	не годится	1	1
353	но ведь	1	1
354	внешней стороны	2	1
355	но на	1	1
356	при всякой	1	1
357	не могла	2	1
358	в определенном	2	1
359	но именно	2	1
360	о которой	1	1
361	всех этих	1	1
362	внутреннюю сторону	4	1
363	не как	1	1
364	понятий и	2	1
365	что еще	1	1
366	в силу	5	1
367	мы полагаем	1	1
368	с таким	1	1
369	содержит в	3	1
370	наших глазах	3	1
371	не исчерпывает	2	1
372	же самая	1	1
373	чтобы в	1	1
374	его от	2	1
375	значение приобретает	1	1
376	и этот	1	1
377	вопросов о	1	1
378	поскольку она	1	1
379	от нее	2	1
380	что все	2	1
381	и второй	1	1
382	была в	1	1
383	на этой	1	1
384	характер есть	1	1
385	а как	1	1
386	входит в	2	1
387	может стать	1	1
388	этом смысле	1	1
389	не отделилась	1	1
390	и тем	6	1
391	не служит	1	1
392	мы встречаемся	1	1
393	не чем	2	1
394	к области	1	1
395	этом мы	1	1
396	для них	1	1
397	но мы	3	1
398	сторонам и	1	1
399	мы пытались	8	1
400	в высшей	1	1
401	соответствии с	1	1
402	к которым	1	1
403	нашего исследования	5	1
404	этого не	1	1
405	с тем	5	1
406	в слове	11	1
407	со своими	1	1
408	и уже	1	1
409	которой он	1	1
410	он и	1	1
411	как таковой	1	1
412	мы как	1	1
413	на других	1	1
414	в гораздо	1	1
415	таким же	1	1
416	он вдруг	1	1
417	и без	1	1
418	на месте	1	1
419	но которые	1	1
420	опять как	1	1
421	место в	1	1
422	в отличие	2	1
423	в которых	2	1
424	мысли и	11	1
425	признать что	2	1
426	его построения	1	1
427	и другого	2	1
428	нельзя было	2	1
429	в одном	1	1
430	другом и	1	1
431	друг другу	3	1
432	иным как	2	1
433	возникающих в	1	1
434	в прошлом	1	1
435	их в	1	1
436	том и	3	1
437	что этот	5	1
438	этой работы	2	1
439	нас к	6	1
440	раз и	1	1
441	вовсе не	2	1
442	в отношении	2	1
443	между людьми	1	1
444	внешнюю сторону	1	1
445	так как	14	1
446	гораздо большей	1	1
447	как обычно	1	1
448	тем самым	8	1
449	что эта	6	1
450	таков был	1	1
451	самого начала	7	1
452	хотелось бы	1	1
453	мысли в	9	1
454	удивительным образом	1	1
455	в основе	3	1
456	в самых	1	1
457	само слово	1	1
458	не могло	1	1
459	только не	11	1
460	нельзя не	2	1
461	так много	1	1
462	как два	2	1
463	которые казались	1	1
464	в самой	3	1
465	и весь	2	1
466	вследствие того	1	1
467	этих двух	2	1
468	или как	1	1
469	всего на	1	1
470	собой то	1	1
471	такая же	1	1
472	уже говорили	1	1
473	мышления в	1	1
474	пытались показать	1	1
475	не до	2	1
476	других то	1	1
477	с другом	2	1
478	перед ним	1	1
479	к той	1	1
480	еще резче	1	1
481	он понял	2	1
482	только от	1	1
483	к отдельным	1	1
484	но напротив	2	1
485	поэтому не	1	1
486	не могут	4	1
487	могут быть	2	1
488	большей мере	1	1
489	же самое	5	1
490	становится возможным	1	1
491	всего в	2	1
492	что оно	4	1
493	как для	2	1
494	но также	3	1
495	для его	1	1
496	этот как	1	1
497	тот и	1	1
498	если же	2	1
499	и которая	1	1
500	из всего	1	1
501	бы дать	2	1
502	нам о	2	1
503	в виду	5	1
504	свою очередь	2	1
505	и мысль	2	1
506	но при	1	1
507	противоположной направленности	1	1
508	данном случае	5	1
509	и пришла	1	1
510	по сути	1	1
511	от изучения	1	1
512	и говорит	1	1
513	с самого	7	1
514	для своей	1	1
515	выражения и	1	1
516	вспомнить о	2	1
517	что меня	1	1
518	по аналогии	1	1
519	другое в	1	1
520	того и	2	1
521	мог бы	3	1
522	о связи	1	1
523	с внутренним	1	1
524	чем у	3	1
525	других и	1	1
526	легче чем	1	1
527	у старых	1	1
528	он сам	1	1
529	и внешней	1	1
530	не случайна	1	1
531	нас и	2	1
532	находится в	2	1
533	и т.д	1	1
534	он живет	1	1
535	одного из	2	1
536	самому себе	1	1
