N	2gram	Losev_Prob_4	Problemy
1	и в	20	46
2	то есть	27	40
3	и не	28	27
4	может быть	9	23
5	не может	5	19
6	как бы	4	19
7	в нем	5	17
8	в этом	9	16
9	у достоевского	4	16
10	не только	24	14
11	перед нами	13	12
12	как мы	3	12
13	но и	14	12
14	как и	6	12
15	и на	3	11
16	точки зрения	14	11
17	в одном	4	11
18	а не	7	11
19	в пределах	2	10
20	не в	13	10
21	между ними	1	10
22	и к	3	9
23	в самом	2	9
24	с точки	11	9
25	и все	8	9
26	в его	3	9
27	в том	20	9
28	вовсе не	21	9
29	прежде всего	11	9
30	достоевского в	1	8
31	до сих	1	8
32	конечно не	3	8
33	большинстве случаев	1	8
34	сих пор	1	8
35	или в	5	8
36	еще не	7	7
37	романах достоевского	1	7
38	в себе	12	7
39	и с	7	7
40	по себе	11	7
41	как раз	4	7
42	слова и	1	7
43	то же	7	6
44	никогда не	1	6
45	и он	2	6
46	хотя и	5	6
47	но в	8	6
48	в каждом	1	6
49	ни в	17	6
50	на фоне	1	6
51	но это	6	6
52	на свой	1	6
53	и его	10	6
54	что он	8	6
55	только в	23	6
56	есть в	7	6
57	друг друга	2	6
58	и между	1	6
59	все это	9	6
60	в романе	1	6
61	к другому	1	5
62	в котором	2	5
63	ведь и	1	5
64	с его	2	5
65	во всех	4	5
66	слова на	1	5
67	за пределы	2	5
68	нам кажется	2	5
69	на площади	1	5
70	при этом	6	5
71	особенно в	1	5
72	это не	7	5
73	в жизни	3	5
74	рядом с	1	5
75	в то	4	5
76	в самой	4	5
77	это слово	1	5
78	если же	1	5
79	и сам	1	5
80	о том	5	5
81	к нему	3	5
82	если мы	5	5
83	мы находим	2	5
84	так как	5	5
85	у него	1	5
86	о себе	3	5
87	в романах	2	5
88	жизни и	5	5
89	самом деле	3	4
90	в их	1	4
91	мы не	7	4
92	на себя	1	4
93	но не	5	4
94	как в	5	4
95	все же	2	4
96	кроме того	4	4
97	все эти	16	4
98	он не	2	4
99	таким образом	8	4
100	и наконец	4	4
101	он и	1	4
102	том что	12	4
103	в этих	5	4
104	том же	1	4
105	раз и	1	4
106	этих двух	1	4
107	во всем	2	4
108	потому что	15	4
109	слова но	3	4
110	здесь не	7	4
111	так и	10	4
112	всех возможных	1	4
113	в виду	6	4
114	и здесь	1	4
115	можно сказать	5	4
116	же и	3	4
117	уже не	5	4
118	уже в	4	4
119	мы можем	3	4
120	еще и	3	4
121	до конца	1	4
122	превращается в	1	4
123	да и	5	4
124	должно быть	1	4
125	и нет	1	4
126	то перед	2	4
127	а что	1	4
128	то что	15	4
129	не знает	1	4
130	совершенно не	3	4
131	что в	3	4
132	том числе	1	4
133	одним из	1	3
134	также и	13	3
135	человека и	1	3
136	сам по	6	3
137	и это	2	3
138	тем же	1	3
139	и до	1	3
140	почти всегда	2	3
141	мы имеем	6	3
142	и о	5	3
143	так чтобы	2	3
144	мы и	1	3
145	то это	3	3
146	отношение к	1	3
147	себе и	3	3
148	в той	8	3
149	князя мышкина	1	3
150	в своем	3	3
151	более или	2	3
152	в условиях	3	3
153	из этих	1	3
154	в этой	4	3
155	имеем в	3	3
156	как он	1	3
157	на то	1	3
158	но именно	2	3
159	не к	2	3
160	было бы	14	3
161	кажется что	2	3
162	далеко не	2	3
163	достоевского но	1	3
164	или менее	2	3
165	но если	6	3
166	и при	1	3
167	в своей	4	3
168	не как	1	3
169	мы сказали	1	3
170	войти в	1	3
171	в повести	1	3
172	в отношении	4	3
173	правда в	3	3
174	дело в	2	3
175	но здесь	1	3
176	на два	1	3
177	по своей	1	3
178	у меня	2	3
179	не могут	1	3
180	числе и	1	3
181	с ее	2	3
182	с собой	3	3
183	здесь нет	3	3
184	нам уже	1	3
185	если бы	8	3
186	никак не	4	3
187	и что	2	3
188	достоевского все	1	3
189	и во	4	3
190	и только	4	3
191	отличается от	4	3
192	себя в	2	3
193	только на	2	3
194	в единстве	1	3
195	а то	2	3
196	ведь это	1	3
197	в конце	2	3
198	что и	3	3
199	тем что	3	3
200	и даже	9	3
201	с другой	7	3
202	слова то	2	3
203	так же	5	3
204	к своему	2	3
205	жизнь и	4	3
206	что же	1	3
207	но для	1	3
208	на самой	1	3
209	и для	4	3
210	бы в	1	3
211	еще более	2	3
212	другой стороны	6	3
213	того же	2	3
214	но этот	2	3
