N	2gram	Trubetskoy_1	Hudozhes
1	том что	7	16
2	и в	26	14
3	так и	6	13
4	не только	10	12
5	при этом	3	12
6	о том	6	12
7	в том	11	12
8	а не	5	12
9	в себе	6	11
10	в этом	15	11
11	прежде всего	2	11
12	в своей	1	10
13	для него	3	10
14	то же	4	9
15	как и	1	9
16	что он	4	9
17	в качестве	3	9
18	у него	1	9
19	по отношению	1	8
20	в этой	4	8
21	как в	1	8
22	то что	7	8
23	же время	2	8
24	ничего не	1	8
25	в его	5	8
26	между тем	2	8
27	отношению к	3	8
28	в то	4	8
29	еще не	2	7
30	тогда как	1	7
31	это не	1	7
32	не в	2	7
33	казалось бы	1	7
34	к тому	6	7
35	уже не	3	7
36	именно в	2	7
37	не может	4	7
38	как бы	12	7
39	а в	4	7
40	человека в	1	6
41	в глазах	2	6
42	было бы	1	6
43	никогда не	5	6
44	что в	9	6
45	самом деле	1	5
46	с его	2	5
47	но в	7	5
48	ни в	1	5
49	точки зрения	13	5
50	не менее	3	5
51	и его	1	5
52	потому что	7	5
53	только в	4	5
54	друг друга	1	5
55	может быть	10	5
56	но и	9	5
57	к жизни	5	5
58	в этих	4	5
59	одновременно и	2	5
60	жизни и	2	5
61	мы уже	1	4
62	и о	3	4
63	в ней	1	4
64	в своем	3	4
65	и к	5	4
66	то в	1	4
67	в самом	4	4
68	та же	1	4
69	на то	2	4
70	что она	1	4
71	он не	4	4
72	и с	10	4
73	несмотря на	6	4
74	тем не	3	4
75	с ним	1	4
76	по своей	2	4
77	связи с	9	4
78	и это	2	4
79	картина мира	1	4
80	можно сказать	3	4
81	того что	3	4
82	один из	2	4
83	себя в	1	4
84	из них	7	4
85	в конце	6	4
86	как раз	1	4
87	не было	2	4
88	и все	2	4
89	человеческой жизни	1	4
90	бытия и	1	4
91	только что	2	4
92	и от	4	4
93	речь идет	1	3
94	с точки	6	3
95	в мире	5	3
96	и на	2	3
97	в ее	1	3
98	идет о	1	3
99	как к	1	3
100	все же	6	3
101	в нем	4	3
102	и по	4	3
103	на этом	1	3
104	лишь в	5	3
105	его в	1	3
106	с этим	1	3
107	даже в	1	3
108	и смерти	1	3
109	в своих	1	3
110	ничем не	4	3
111	такой же	1	3
112	все эти	6	3
113	из нас	1	3
114	тем что	1	3
115	этом отношении	2	3
116	для себя	1	3
117	того чтобы	5	3
118	приводит к	2	3
119	том как	1	3
120	если бы	3	3
121	а также	2	3
122	же в	1	3
123	но не	8	3
124	горах и	1	3
125	и даже	3	3
126	превращается в	2	3
127	в связи	3	3
128	по своему	2	3
129	и для	5	3
130	может и	1	3
131	в таком	3	3
132	к этой	1	3
133	же как	3	2
134	начинается с	1	2
135	другому человеку	1	2
136	что когда	1	2
137	в их	1	2
138	той же	1	2
139	мы не	1	2
140	мы читаем	1	2
141	если в	3	2
142	в одной	1	2
143	в рамках	3	2
144	так или	3	2
145	только на	1	2
146	так сказать	1	2
147	на его	1	2
148	не следует	1	2
149	они в	2	2
150	в первую	1	2
151	заключает в	2	2
152	однако в	1	2
153	ясно что	3	2
154	первую очередь	1	2
155	особенно в	2	2
156	живет в	1	2
157	по себе	1	2
158	одной из	5	2
159	впервые в	1	2
160	должно быть	1	2
161	в такой	1	2
162	состоит в	2	2
163	не представляется	1	2
164	сих пор	5	2
165	все это	6	2
166	как от	2	2
167	они не	1	2
168	не имеет	5	2
169	на себе	1	2
170	жизни на	1	2
171	заметить что	1	2
172	не знаем	1	2
173	мысли о	1	2
174	с ее	1	2
175	здесь не	1	2
176	как по	1	2
177	в себя	1	2
178	и что	4	2
179	до сих	5	2
180	с того	2	2
181	в значительной	3	2
182	и об	1	2
183	как она	1	2
184	людей а	1	2
185	но с	3	2
186	с ними	1	2
187	и потому	6	2
188	и так	1	2
189	в творениях	1	2
190	так что	3	2
191	больше не	2	2
192	в начале	2	2
193	участие в	1	2
194	а и	1	2
195	мы знаем	1	2
196	на стороне	1	2
197	представляют собой	1	2
198	или иначе	3	2
199	а с	7	2
200	не означает	1	2
201	эти слова	1	2
202	да и	1	2
203	думать о	1	2
204	и не	8	2
205	с этой	3	2
206	только для	2	2
207	нет ничего	1	2
208	перед собой	1	2
209	в результате	3	2
210	о котором	2	2
211	с внешней	1	2
212	совершенно иной	2	2
213	то о	1	2
214	ни к	1	2
215	его жизнь	1	2
216	говорили о	2	1
217	а между	1	1
218	смысле слова	1	1
219	как известно	1	1
220	можно говорить	1	1
221	в сфере	1	1
222	таком случае	1	1
223	человека и	1	1
224	связана с	2	1
225	своей основной	1	1
226	это и	1	1
227	за собой	3	1
228	в первом	1	1
229	и до	1	1
230	определенной категории	1	1
231	то самое	1	1
232	равнодушен к	1	1
233	и за	1	1
234	его не	2	1
235	к нашей	1	1
236	ни у	2	1
237	было известно	1	1
238	с самых	2	1
239	что уже	1	1
240	именно к	1	1
241	перед людьми	1	1
242	в сущности	1	1
243	хотя бы	3	1
244	ему в	2	1
245	же что	1	1
246	в каждой	1	1
247	духе и	1	1
248	целого не	1	1
249	а другие	1	1
250	на них	1	1
251	в широком	1	1
252	что его	1	1
253	в чем	1	1
254	различия между	2	1
255	совсем не	1	1
256	бы в	1	1
257	от характера	1	1
258	в сторону	1	1
259	же она	1	1
260	в общем	8	1
261	принимая это	1	1
262	отношение к	5	1
263	а через	1	1
264	к своей	1	1
265	друга и	1	1
266	когда тот	1	1
267	связи и	1	1
268	один и	1	1
269	к сожалению	3	1
270	относится к	2	1
271	душевное состояние	1	1
272	но пока	1	1
273	общего с	2	1
274	что именно	2	1
275	что касается	1	1
276	однако не	1	1
277	на человека	1	1
278	не замечая	1	1
279	и как	3	1
280	это тоже	1	1
281	не похожи	1	1
282	от этого	1	1
283	в этот	1	1
284	к чему	1	1
285	и конечно	1	1
286	в которой	3	1
287	он в	2	1
288	всей своей	1	1
289	из этих	10	1
290	и тот	1	1
291	имеет для	1	1
292	внешней стороны	1	1
293	не могла	2	1
294	главным образом	8	1
295	и таких	1	1
296	но именно	1	1
297	всех этих	1	1
298	с именем	2	1
299	традиции не	1	1
300	он должен	1	1
301	к одному	1	1
302	не как	2	1
303	что еще	1	1
304	в силу	5	1
305	отделилась от	1	1
306	являются его	1	1
307	на земле	1	1
308	чтобы в	1	1
309	миропорядок в	1	1
310	его от	2	1
311	и этот	1	1
312	жить в	1	1
313	от нее	1	1
314	то ни	2	1
315	что все	4	1
316	единственное что	1	1
317	их и	1	1
318	созерцательности и	1	1
319	на этой	1	1
320	а как	1	1
321	входит в	1	1
322	собственного желания	1	1
323	роль в	1	1
324	растворяется в	1	1
325	характер не	1	1
326	весь мир	1	1
327	как объекты	1	1
328	которым он	1	1
329	к области	1	1
330	к своим	4	1
331	соответствии с	1	1
332	к которым	2	1
333	далеко не	4	1
334	в самую	1	1
335	жизни то	1	1
336	с тем	18	1
337	в слове	1	1
338	этим и	1	1
339	такою же	1	1
340	духовной жизни	1	1
341	и того	1	1
342	является его	1	1
343	или менее	5	1
344	что среди	1	1
345	таким же	1	1
346	еще недостаточно	1	1
347	человеком и	1	1
348	имеется и	1	1
349	место в	1	1
350	было очень	1	1
351	ничего в	1	1
352	в отличие	1	1
353	в которых	4	1
354	не исчерпывается	2	1
355	признать что	2	1
356	душу и	1	1
357	в одном	3	1
358	и более	1	1
359	героев не	1	1
360	их в	1	1
361	не должно	1	1
362	этом не	1	1
363	бы быть	1	1
364	сам он	1	1
365	иной раз	2	1
366	в отношении	6	1
367	чистом виде	1	1
368	на три	1	1
369	так как	9	1
370	вплоть до	2	1
371	но они	1	1
372	до известной	1	1
373	самого начала	2	1
374	этими двумя	2	1
375	как о	3	1
376	и остается	1	1
377	взглянуть на	1	1
378	не могло	2	1
379	только не	2	1
380	это главным	1	1
381	в самой	2	1
382	невозможно но	1	1
383	и весь	1	1
384	принято называть	2	1
385	вследствие того	1	1
386	жизни каждого	1	1
387	образом он	1	1
388	уже говорили	1	1
389	ничто не	1	1
390	исключая и	1	1
391	она обладает	1	1
392	не потому	2	1
393	с другом	5	1
394	только от	1	1
395	не могут	2	1
396	когда мы	1	1
397	в среде	2	1
398	могут быть	1	1
399	к созерцательности	1	1
400	потом с	1	1
401	же самое	2	1
402	только еще	1	1
403	что оно	4	1
404	рассказы будучи	1	1
405	никуда не	1	1
406	на это	1	1
407	ничего общего	2	1
408	разные стороны	1	1
409	в виду	2	1
410	свою очередь	1	1
411	но при	2	1
412	данном случае	1	1
413	с самого	3	1
414	различие между	1	1
415	в образе	2	1
416	на нее	3	1
417	несомненно на	1	1
418	чем у	1	1
419	остается не	1	1
420	он сам	1	1
421	и т.д	6	1
422	может не	1	1
423	одного из	1	1
424	как субъекты	1	1
425	с другой	8	1
426	и своей	1	1
427	все в	1	1
428	в которую	1	1
429	он равнодушен	1	1
430	во всех	2	1
431	путь к	3	1
432	впрочем достаточно	1	1
433	творчества в	1	1
434	и человеком	2	1
435	во втором	1	1
436	не противоречат	1	1
437	на одном	1	1
438	находит свое	1	1
439	и только	4	1
440	наконец в	2	1
441	к концу	3	1
442	тот же	2	1
443	личности с	1	1
444	всяком случае	6	1
445	сказки в	1	1
446	между этими	2	1
447	и ее	1	1
448	их не	1	1
449	с одной	7	1
450	более или	5	1
451	и у	8	1
452	уже в	2	1
453	в жизни	1	1
454	существования и	1	1
455	может случиться	1	1
456	но совершенно	1	1
457	связывается с	3	1
458	что сама	1	1
459	но для	1	1
460	эти два	1	1
461	ни с	1	1
462	одно из	2	1
463	представить себе	1	1
464	могло бы	1	1
465	сами по	1	1
466	иначе как	1	1
467	когда его	1	1
468	не исключая	2	1
469	и никогда	1	1
470	отличие от	1	1
471	так легко	1	1
472	он один	2	1
473	что они	1	1
474	из двух	1	1
475	представляется в	1	1
476	и из	2	1
477	легче и	1	1
478	этого человека	1	1
479	по своим	2	1
480	вслед за	2	1
481	еще и	1	1
482	известно только	1	1
483	можно назвать	2	1
484	выступает в	2	1
485	связано с	2	1
486	которой нет	1	1
487	и своего	1	1
488	одной стороны	7	1
489	там где	1	1
490	что мы	2	1
491	жизнь в	1	1
492	так называемых	1	1
493	в далеком	1	1
494	но все	7	1
495	из которых	4	1
496	о чем	1	1
497	в данном	1	1
498	своей души	1	1
499	сказать лишь	1	1
500	здесь имеется	1	1
501	когда же	2	1
502	но среди	1	1
503	происходит в	1	1
504	друг с	5	1
505	и другой	2	1
506	и менее	1	1
507	него в	1	1
508	лишь то	1	1
509	на пути	2	1
510	жизни с	1	1
511	является для	1	1
512	но это	1	1
513	это был	1	1
514	к двум	1	1
515	в смысле	4	1
516	в славянском	1	1
517	известной степени	1	1
518	жизни вот	1	1
519	пор еще	2	1
520	при таком	2	1
521	когда он	3	1
522	но когда	2	1
523	души в	1	1
524	не более	1	1
525	тем более	1	1
526	конце концов	3	1
527	мы должны	6	1
528	теперь же	1	1
529	как показывает	1	1
530	есть продукт	1	1
531	соединяется с	1	1
532	давно уже	1	1
533	к ее	1	1
534	из поля	1	1
535	от своего	1	1
536	сказать что	2	1
537	а ведь	1	1
538	их с	1	1
539	в свою	2	1
540	к его	2	1
541	духовной близости	1	1
542	первом случае	1	1
543	культуры в	1	1
544	из этого	2	1
545	в свое	1	1
546	и состоит	1	1
547	ли они	2	1
548	пути к	2	1
549	ни на	1	1
550	и другие	3	1
551	во всяком	6	1
552	все что	2	1
553	этой точки	2	1
