N	4gram	Bakhtin_Pr_3	Problemy
1	в то же время	12	5
2	отношение к себе самому	1	3
3	и в то же	5	2
4	как мы уже говорили	1	2
5	до сих пор еще	1	2
6	в большей или меньшей	1	2
7	большей или меньшей степени	1	2
8	той или иной форме	1	1
9	но тем не менее	1	1
10	может быть даже и	1	1
11	к себе самому и	4	1
12	обращены к себе самому	1	1
13	нас прежде всего поражает	1	1
14	в той или иной	2	1
15	мы остановимся только на	1	1
16	достоевского особенно в его	1	1
17	с самим собою в	1	1
18	о том что все	1	1
19	на самом же деле	1	1
20	то же время как	1	1
21	для всех героев достоевского	1	1
22	смысле можно сказать что	1	1
23	один и тот же	1	1
24	произведений записки из подполья	1	1
25	или во всяком случае	1	1
26	лучше всех знает что	1	1
27	в этом отношении очень	1	1
28	ипполита мое необходимое объяснение	1	1
29	исповедь ипполита мое необходимое	1	1
30	том что все позволено	1	1
31	в записках из подполья	2	1
32	бы он ни был	3	1
33	с самим собою и	3	1
34	к себе самому к	1	1
35	в этом смысле можно	1	1
36	все более и более	1	1
37	но в то же	3	1
38	легенда о великом инквизиторе	1	1
39	не чем иным как	1	1
40	характерна для достоевского и	1	1
41	всех знает что он	1	1
42	и на протяжении всего	1	1
43	во всей своей полноте	1	1
44	этом смысле можно сказать	1	1
45	мы можем сказать что	1	1
