N	2gram	Vygotskiy__2	Hudozhes
1	в качестве	1	19
2	то есть	21	18
3	состоит в	3	16
4	и не	10	16
5	не только	12	15
6	и в	32	15
7	в том	37	15
8	может быть	18	13
9	в частности	3	13
10	при этом	13	12
11	и его	7	12
12	а в	4	12
13	но не	2	11
14	в этом	13	11
15	в себе	2	11
16	то же	13	10
17	как бы	6	10
18	так и	3	10
19	а не	7	10
20	но и	10	10
21	такого рода	1	9
22	литературного произведения	1	9
23	точки зрения	17	9
24	в его	2	9
25	сводится к	2	8
26	произведение искусства	1	8
27	отличие от	2	7
28	но в	3	7
29	в принципе	1	7
30	в отличие	1	7
31	в то	5	7
32	с другой	3	7
33	в искусстве	21	7
34	с его	2	6
35	отношение к	2	6
36	том что	21	6
37	не в	8	6
38	в основе	11	6
39	же время	2	6
40	в ее	2	6
41	приводит к	1	6
42	не может	17	6
43	что в	20	6
44	в их	3	5
45	более или	1	5
46	в самом	12	5
47	то что	21	5
48	ни в	2	5
49	тем самым	1	5
50	художественной деятельности	1	5
51	могут быть	4	5
52	с ее	3	5
53	можно сказать	1	5
54	того что	8	5
55	только в	7	5
56	уже не	1	5
57	между ними	1	5
58	другой стороны	2	5
59	или менее	1	5
60	в нем	4	5
61	отношения к	1	4
62	и то	3	4
63	мы имеем	4	4
64	место в	2	4
65	еще не	2	4
66	а только	3	4
67	как к	3	4
68	сознания в	1	4
69	и как	7	4
70	роли в	1	4
71	он не	6	4
72	в другом	1	4
73	и тем	4	4
74	в этих	2	4
75	в своей	3	4
76	не столько	1	4
77	эстетического объекта	2	4
78	и т.д	1	4
79	между тем	4	4
80	искусства в	5	4
81	художественного восприятия	1	4
82	для него	1	4
83	со стороны	1	4
84	к которому	2	4
85	прежде всего	1	4
86	а на	4	4
87	произведения искусства	4	4
88	как это	4	4
89	например в	3	4
90	к тому	7	4
91	по пути	1	4
92	сказать что	7	4
93	речи и	1	4
94	художественного произведения	5	3
95	того же	2	3
96	на деле	8	3
97	или говоря	1	3
98	и ее	3	3
99	в целом	4	3
100	в виду	3	3
101	конечном счете	3	3
102	как говорит	3	3
103	в художественном	6	3
104	и к	3	3
105	или иного	2	3
106	в противоположность	1	3
107	в которой	2	3
108	не следует	1	3
109	он должен	1	3
110	одно и	1	3
111	его в	1	3
112	это не	2	3
113	этом смысле	1	3
114	к области	3	3
115	как и	10	3
116	иначе говоря	4	3
117	одного и	2	3
118	с точки	10	3
119	но он	3	3
120	тем не	4	3
121	их в	2	3
122	однако в	1	3
123	произведений искусства	1	3
124	в отношении	3	3
125	не менее	8	3
126	в русской	1	3
127	как раз	5	3
128	потому что	21	3
129	не будет	1	3
130	в произведении	4	3
131	так в	2	3
132	если бы	6	3
133	произведения как	2	3
134	и что	22	3
135	того или	3	3
136	в конечном	3	3
137	что он	13	3
138	к нему	2	3
139	и того	1	3
140	в области	1	3
141	далеко не	5	3
142	не на	2	3
143	человеческой жизни	1	3
144	была бы	2	3
145	по своему	3	3
146	в данном	4	3
147	в той	1	3
148	и для	4	3
149	таким образом	21	3
150	в свою	3	3
151	в таком	2	3
152	таком случае	1	2
153	человека и	1	2
154	и это	4	2
155	это и	1	2
156	идет о	1	2
157	к другому	1	2
158	по преимуществу	1	2
159	противном случае	1	2
160	и больше	1	2
161	принадлежит к	1	2
162	не вполне	2	2
163	на свою	1	2
164	и на	5	2
165	в чем	4	2
166	чем это	1	2
167	могло быть	1	2
168	но как	3	2
169	художественного впечатления	2	2
170	за пределы	1	2
171	данный момент	1	2
172	в противном	1	2
173	говорит что	7	2
174	в себя	1	2
175	образом и	4	2
176	все эти	7	2
177	в нашем	1	2
178	бы не	2	2
179	в этой	6	2
180	вследствие этого	1	2
181	однако при	1	2
182	не как	3	2
183	в силу	1	2
184	на этом	3	2
185	об этом	3	2
186	времени и	1	2
187	по себе	12	2
188	в них	2	2
189	несмотря на	4	2
190	жизни но	1	2
191	с другими	2	2
192	сводятся к	2	2
193	к такой	1	2
194	он оказывается	1	2
195	и более	4	2
196	том и	2	2
197	вовсе не	2	2
198	тому что	4	2
199	дело не	1	2
200	одна из	1	2
201	материала в	1	2
202	имеем дело	1	2
203	этих двух	2	2
204	без остатка	1	2
205	оно не	2	2
206	для себя	1	2
207	и о	1	2
208	того чтобы	14	2
209	свою очередь	2	2
210	для читателя	1	2
211	роль в	2	2
212	и сам	4	2
213	или в	1	2
214	о том	6	2
