N	2gram	Voloshinov_1	FransuaR
1	и в	19	29
2	таким образом	17	20
3	и не	26	16
4	в этой	1	13
5	и все	5	13
6	но в	7	12
7	как и	12	12
8	и т.п	10	12
9	и на	4	11
10	в этом	16	11
11	так и	11	11
12	то же	7	10
13	мы уже	2	10
14	не только	8	10
15	во время	1	10
16	в то	3	10
17	как мы	13	10
18	в романе	2	10
19	все эти	7	9
20	и с	2	9
21	его в	3	9
22	в конце	5	9
23	вовсе не	5	9
24	но и	8	9
25	же время	3	8
26	и его	19	8
27	в его	6	8
28	прежде всего	13	8
29	как бы	15	8
30	мы видели	1	7
31	в том	6	7
32	так как	2	7
33	еще и	1	7
34	так же	7	7
35	в сущности	3	6
36	этот процесс	3	6
37	здесь в	3	6
38	в большинстве	3	6
39	из них	3	6
40	это и	3	5
41	и до	1	5
42	что это	1	5
43	в нем	10	5
44	большинстве случаев	3	5
45	в своей	3	5
46	до конца	5	5
47	рядом с	5	5
48	это не	1	5
49	поэтому и	1	5
50	далеко не	4	5
51	сказать что	4	5
52	и по	1	5
53	того же	6	5
54	также и	1	4
55	связана с	2	4
56	на самом	3	4
57	и есть	3	4
58	в которой	3	4
59	еще не	4	4
60	с его	1	4
61	с помощью	6	4
62	в нашем	2	4
63	конце концов	3	4
64	в образе	1	4
65	точки зрения	34	4
66	в плане	1	4
67	в результате	9	4
68	в литературе	2	4
69	что он	2	4
70	конечно не	5	4
71	тем что	2	4
72	связан с	1	4
73	с другой	5	4
74	и др	2	4
75	все это	3	4
76	мира и	2	4
77	этой системы	2	4
78	то что	8	4
79	есть и	1	4
80	жизни и	2	4
81	здесь и	1	3
82	по преимуществу	5	3
83	той же	2	3
84	и здесь	6	3
85	в ней	4	3
86	в чем	2	3
87	его так	1	3
88	но как	1	3
89	как к	2	3
90	в своем	2	3
91	и как	3	3
92	более или	1	3
93	то в	2	3
94	в себе	2	3
95	при этом	8	3
96	он не	3	3
97	всех этих	1	3
98	в узком	2	3
99	и вот	1	3
100	для того	4	3
101	подобно тому	1	3
102	особенно в	1	3
103	том что	3	3
104	или менее	1	3
105	образом и	1	3
106	не видят	1	3
107	почти все	1	3
108	самого начала	4	3
109	того чтобы	5	3
110	в разных	1	3
111	по своей	1	3
112	они были	1	3
113	с ее	2	3
114	здесь не	1	3
115	в ее	7	3
116	с самого	4	3
117	в дальнейшем	3	3
118	имеется в	1	3
119	все остальные	2	3
120	образом в	1	3
121	к нему	1	3
122	отметить что	1	3
123	но конечно	1	3
124	того что	3	3
125	с ними	1	3
126	и так	1	3
127	в качестве	2	3
128	же и	2	3
129	и они	1	3
130	и других	2	3
131	и их	2	3
132	том числе	2	3
133	мы можем	2	3
134	и даже	2	3
135	превращается в	1	3
136	там где	2	3
137	этой же	1	3
138	границы между	1	3
139	тому как	1	3
140	все же	8	3
141	у них	1	3
142	мы видим	1	3
143	тот же	4	3
144	другой стороны	6	3
145	в частности	2	3
146	и то	1	2
147	группы и	1	2
148	в виду	2	2
149	на них	1	2
150	в различных	1	2
151	с одной	1	2
152	но не	1	2
153	один и	3	2
154	в одной	2	2
155	как в	4	2
156	это был	1	2
157	кроме того	6	2
158	хотя и	1	2
159	и наконец	1	2
160	и к	3	2
161	романе не	1	2
162	и тот	4	2
163	как он	2	2
164	так сказать	6	2
165	после этого	1	2
166	эта система	1	2
167	может быть	26	2
168	погружены в	1	2
169	и второй	1	2
170	этих форм	3	2
171	для своей	1	2
172	ни в	2	2
173	правильного понимания	1	2
174	со своими	1	2
175	в один	1	2
176	на первый	2	2
177	бы на	1	2
178	и при	3	2
179	наших дней	1	2
180	в котором	3	2
181	с точки	20	2
182	место в	3	2
183	не столько	4	2
184	что я	1	2
185	их в	1	2
186	никогда не	2	2
187	связи с	11	2
188	числе и	2	2
189	к тому	2	2
190	если же	1	2
191	о том	2	2
192	и это	3	2
193	большое место	1	2
194	же не	1	2
195	же деле	2	2
196	или в	2	2
197	времени и	1	2
198	в которые	1	2
199	на этой	2	2
200	т.п в	3	2
201	другими словами	2	2
202	все в	2	2
203	также в	1	2
204	в ту	1	2
205	одной из	3	2
206	мы увидим	1	2
207	до наших	1	2
208	уже не	1	2
209	уже в	1	2
210	это значение	1	2
211	друг друга	8	2
212	как раз	2	2
213	в других	1	2
214	самом же	2	2
215	в особенности	1	2
216	со стороны	1	2
217	где они	2	2
218	именно в	5	2
219	нового времени	2	2
220	одной стороны	1	2
221	в слове	10	2
222	в xviii	1	2
223	уже давно	1	2
224	о чем	1	2
225	в той	1	2
226	связаны с	2	2
227	мы сказали	1	2
228	между прочим	1	2
229	и для	11	2
230	форм и	4	2
231	формы и	3	2
