N	2gram	Vygotskiy__3	Literetu
1	а не	1	20
2	и в	25	19
3	может быть	13	17
4	то же	2	12
5	и не	10	11
6	как и	15	10
7	в том	23	10
8	но и	4	10
9	в этом	14	9
10	состоит в	3	9
11	в то	4	9
12	в мире	2	9
13	не может	6	9
14	такого рода	2	9
15	не только	6	8
16	и даже	1	8
17	с другой	6	8
18	слова и	6	7
19	том что	20	7
20	так и	5	7
21	и т.д	5	7
22	с одной	5	7
23	то что	15	7
24	и на	6	6
25	в себе	2	6
26	при этом	5	6
27	однако в	2	6
28	не менее	6	6
29	одной стороны	5	6
30	столь же	7	5
31	но не	6	5
32	он не	4	5
33	одна из	2	5
34	в конечном	1	5
35	в качестве	12	5
36	для всех	1	5
37	у нас	1	5
38	того что	10	5
39	вместе с	14	5
40	в сфере	2	4
41	но тем	2	4
42	мы не	9	4
43	того же	6	4
44	по отношению	3	4
45	так что	2	4
46	отнюдь не	4	4
47	едва ли	2	4
48	для него	5	4
49	точки зрения	6	4
50	не в	6	4
51	даже в	1	4
52	в области	7	4
53	в ней	1	4
54	еще в	2	4
55	в его	15	4
56	один из	6	4
57	и других	2	4
58	не случайно	1	4
59	каждый из	2	4
60	тем что	8	4
61	прежде всего	4	4
62	в частности	4	4
63	другой стороны	3	4
64	что в	17	4
65	одним из	5	3
66	и то	2	3
67	тем же	4	3
68	в сущности	1	3
69	и он	1	3
70	во всех	1	3
71	в этой	5	3
72	то и	4	3
73	в нем	2	3
74	мы с	1	3
75	такой же	1	3
76	том чтобы	1	3
77	с точки	1	3
78	тем самым	2	3
79	не столько	4	3
80	никогда не	4	3
81	и его	2	3
82	данном случае	1	3
83	в себя	3	3
84	и с	1	3
85	быть может	1	3
86	в другом	1	3
87	другого в	2	3
88	а в	4	3
89	так как	12	3
90	этом отношении	3	3
91	в данном	1	3
92	а именно	1	3
93	по существу	1	3
94	но это	5	3
95	в начале	2	3
96	и для	2	3
97	и как	5	3
98	что он	6	3
99	отношению к	2	3
100	как на	2	3
101	ту же	1	2
102	цели но	1	2
103	же как	6	2
104	и до	1	2
105	той же	4	2
106	что нам	1	2
107	на себя	2	2
108	с ее	5	2
109	из того	2	2
110	слово не	1	2
111	нам представляется	1	2
112	но как	3	2
113	если в	3	2
114	очевидно что	1	2
115	все же	6	2
116	как уже	6	2
117	и к	5	2
118	но в	1	2
119	то в	3	2
120	в целом	13	2
121	представляет собой	6	2
122	как он	3	2
123	отказа от	1	2
124	о которой	1	2
125	и сам	3	2
126	подобно тому	1	2
127	на этом	3	2
128	не станем	4	2
129	а затем	1	2
130	в жизни	3	2
131	в них	2	2
132	все равно	1	2
133	с этой	3	2
134	с тем	16	2
135	как бы	10	2
136	в такой	1	2
137	такую же	1	2
138	что было	1	2
139	тем не	5	2
140	не по	1	2
141	в основе	16	2
142	но только	3	2
143	перед ним	3	2
144	могут быть	5	2
145	все еще	2	2
146	для того	7	2
147	для себя	1	2
148	в виду	1	2
149	в ее	1	2
150	это как	1	2
151	за то	1	2
152	еще не	4	2
153	для этого	2	2
154	о том	5	2
155	и что	10	2
156	для нас	2	2
157	а также	2	2
158	путь к	3	2
159	и только	2	2
160	в него	3	2
161	было бы	10	2
162	могло бы	4	2
163	и одновременно	2	2
164	тот же	2	2
165	в какой	4	2
166	друг друга	4	2
167	потому что	6	2
168	уже не	2	2
169	уже в	7	2
170	ни было	2	2
171	речь в	2	2
172	из них	4	2
173	был бы	1	2
174	одно из	1	2
175	не так	1	2
176	в одном	2	2
177	в конце	1	2
178	что и	10	2
179	вовсе не	1	2
180	у него	1	2
181	как раз	1	2
182	ведь мы	1	2
183	что не	1	2
184	до конца	1	2
185	могут служить	2	2
186	не видит	1	2
187	как это	7	2
188	из которых	5	2
189	к жизни	2	2
190	тому как	2	2
191	быть не	1	2
192	этом случае	1	2
193	не является	8	2
194	в результате	3	2
195	хотя бы	1	2
196	с ним	4	2
197	же в	2	2
198	в роли	2	2
199	в своих	2	2
200	все что	2	2
201	том числе	1	2
202	надобности в	1	1
203	даже более	1	1
204	отношения к	1	1
205	совершенно справедливо	1	1
206	которая делает	1	1
207	что слово	4	1
208	и закон	1	1
209	отношения между	5	1
210	по которым	1	1
211	легко переходит	1	1
212	мышления но	1	1
213	из трех	1	1
214	мы имеем	4	1
215	как мы	8	1
216	деятельность на	1	1
217	что уже	1	1
218	на место	1	1
219	в становлении	1	1
220	целым рядом	2	1
221	исследования в	1	1
222	ему в	1	1
223	нам о	1	1
224	начала в	1	1
225	какого бы	1	1
226	понятия в	7	1
227	бы то	1	1
228	в чем	2	1
229	постановка проблемы	1	1
230	отличие от	6	1
231	за пределы	1	1
232	как другие	1	1
233	относится к	1	1
234	которые не	4	1
235	общего с	1	1
236	как в	9	1
237	по которому	1	1
238	этой точки	2	1
239	есть в	1	1
240	однако не	1	1
241	когда он	3	1
242	что по	2	1
243	и своего	1	1
244	самом начале	1	1
245	в действительности	1	1
246	бессмысленное слово	1	1
247	этой цели	1	1
248	от этого	6	1
249	и хотя	1	1
250	в этот	1	1
251	за собой	1	1
252	для которого	1	1
253	в самом	3	1
254	возникающая благодаря	1	1
255	себе как	1	1
256	что это	5	1
257	ни один	4	1
258	все эти	7	1
259	во многих	1	1
260	в известном	4	1
261	к достижению	1	1
262	после чего	1	1
263	на то	4	1
264	в случае	3	1
265	с чем	1	1
266	порядка в	1	1
267	потребности в	1	1
268	идут по	1	1
269	конце концов	1	1
270	всех этих	2	1
271	в живых	1	1
272	меняется вместе	1	1
273	что ни	1	1
274	и по	5	1
275	речи становится	1	1
276	там ни	1	1
277	от общего	1	1
278	говоря в	1	1
279	таким образом	17	1
280	здесь мы	2	1
281	то ни	1	1
282	свое имя	1	1
283	различие между	1	1
284	нам остается	1	1
285	со всеми	6	1
286	единственное что	1	1
287	только не	1	1
288	в ход	4	1
289	а по	2	1
290	по выражению	1	1
291	с другими	2	1
292	он есть	1	1
293	поведения и	1	1
294	понятий в	6	1
295	в слове	1	1
296	мы видели	6	1
297	ведет к	1	1
298	этом с	1	1
299	иначе говоря	2	1
300	со всей	2	1
301	которую он	1	1
302	в этих	2	1
303	мы стремились	1	1
304	в своей	2	1
305	деятельности от	1	1
306	которого является	1	1
307	место в	2	1
308	себе а	1	1
309	в отличие	6	1
310	от себя	1	1
311	отрицать того	1	1
312	до последнего	1	1
313	от его	1	1
314	является в	3	1
315	на три	1	1
316	с предшествующим	2	1
317	но было	1	1
318	их в	3	1
319	было но	1	1
320	тому что	2	1
321	т.д если	1	1
322	в отношении	6	1
323	быть с	1	1
324	но они	2	1
325	не имеет	1	1
326	того как	3	1
327	вообще является	2	1
328	и снова	4	1
329	не могло	1	1
330	этот тип	3	1
331	того и	2	1
332	имеем дело	2	1
333	до их	1	1
334	начала но	1	1
335	явление в	1	1
336	по своей	7	1
337	во всем	3	1
338	есть не	1	1
339	связи с	9	1
340	и направляет	1	1
341	так называемый	1	1
342	и оказывается	1	1
343	этот образ	1	1
344	мы и	2	1
345	как справедливо	1	1
346	роль по	1	1
347	становится для	1	1
348	которых он	2	1
349	места для	1	1
350	не могут	4	1
351	же самое	1	1
352	числе и	1	1
353	является одним	1	1
354	к тому	4	1
355	даже когда	1	1
356	ничего общего	3	1
357	приходит к	6	1
358	как утверждает	1	1
359	но по	2	1
360	того чтобы	8	1
361	свою очередь	2	1
362	говорит и	2	1
363	этого пути	1	1
364	на основе	22	1
365	в собственном	6	1
366	идет не	1	1
367	в пределах	1	1
368	приводит к	4	1
369	это путь	1	1
370	на том	3	1
371	можно было	6	1
372	мог бы	4	1
373	и наряду	1	1
374	не стоит	2	1
375	мы в	2	1
376	основана на	2	1
377	поэтому в	2	1
378	с этого	1	1
379	в таком	2	1
380	находится в	2	1
381	в построении	2	1
382	сводится к	1	1
383	с полным	1	1
384	направленной на	2	1
385	ними все	1	1
386	но мы	1	1
387	одного из	2	1
388	на отдельные	1	1
389	переходит в	1	1
390	предшествующим и	1	1
391	бы в	2	1
392	отдельные слова	1	1
393	развивается в	1	1
394	что только	1	1
395	идет по	1	1
396	дело с	3	1
397	существенную для	1	1
398	бы там	1	1
399	которое мы	1	1
400	мире и	1	1
401	человека с	1	1
402	путь которым	1	1
403	не можем	3	1
404	а напротив	1	1
405	за пределами	1	1
406	пути по	1	1
407	слова не	2	1
408	нам все	1	1
409	если судить	1	1
410	мышления и	23	1
411	слова в	2	1
412	мы находим	1	1
413	не для	1	1
414	дело и	1	1
415	в новый	1	1
416	во всей	1	1
417	образом не	2	1
418	к той	2	1
419	побуждает и	2	1
420	на деле	3	1
421	один в	1	1
422	впоследствии в	1	1
423	в исторической	1	1
424	или иной	3	1
425	не просто	1	1
426	именно в	5	1
