N	3gram	Vinokur_Ku_2	Myshleni
1	для того чтобы	8	14
2	в том что	10	11
3	с точки зрения	8	9
4	так же как	2	7
5	в известном смысле	1	7
6	мы могли бы	1	6
7	потому что он	2	5
8	по сравнению с	1	5
9	в письменной речи	1	5
10	в этом отношении	3	5
11	заключается в том	1	5
12	с самого начала	1	5
13	можно сказать что	2	5
14	но он не	1	4
15	к тому чтобы	1	4
16	на этот вопрос	2	4
17	с этой точки	2	4
18	то время как	1	4
19	этой точки зрения	2	4
20	в то время	1	4
21	о том что	1	4
22	сама по себе	1	4
23	устной и письменной	1	3
24	состоит в том	1	3
25	в этом случае	2	3
26	в лучшем случае	3	3
27	не то что	1	3
28	вместо того чтобы	1	3
29	до сих пор	1	3
30	можно было бы	9	3
31	с одной стороны	1	3
32	в свою очередь	2	3
33	мере в какой	1	3
34	не может быть	4	3
35	той мере в	1	3
36	в той мере	1	3
37	письменной речи в	2	3
38	письменной речи и	1	2
39	том что в	1	2
40	в самом деле	7	2
41	с помощью которого	1	2
42	отрицательный ответ на	1	2
43	знает что он	1	2
44	письменной речи мы	1	2
45	в зависимости от	4	2
46	что он не	1	2
47	в отличие от	2	2
48	к осознанию и	1	2
49	таким образом в	1	2
50	и то что	1	2
51	вместе с тем	2	2
52	и в частности	1	2
53	не находится в	1	2
54	письменной речи то	1	2
55	не до конца	1	2
56	тем или иным	1	2
57	ответ на этот	1	2
58	при письменной речи	1	2
59	с другой стороны	7	2
60	в свое время	2	2
61	то обстоятельство что	7	2
62	само по себе	5	2
63	ничего общего с	1	2
64	но все же	2	2
65	мы говорим о	2	2
66	письменной речи не	1	2
67	могли бы сказать	1	2
68	как мы видели	1	2
69	и в области	1	2
70	и в другом	2	2
71	к нашей теме	1	1
72	мы будем иметь	1	1
73	на ту же	1	1
74	что иное как	1	1
75	на первом месте	1	1
76	это на примере	1	1
77	меньше чем в	1	1
78	в другом отношении	1	1
79	на самом деле	2	1
80	в этом последнем	1	1
81	в этом смысле	5	1
82	в какой они	1	1
83	новые и новые	1	1
84	потому что я	1	1
85	принять во внимание	1	1
86	если так то	1	1
87	только в том	2	1
88	и должен был	1	1
89	сам по себе	1	1
90	для этой цели	1	1
91	в первую очередь	1	1
92	этих более сложных	1	1
93	речи так как	1	1
94	и той же	1	1
95	но не до	1	1
96	это не имеет	1	1
97	чтобы понять что	2	1
98	же в сущности	2	1
99	так как во	1	1
100	не что иное	1	1
101	в этой области	4	1
102	имеет еще и	1	1
103	письменной речи можно	1	1
104	но уже из	1	1
105	смысле этого слова	1	1
106	потому что оно	1	1
107	и потому что	2	1
108	на то как	1	1
109	не могут быть	1	1
110	не только для	1	1
111	все более и	1	1
112	в связи с	3	1
113	в свете которых	1	1
114	потому что она	1	1
115	на протяжении этого	1	1
116	которых мы должны	1	1
117	во всяком случае	5	1
118	этом последнем случае	1	1
119	изучение родного языка	1	1
120	с помощью этого	1	1
121	нет никаких оснований	1	1
122	после того что	1	1
123	тем не менее	5	1
124	что оно имеет	1	1
125	не было бы	1	1
126	сказать что оно	1	1
127	того чтобы понять	1	1
128	в одном и	1	1
129	есть не что	1	1
130	ни в каком	1	1
131	чем он должен	1	1
132	в том чтобы	1	1
133	те или иные	1	1
134	не только потому	2	1
135	того или иного	2	1
136	не представляет себе	1	1
137	и никогда не	1	1
138	в связь с	1	1
139	более и более	1	1
140	мы знаем что	2	1
141	они ни были	1	1
142	громы и молнии	1	1
143	то же что	1	1
144	в другом случае	1	1
145	в то же	3	1
146	в вопросе о	1	1
147	к тому что	1	1
148	в том смысле	1	1
149	одной и той	1	1
150	в результате этого	2	1
151	тех или иных	1	1
152	к вопросу о	2	1
153	но так же	1	1
154	в этом слове	2	1
155	не нуждается в	1	1
156	влечет за собой	1	1
157	и письменной речью	1	1
