N	2gram	Voloshinov_2	Vladivir
1	и в	19	31
2	не только	13	24
3	но и	10	19
4	то что	4	18
5	и не	19	17
6	и даже	2	15
7	у него	2	15
8	в этом	15	14
9	том что	10	14
10	и с	2	14
11	он был	2	14
12	что в	2	14
13	но в	7	12
14	в его	5	12
15	что он	4	12
16	по поводу	1	12
17	с его	8	11
18	о том	3	11
19	в том	7	11
20	потому что	1	11
21	и то	3	10
22	также и	1	10
23	он не	3	10
24	так что	1	10
25	как мы	15	9
26	никогда не	7	9
27	только в	8	9
28	даже и	2	9
29	в течение	1	9
30	а в	3	9
31	в то	8	8
32	так как	3	8
33	кроме того	1	7
34	мы уже	6	7
35	как это	1	7
36	и его	16	7
37	для него	9	7
38	уже в	2	7
39	как раз	4	7
40	еще и	1	7
41	сказать что	4	7
42	того же	5	6
43	то же	16	6
44	то он	1	6
45	это было	2	6
46	он и	2	6
47	в котором	3	6
48	иной раз	1	6
49	у нас	3	6
50	и сам	1	6
51	так и	10	6
52	и что	1	6
53	его жизни	1	6
54	можно сказать	1	6
55	в качестве	3	6
56	может быть	28	6
57	и потому	2	6
58	не может	18	6
59	к этому	5	6
60	но как	2	5
61	когда он	1	5
62	на то	4	5
63	и если	1	5
64	которой он	1	5
65	не в	10	5
66	что и	3	5
67	вовсе не	11	5
68	но он	1	5
69	не было	3	5
70	а с	2	5
71	что же	1	5
72	все это	1	5
73	и от	3	5
74	с ним	1	5
75	жизни и	2	5
76	мы и	1	4
77	что его	1	4
78	совсем не	1	4
79	в этой	3	4
80	в истории	3	4
81	в своем	2	4
82	хотя и	1	4
83	и как	6	4
84	в этот	1	4
85	в которой	1	4
86	в нашем	2	4
87	в себе	4	4
88	как он	1	4
89	в нем	11	4
90	главным образом	1	4
91	же касается	1	4
92	как и	9	4
93	несмотря на	1	4
94	еще в	1	4
95	в своей	3	4
96	мысли и	3	4
97	и вообще	1	4
98	дело в	1	4
99	же время	8	4
100	да и	3	4
101	к нему	5	4
102	себя в	2	4
103	и у	2	4
104	в особенности	2	4
105	и все	6	4
106	и особенно	2	4
107	он как	1	3
108	но она	1	3
109	на себя	1	3
110	и он	2	3
111	и на	5	3
112	то мы	2	3
113	но не	2	3
114	и речи	2	3
115	за пределы	3	3
116	что они	2	3
117	отнюдь не	8	3
118	как в	1	3
119	все же	5	3
120	более или	2	3
121	в целом	1	3
122	все эти	3	3
123	о которой	1	3
124	и вот	1	3
125	здесь мы	3	3
126	то есть	2	3
127	из своего	1	3
128	или менее	2	3
129	во время	1	3
130	но это	1	3
131	в отношении	4	3
132	и притом	1	3
133	но только	1	3
134	и всегда	1	3
135	ничего не	4	3
136	таким образом	14	3
137	к тому	6	3
138	в жизни	2	3
139	здесь не	1	3
140	к его	2	3
141	свидетельствует о	2	3
142	и здесь	5	3
143	тот же	1	3
144	мы увидим	2	3
145	и действительно	1	3
146	и так	1	3
147	уже не	1	3
148	только на	4	3
149	в виде	2	3
150	но что	2	3
151	и из	1	3
152	с другой	3	3
153	него не	1	3
154	если не	1	3
155	в связи	7	3
156	вместе с	2	3
157	в начале	2	3
158	другой стороны	1	3
159	одним из	2	2
160	этому нужно	1	2
161	это и	1	2
162	и до	3	2
163	и за	1	2
164	той же	3	2
165	хотя бы	6	2
166	еще не	3	2
167	к жизни	1	2
168	ответ на	2	2
169	нужно прибавить	1	2
170	и я	1	2
171	его на	1	2
172	его к	2	2
173	конечно не	4	2
174	из этих	1	2
175	учение о	3	2
176	тому же	2	2
177	что она	1	2
178	при этом	9	2
179	по всем	1	2
180	так например	1	2
181	форме не	1	2
182	что все	1	2
183	лишь в	14	2
184	и кажется	1	2
185	было бы	4	2
186	в свой	1	2
187	кажется что	1	2
188	ни в	6	2
189	в них	1	2
190	на основании	1	2
191	с тем	1	2
192	точки зрения	17	2
193	характер но	1	2
194	что такое	1	2
195	почти не	1	2
196	место в	2	2
197	значение для	1	2
198	выше мы	1	2
199	тем не	1	2
200	уже сказали	1	2
201	и почти	2	2
202	для нее	1	2
203	не менее	1	2
204	что с	1	2
205	с и	1	2
206	того чтобы	6	2
207	и весь	1	2
208	которые и	1	2
209	всего на	1	2
210	в каком	3	2
211	со стороны	1	2
212	для его	3	2
213	и свое	1	2
214	и такие	1	2
215	для того	6	2
216	для себя	4	2
217	и о	2	2
218	не столько	1	2
219	связи со	1	2
220	ясно что	1	2
221	о котором	1	2
222	образом в	1	2
223	не существовало	1	2
224	на все	2	2
225	в вопросах	1	2
226	которой мы	2	2
227	а именно	1	2
228	того что	4	2
229	интереса к	1	2
230	всякого рода	1	2
231	с ними	4	2
232	всяком случае	2	2
233	одной из	3	2
234	и философии	2	2
235	не из	1	2
236	и других	1	2
237	не стал	1	2
238	из них	1	2
239	мы знаем	2	2
240	и толстой	1	2
241	тем что	2	2
