N	3gram	Losev_Prob_5	Istorich
1	и т д	1	18
2	с другой стороны	5	8
3	с одной стороны	3	7
4	вместе с тем	3	6
5	о том что	9	4
6	в связи с	7	4
7	но все же	2	4
8	тем не менее	5	4
9	как мы увидим	1	3
10	не может быть	2	3
11	мы увидим ниже	1	3
12	после того как	3	3
13	для того чтобы	2	3
14	в нем и	1	3
15	это уже не	2	2
16	потому что он	2	2
17	если не считать	1	2
18	по отношению к	2	2
19	о том как	1	2
20	до сих пор	2	2
21	в это время	2	2
22	в данном случае	2	2
23	не только в	1	2
24	и вместе с	1	2
25	но и в	2	2
26	что этот мотив	1	2
27	таким образом мы	1	2
28	но это не	1	2
29	и таким образом	1	2
30	что представление о	1	2
31	в том что	8	2
32	на то что	2	2
33	как и его	1	1
34	то здесь мы	1	1
35	но все еще	1	1
36	все еще не	1	1
37	на самом деле	1	1
38	в том числе	2	1
39	в благодарность за	1	1
40	никак не может	2	1
41	и вслед за	1	1
42	свидетельствует о том	1	1
43	в своей работе	1	1
44	из мифа о	1	1
45	с точки зрения	8	1
46	но для нас	1	1
47	сам по себе	1	1
48	том числе и	1	1
49	то же время	1	1
50	точно так же	3	1
51	только тем что	1	1
52	что и здесь	1	1
53	с этой точки	1	1
54	у него нет	1	1
55	о небе и	1	1
56	указывает на то	1	1
57	только в легенде	1	1
58	чем перейти к	1	1
59	то время как	3	1
60	состоит в том	1	1
61	на задний план	1	1
62	и потому что	1	1
63	вместе со своим	1	1
64	именно на этой	1	1
65	как и вообще	1	1
66	еще и потому	1	1
67	во всяком случае	2	1
68	что у него	1	1
69	здесь конечно не	1	1
70	этой точки зрения	1	1
71	в других местах	1	1
72	остается на месте	1	1
73	все того же	2	1
74	но тем не	1	1
75	то обстоятельство что	1	1
76	в то время	3	1
77	может быть это	1	1
78	что наряду с	1	1
79	до н э	5	1
80	хотя бы в	1	1
81	с самого начала	1	1
82	вопрос о том	1	1
83	несмотря на всю	1	1
84	в самом деле	1	1
85	она основана на	1	1
86	можно сказать что	3	1
87	в то же	1	1
88	в том смысле	1	1
89	до некоторой степени	4	1
90	ясно что это	1	1
91	только тогда когда	3	1
