N	3gram	Vygotskiy__2	Myslijsy
1	более или менее	1	8
2	сами по себе	3	7
3	во всяком случае	2	7
4	в том что	17	7
5	и того же	1	6
6	в свою очередь	2	6
7	одного и того	1	6
8	по крайней мере	1	5
9	тем не менее	4	5
10	не в состоянии	1	4
11	а между тем	1	4
12	подобно тому как	2	4
13	до сих пор	5	4
14	сам по себе	4	4
15	не было бы	1	4
16	от того что	1	4
17	в то время	3	4
18	заключает в себе	2	4
19	в том смысле	1	4
20	на то что	6	3
21	то время как	2	3
22	с одной стороны	1	3
23	не могут быть	1	3
24	то есть не	1	3
25	по себе не	1	3
26	может быть не	1	3
27	и т п	8	3
28	и т д	2	3
29	то все же	1	2
30	и может быть	1	2
31	которые не могут	1	2
32	на самом деле	5	2
33	в сознании мы	1	2
34	и во всех	1	2
35	в таком случае	1	2
36	после того как	1	2
37	в чем состоит	1	2
38	того что они	1	2
39	одно и то	1	2
40	только потому что	2	2
41	действует на нас	1	2
42	то что мы	1	2
43	не в том	2	2
44	с другой стороны	2	2
45	для того чтобы	13	2
46	то же время	2	2
47	с таким образом	8	2
48	само по себе	3	2
49	во всем этом	1	2
50	не может быть	8	2
51	с самого начала	1	2
52	в этом смысле	1	2
53	в то же	2	2
54	и не имеет	1	2
55	и то же	1	2
56	таким образом в	2	2
57	вбирает в себя	1	2
58	один и тот	1	1
59	состоит в том	2	1
60	слова а только	1	1
61	потому что в	1	1
62	и той же	4	1
63	но так как	2	1
64	бы если бы	1	1
65	на который указывает	1	1
66	это было бы	2	1
67	то что они	1	1
68	том что он	3	1
69	о том как	1	1
70	что же касается	1	1
71	же касается до	1	1
72	то прежде всего	1	1
73	друг от друга	1	1
74	тому же поводу	1	1
75	для самого субъекта	1	1
76	только в том	4	1
77	том случае если	4	1
78	и в других	1	1
79	в чем заключается	1	1
80	в сознании и	2	1
81	в отличие от	1	1
82	при этом что	1	1
83	по себе и	1	1
84	бы то ни	2	1
85	что в некоторых	1	1
86	с тем что	3	1
87	на каждом шагу	1	1
88	и не может	2	1
89	что чем сильнее	1	1
90	что в сознании	1	1
91	с этой точки	1	1
92	мы знаем только	1	1
93	вместе с тем	1	1
94	не то что	1	1
95	в том случае	4	1
96	если она начинает	1	1
97	и тем не	1	1
98	что если в	1	1
99	может и не	1	1
100	имеет дело с	2	1
101	как и в	2	1
102	было бы если	1	1
103	без которого в	1	1
104	другие столь же	1	1
105	то ни было	1	1
106	что для нас	1	1
107	и в процессе	2	1
108	в том как	1	1
109	по сравнению с	2	1
110	между тем в	1	1
111	по тому же	1	1
112	в одном случае	1	1
113	все же не	1	1
114	в связи с	1	1
115	это легко заметить	1	1
116	того чтобы сделать	1	1
117	быть похож на	1	1
118	не только на	1	1
119	и тот же	1	1
120	легко заметить при	1	1
121	зависит от той	1	1
122	не имеет ничего	1	1
123	и в таком	1	1
124	что с одной	1	1
125	при этом как	2	1
126	в переводе на	1	1
127	искусства потому что	1	1
128	что не только	1	1
129	не потому что	1	1
130	том смысле что	1	1
131	очевидно что если	1	1
132	в том чтобы	3	1
133	в этом случае	1	1
134	формах при чтении	1	1
135	на этом основании	1	1
136	тем что у	1	1
137	о том что	4	1
138	ничего общего с	1	1
139	и тем самым	1	1
140	если бы в	1	1
141	и в самом	4	1
142	что и в	3	1
143	в том виде	3	1
144	мыслей и чувств	1	1
145	мы знаем что	4	1
146	самом деле мы	1	1
147	если мы в	1	1
148	до тех пор	1	1
149	которые могут быть	1	1
150	если бы не	1	1
151	не может прийти	1	1
152	которые должны быть	1	1
153	что оно не	1	1
154	и не иметь	1	1
155	одной и той	4	1
156	даже для таких	1	1
157	в душевной жизни	1	1
158	так как на	1	1
