N	2gram	Bakhtin_Pr_4	Myslijsy
1	потому что	4	46
2	то есть	40	34
3	в слове	3	32
4	в том	9	32
5	и в	46	30
6	может быть	23	28
7	то же	6	23
8	не только	14	21
9	только в	6	21
10	для нас	2	20
11	но и	12	19
12	том что	4	18
13	то что	4	18
14	не есть	1	17
15	что в	4	17
16	в себе	7	16
17	по себе	7	16
18	и не	27	15
19	не в	10	15
20	в сознании	1	15
21	а не	11	15
22	таким образом	4	14
23	что и	3	13
24	так как	5	13
25	если бы	3	12
26	вместе с	2	12
27	а в	2	12
28	так и	4	11
29	этого слова	2	11
30	есть уже	2	11
31	как в	4	10
32	в этом	16	10
33	как и	12	10
34	в то	5	10
35	и что	3	10
36	мы не	4	9
37	из этих	3	9
38	в нем	17	9
39	было бы	3	9
40	тогда когда	1	9
41	между тем	2	9
42	для него	2	9
43	и то	1	8
44	в ней	1	8
45	в самом	9	8
46	что не	1	8
47	что мы	2	8
48	с одной	1	7
49	но не	4	7
50	и без	1	7
51	тем самым	1	7
52	тем что	3	7
53	как мы	12	7
54	так что	2	7
55	слова в	13	7
56	в языке	2	7
57	вовсе не	9	7
58	с другой	3	7
59	к тому	2	7
60	например в	4	6
61	то это	3	6
62	с этим	2	6
63	между собою	1	6
64	с ним	2	6
65	указывает на	2	6
66	те же	2	6
67	что он	6	6
68	уже не	4	6
69	то и	2	6
70	и слово	1	6
71	душевной жизни	1	6
72	не может	19	6
73	но это	6	6
74	человека и	3	5
75	сам по	3	5
76	слово не	9	5
77	еще не	7	5
78	по отношению	5	5
79	в своем	3	5
80	и как	2	5
81	есть для	1	5
82	к одному	6	5
83	одно и	1	5
84	и тем	2	5
85	в них	1	5
86	что я	6	5
87	же время	5	5
88	к ней	2	5
89	как на	1	5
90	языка в	2	5
91	не могут	3	5
92	не менее	2	5
93	слово может	4	5
94	словом и	3	5
95	уже в	4	5
96	слово как	4	5
97	отношению к	5	5
98	должно быть	4	5
99	слова и	7	5
100	сказать что	2	5
101	тем же	3	4
102	от своих	1	4
103	в каждой	1	4
104	от нашего	1	4
105	не было	2	4
106	что это	1	4
107	бы не	2	4
108	он не	4	4
109	не к	3	4
110	и по	2	4
111	в один	1	4
112	и при	3	4
113	себе не	1	4
114	в котором	5	4
115	себе а	2	4
116	того как	2	4
117	это слово	5	4
118	и его	6	4
119	без слов	1	4
120	по поводу	1	4
121	на это	1	4
122	и это	3	4
123	по мере	4	4
124	в его	9	4
125	один из	1	4
126	все равно	2	4
127	далеко не	3	4
128	и между	6	4
129	себя и	3	4
130	что для	1	4
131	и потому	1	4
132	со словом	2	4
133	для понимания	2	4
134	форма в	1	4
135	все это	6	4
136	этот образ	1	4
137	слово в	6	4
138	другой стороны	3	4
139	была бы	1	4
140	все что	2	4
141	я и	1	3
142	и есть	1	3
143	в первом	1	3
144	бы ни	2	3
145	и на	11	3
146	а только	1	3
147	мысль в	1	3
148	более или	3	3
149	в целом	1	3
150	что она	1	3
151	при этом	5	3
152	в силу	1	3
153	возможно только	1	3
154	образа и	1	3
155	в каждом	6	3
156	что все	1	3
157	его в	1	3
158	и тогда	1	3
159	или менее	3	3
160	как бы	19	3
161	одним и	1	3
162	место в	1	3
163	что при	1	3
164	образом и	3	3
165	над всеми	1	3
166	тому что	1	3
167	или что	1	3
168	на него	3	3
169	того чтобы	1	3
170	есть к	1	3
171	могут быть	2	3
172	мере того	1	3
173	слова с	7	3
174	для себя	1	3
175	в произведении	2	3
176	из двух	1	3
177	или в	8	3
178	слово и	7	3
179	в словах	4	3
180	и вообще	1	3
181	со стороны	1	3
182	жизни не	2	3
183	время в	1	3
184	никак не	3	3
185	можно сказать	4	3
186	к нему	5	3
187	и следовательно	2	3
188	на которой	1	3
189	мысли не	1	3
190	же и	4	3
191	есть в	6	3
192	только на	3	3
193	всеми остальными	1	3
194	никто не	1	3
195	прежде всего	9	3
196	друг друга	6	3
197	мы можем	4	3
198	и вместе	1	3
199	до сих	8	3
200	нельзя сказать	1	3
201	именно в	1	3
202	одной стороны	1	3
203	там где	2	3
204	в одно	2	3
205	так же	3	3
206	сих пор	8	3
207	все остальные	1	3
208	не знаем	1	3
209	а к	1	3
210	и все	9	3
211	не я	1	3
212	здесь только	2	3
213	в свою	1	3
214	не знает	4	3
215	в последнем	1	3
216	как слово	2	3
217	к этому	1	3
218	в таком	1	3
219	а между	2	2
220	самом деле	4	2
221	этого последнего	1	2
222	так у	1	2
223	смотрит на	1	2
224	в приведенном	3	2
225	самый предмет	2	2
226	нам кажется	5	2
227	и до	3	2
228	собственном смысле	1	2
229	в их	4	2
230	мы уже	3	2
231	той же	3	2
232	он как	2	2
233	не столько	1	2
234	все в	2	2
