N	2gram	Tiupa_Narr_1	Analitik
1	не только	31	22
2	тогда как	10	20
3	и в	11	18
4	как и	13	14
5	так и	5	14
6	в этом	12	14
7	и его	10	13
8	но и	27	13
9	том что	7	12
10	в качестве	14	12
11	и не	23	12
12	в частности	14	12
13	при этом	19	11
14	коммуникативного события	1	11
15	то есть	9	10
16	а в	13	10
17	как бы	6	10
18	что в	3	9
19	в тексте	13	9
20	может быть	15	9
21	со стороны	8	9
22	а не	13	9
23	в том	8	9
24	со своей	1	8
25	в повестях	1	8
26	с его	4	8
27	всего лишь	3	8
28	своего рода	10	8
29	не случайно	1	8
30	и даже	2	8
31	в первой	2	8
32	повестях белкина	1	7
33	по отношению	3	7
34	в русской	3	7
35	как раз	6	7
36	в его	6	7
37	с другой	2	7
38	во второй	1	7
39	но не	4	7
40	отношению к	3	7
41	и самого	2	6
42	еще не	4	6
43	в этой	6	6
44	он не	3	6
45	в их	1	6
46	не в	6	6
47	к тому	6	6
48	для него	4	6
49	о том	4	6
50	художественного целого	1	6
51	текста в	3	6
52	в начале	3	6
53	того же	1	5
54	той же	1	5
55	мы имеем	3	5
56	как правило	5	5
57	в самом	6	5
58	в случае	2	5
59	лишь в	3	5
60	в слове	3	5
61	однако в	3	5
62	в мире	4	5
63	или иной	4	5
64	в сущности	2	5
65	что и	1	5
66	между тем	3	5
67	уже не	8	5
68	в конце	2	5
69	никогда не	4	5
70	и т.п	8	5
71	в свою	2	5
72	прежде всего	4	5
73	я в	2	5
74	не является	3	5
75	такого рода	10	5
76	в результате	2	5
77	другой стороны	2	5
78	представляет собой	8	5
79	принадлежит к	1	4
80	и на	5	4
81	столь же	5	4
82	текста с	1	4
83	что он	3	4
84	отнюдь не	2	4
85	в своем	3	4
86	и как	3	4
87	и к	1	4
88	таким образом	1	4
89	приводит к	1	4
90	в итоге	1	4
91	состоит в	10	4
92	по себе	4	4
93	тем самым	5	4
94	картины мира	3	4
95	в одном	4	4
96	имеем дело	2	4
97	ли не	2	4
98	не менее	3	4
99	свою очередь	2	4
100	в пределах	2	4
101	и сам	1	4
102	внимание на	4	4
103	можно сказать	5	4
104	русской литературе	1	4
105	крайней мере	1	4
106	себя в	2	4
107	во втором	6	4
108	далеко не	1	4
109	по крайней	1	4
110	о чем	4	4
111	в данном	11	4
112	все же	4	4
113	перед нами	5	4
114	героя и	2	4
115	едва ли	3	3
116	по его	1	3
117	который в	2	3
118	мы не	3	3
119	в целом	3	3
120	уже в	1	3
121	здесь не	2	3
122	о смерти	2	3
123	но как	3	3
124	если в	2	3
125	ответ на	1	3
126	в рамках	1	3
127	как в	4	3
128	с этим	1	3
129	что касается	2	3
130	из этих	4	3
131	роль в	2	3
132	тому же	6	3
133	ключ к	2	3
134	подобно тому	3	3
135	в году	2	3
136	то же	8	3
137	не будет	2	3
138	его в	1	3
139	лишь на	1	3
140	и того	2	3
141	одного и	1	3
142	точки зрения	5	3
