N	2gram	Propp_Isto_7	Psycholo
1	в том	7	37
2	и в	24	32
3	и что	10	22
4	том что	10	21
5	потому что	9	21
6	таким образом	7	21
7	то что	7	21
8	что в	13	20
9	может быть	14	18
10	так же	6	18
11	точки зрения	4	17
12	что и	8	17
13	не может	14	17
14	самом деле	1	16
15	что она	5	16
16	то же	8	13
17	в этом	12	13
18	при этом	4	13
19	для того	1	13
20	что он	21	13
21	в самом	2	12
22	не только	21	12
23	по себе	1	12
24	так как	8	12
25	на то	3	11
26	было бы	2	11
27	с тем	1	11
28	в основе	2	11
29	и т	17	10
30	когда он	3	10
31	с точки	1	10
32	при помощи	3	10
33	но и	11	10
34	как и	6	10
35	и не	4	10
36	как в	12	9
37	никогда не	4	9
38	что при	2	9
39	тем что	6	9
40	что это	6	8
41	не в	9	8
42	не менее	5	8
43	дело с	1	8
44	т п	1	8
45	того что	6	8
46	совершенно ясно	4	7
47	что они	3	7
48	и как	1	7
49	все эти	2	7
50	ясно что	1	7
51	такой же	1	7
52	и его	3	7
53	как будто	1	7
54	к тому	1	7
55	можно было	1	7
56	только в	6	7
57	мы знаем	2	7
58	а не	8	7
59	сказать что	2	7
60	что если	1	6
61	в этой	1	6
62	он не	6	6
63	если бы	1	6
64	формы и	1	6
65	те же	1	6
66	о том	9	6
67	тот же	2	6
68	и из	1	6
69	как бы	4	6
70	же самое	1	6
71	показать что	1	5
72	и на	2	5
73	что его	2	5
74	только на	2	5
75	что у	4	5
76	на все	1	5
77	далеко не	1	5
78	все это	8	5
79	в то	2	5
80	в ней	1	5
81	и даже	3	5
82	до сих	2	5
83	вслед за	1	5
84	он говорит	2	5
85	сих пор	3	5
86	как на	1	5
87	ту же	1	4
88	же как	4	4
89	есть не	1	4
90	мы имеем	12	4
91	в чем	5	4
92	из которого	1	4
93	с этим	2	4
94	все же	9	4
95	в действительности	2	4
96	в целом	1	4
97	в нем	6	4
98	и по	3	4
99	и с	1	4
100	и тем	2	4
101	в жизни	1	4
102	в данном	4	4
103	знаем что	3	4
104	и той	1	4
105	образом и	1	4
106	которые в	1	4
107	и более	1	4
108	тому что	2	4
109	не имеет	4	4
110	того как	3	4
111	ничего не	5	4
112	как она	1	4
113	в сознании	1	4
114	тем не	4	4
115	утверждать что	1	4
116	если же	1	4
117	и это	2	4
118	данном случае	3	4
119	и когда	2	4
120	и сам	1	4
121	о ней	1	4
122	и поэтому	1	4
123	никак не	1	4
124	мы видим	10	4
125	из них	2	4
126	от того	1	4
127	а на	1	4
128	когда она	2	4
129	как это	2	4
130	с этой	6	4
131	и все	6	4
132	а в	10	4
133	из этого	1	4
134	жизни и	1	4
135	например в	3	3
136	и то	1	3
137	приходит к	3	3
138	на тех	1	3
139	мы не	4	3
140	время как	2	3
141	то это	5	3
142	и он	3	3
143	которое он	1	3
144	во всех	7	3
145	а только	1	3
146	которые не	2	3
147	что именно	1	3
148	и к	1	3
149	но в	5	3
150	та же	2	3
151	он в	2	3
152	думать что	2	3
153	он все	1	3
154	состоит в	1	3
155	и вот	1	3
156	об этом	6	3
157	к области	1	3
158	показывает что	8	3
159	в своей	1	3
160	по реке	1	3
161	в их	4	3
162	представление о	3	3
163	в которых	1	3
164	и другого	1	3
165	но он	2	3
166	том чтобы	3	3
167	не могли	1	3
168	тогда когда	3	3
169	мы можем	4	3
170	видим что	3	3
171	во всем	2	3
172	не могут	2	3
173	указывает на	1	3
174	то время	2	3
175	так и	5	3
176	для этого	1	3
177	с другой	9	3
178	мы должны	4	3
179	значит что	1	3
180	один из	7	3
181	этот вопрос	2	3
182	и так	2	3
183	и ее	2	3
184	так что	3	3
185	что не	2	3
186	и их	1	3
187	в конце	3	3
188	что тот	2	3
189	в частности	1	3
190	по своему	1	3
191	видит в	2	3
192	что же	1	3
193	по существу	4	3
194	это значит	2	3
195	должны быть	3	3
196	при всем	1	3
197	как прием	1	3
198	еще более	1	3
