N	2gram	Tiupa_Lite_1	Problemy
1	и в	8	46
2	то есть	6	40
3	и не	12	27
4	чужого слова	1	23
5	может быть	13	23
6	не может	5	19
7	как бы	7	19
8	в нем	2	17
9	в этом	12	16
10	у достоевского	2	16
11	не только	24	14
12	и т.п	4	14
13	слова в	1	13
14	перед нами	1	12
15	как мы	1	12
16	но и	17	12
17	как и	6	12
18	на чужое	1	11
19	и на	1	11
20	точки зрения	6	11
21	в одном	1	11
22	а не	16	11
23	в пределах	3	10
24	не в	8	10
25	между ними	1	10
26	в самом	3	9
27	с точки	2	9
28	и все	1	9
29	в его	7	9
30	в том	16	9
31	в большинстве	1	9
32	вовсе не	1	9
33	прежде всего	11	9
34	достоевского в	1	8
35	до сих	1	8
36	большинстве случаев	1	8
37	сих пор	1	8
38	или в	1	8
39	в сущности	2	7
40	еще не	4	7
41	в себе	7	7
42	и с	1	7
43	как раз	4	7
44	к чужому	1	7
45	то же	5	6
46	никогда не	4	6
47	и он	1	6
48	но в	3	6
49	к одному	1	6
50	в каждом	1	6
51	что я	2	6
52	и его	4	6
53	на предмет	1	6
54	живет на	1	6
55	о нем	1	6
56	что он	5	6
57	только в	8	6
58	друг друга	4	6
59	к себе	3	6
60	в романе	1	6
61	к другому	1	5
62	в котором	1	5
63	с его	5	5
64	во всех	1	5
65	по отношению	3	5
66	за пределы	2	5
67	так сказать	1	5
68	при этом	19	5
69	это не	4	5
70	в жизни	6	5
71	в то	5	5
72	и сам	6	5
73	с самим	1	5
74	о том	2	5
75	же время	5	5
76	к нему	1	5
77	если мы	1	5
78	так как	1	5
79	у него	3	5
80	с другом	1	5
81	о себе	4	5
82	отношению к	2	5
83	жизни и	3	5
84	например в	3	4
85	самом деле	2	4
86	в их	3	4
87	мы не	1	4
88	на себя	2	4
89	героя и	1	4
90	но не	4	4
91	как в	5	4
92	все же	4	4
93	все эти	2	4
94	он не	1	4
95	таким образом	3	4
96	он и	3	4
97	том что	14	4
98	в этих	1	4
99	своего рода	11	4
100	том же	3	4
101	слово как	1	4
102	раз и	2	4
103	потому что	3	4
104	в себя	2	4
105	приводит к	3	4
106	так и	4	4
107	в чужом	4	4
108	в словах	1	4
109	в виду	3	4
110	и здесь	1	4
111	и других	1	4
112	можно сказать	1	4
113	вся жизнь	1	4
114	же и	3	4
115	уже не	7	4
116	уже в	5	4
117	мы можем	1	4
118	еще и	3	4
119	до конца	1	4
120	превращается в	2	4
121	себе самому	1	4
122	да и	3	4
123	должно быть	1	4
124	и нет	2	4
125	то что	10	4
126	не знает	1	4
127	совершенно не	1	4
128	что в	3	4
129	но эти	1	4
130	том числе	1	4
131	одним из	5	3
132	также и	3	3
133	человека и	2	3
134	тем же	3	3
135	между двумя	1	3
136	той же	3	3
137	мы имеем	1	3
138	преступления и	1	3
139	и о	1	3
140	то это	2	3
141	самим собою	2	3
142	отношение к	1	3
143	отличие от	5	3
144	в центре	1	3
145	в той	1	3
146	князя мышкина	1	3
147	в своем	11	3
148	в условиях	1	3
149	из этих	2	3
150	в этой	4	3
151	как он	2	3
152	на то	1	3
153	не к	2	3
154	на этом	2	3
155	в мире	2	3
156	было бы	2	3
157	и наказания	1	3
158	кажется что	1	3
159	далеко не	3	3
160	в слове	2	3
161	такой же	1	3
162	достоевского но	1	3
163	в своей	4	3
164	в отличие	5	3
165	не как	4	3
166	установка на	1	3
167	в отношении	1	3
168	она не	1	3
169	дело в	3	3
170	по своей	3	3
171	на него	1	3
172	с ее	1	3
173	но при	2	3
174	с собой	4	3
175	если бы	1	3
176	и т.д	1	3
177	никак не	1	3
178	и что	1	3
179	в различных	1	3
180	и во	1	3
181	и только	2	3
182	в формах	4	3
183	отличается от	1	3
184	между этими	1	3
185	себя в	6	3
186	только на	2	3
187	а то	1	3
188	в диалоге	1	3
189	в конце	4	3
190	что и	1	3
191	тем что	2	3
192	и даже	3	3
193	с другой	3	3
194	себя и	1	3
195	более того	1	3
196	него в	1	3
197	к своему	1	3
198	что же	1	3
199	по существу	1	3
200	но для	1	3
201	другой стороны	1	3
202	того же	2	3
203	этого романа	1	2
204	ту же	2	2
205	же как	1	2
206	так я	1	2
207	не показывает	1	2
208	а как	2	2
209	вопрос о	1	2
210	не была	1	2
211	он сам	1	2
212	в общем	1	2
213	в одной	1	2
214	в художественном	4	2
215	как нам	1	2
216	и слова	1	2
217	целый ряд	1	2
218	и как	1	2
219	не было	3	2
220	в сне	1	2
221	себе как	1	2
222	мы чувствуем	1	2
223	бы не	3	2
224	так в	1	2
225	бы ни	1	2
226	должна быть	2	2
227	на том	2	2
228	у пушкина	1	2
229	и по	1	2
230	но дело	1	2
231	но все	1	2
232	самим собой	2	2
233	лишь в	4	2
234	хотя бы	2	2
235	может стать	1	2
236	на почве	2	2
237	и тем	4	2
238	и само	2	2
239	автора и	1	2
240	что такое	2	2
241	в которых	1	2
242	не менее	7	2
243	одном из	1	2
244	не могли	1	2
245	одна из	3	2
246	не могло	2	2
247	жизни не	2	2
248	к определенному	1	2
249	отношении к	1	2
250	и является	2	2
251	то и	2	2
252	в стиле	1	2
253	могут быть	2	2
254	к тому	2	2
255	людей в	1	2
256	в произведении	1	2
257	в другом	2	2
258	можно было	2	2
259	все в	1	2
260	между тем	2	2
261	от них	1	2
262	тем как	1	2
263	достоевского это	1	2
264	единого и	1	2
265	и всякое	1	2
266	том или	1	2
267	он уже	1	2
268	от автора	2	2
269	героя с	2	2
270	в поэзии	1	2
271	их как	1	2
272	для него	2	2
273	самой этой	1	2
274	а в	3	2
275	или иной	2	2
276	для этого	4	2
277	в рассказе	1	2
278	прямо на	1	2
279	вместе с	1	2
280	в данном	5	2
281	к жизни	1	2
282	если оно	2	2
283	в первой	1	2
284	для понимания	2	2
285	чужое сознание	1	2
286	при всем	3	2
287	и времени	1	2
288	оно и	1	2
289	сознания и	1	2
290	для нас	1	2
291	есть от	1	2
292	сказать что	1	2
293	чувствуем что	1	2
294	значение в	1	2
295	такие эпохи	1	2
296	во всяком	3	2
297	все что	1	2
298	они не	1	2
299	я и	7	1
300	повестях белкина	2	1
301	чтобы не	2	1
302	должно стать	2	1
303	и то	2	1
304	на самом	1	1
305	к своей	2	1
306	и есть	3	1
307	перед лицом	1	1
308	по преимуществу	4	1
309	характер это	1	1
310	оно было	1	1
311	этого он	1	1
312	определяется в	1	1
313	жизни здесь	1	1
314	несколько иной	1	1
315	в повестях	3	1
316	вот она	1	1
317	все последующее	1	1
318	этом не	1	1
319	себя лишь	1	1
320	как то	1	1
321	и чужого	1	1
322	из того	2	1
323	я живу	1	1
324	это время	1	1
325	в xix	1	1
326	от себя	2	1
327	в нашем	1	1
328	как правило	2	1
329	могло быть	2	1
330	но как	1	1
331	а только	2	1
332	при условии	1	1
333	диалогическими отношениями	1	1
334	выразить себя	1	1
335	и лучше	1	1
336	один и	1	1
337	без другого	1	1
338	как к	1	1
339	художественного мира	1	1
340	однако не	1	1
341	просто как	1	1
342	могли бы	1	1
343	эстетическое отношение	1	1
344	мысль в	2	1
345	и художественного	1	1
346	духа и	1	1
347	со своей	1	1
348	та же	2	1
349	в целом	8	1
350	так или	8	1
351	борисе годунове	1	1
352	с их	3	1
353	тому же	2	1
354	во многих	2	1
355	из его	2	1
356	и если	1	1
357	оказывается невозможным	1	1
358	в ее	1	1
359	читателя в	2	1
360	свою собственную	1	1
361	первого лица	1	1
362	однако он	1	1
363	в силу	4	1
364	и вот	1	1
365	ни были	1	1
366	к собственному	1	1
367	в плане	1	1
368	ней не	1	1
369	не бывает	1	1
370	я вам	1	1
371	в одну	1	1
372	глубоко в	1	1
373	на всю	1	1
374	авторского замысла	1	1
375	об этой	1	1
376	а по	1	1
377	его в	3	1
378	знает что	1	1
379	выходит за	1	1
380	его личности	1	1
381	для нее	2	1
382	которая как	1	1
383	и мы	1	1
384	пушкина в	2	1
385	другому а	1	1
386	целостности она	1	1
387	в них	1	1
388	и вы	1	1
389	но лишь	1	1
390	романы достоевского	1	1
391	не всегда	1	1
392	и уже	1	1
393	несмотря на	3	1
394	жизни но	1	1
395	мы знаем	1	1
396	от языка	2	1
397	духовной жизни	4	1
398	в один	1	1
399	который как	1	1
400	в борисе	1	1
401	во время	1	1
402	бы на	2	1
403	во второй	1	1
404	от своего	2	1
405	языка если	1	1
406	в романтизме	1	1
407	не должен	3	1
408	одним и	1	1
409	мы в	2	1
410	не столько	5	1
411	в авторском	2	1
412	собою а	1	1
413	для изучения	1	1
414	остается вне	1	1
415	превратиться в	1	1
416	тем самым	5	1
417	однако в	2	1
418	даже в	2	1
419	а вот	1	1
420	между людьми	1	1
421	при всех	2	1
422	вплоть до	2	1
423	как может	1	1
424	он остается	1	1
425	авторскому замыслу	1	1
426	самого начала	1	1
427	что ему	3	1
428	дело не	2	1
429	освободиться от	2	1
430	мышления и	2	1
431	тогда когда	1	1
432	от чужого	1	1
433	о них	1	1
434	что вы	1	1
435	его участников	1	1
436	иметь в	1	1
437	во всякой	1	1
438	но только	1	1
439	до своего	1	1
440	момент является	1	1
441	классицизма в	1	1
442	и всегда	1	1
443	показывает нам	1	1
444	а во	1	1
445	пиковой даме	1	1
446	xix веке	1	1
447	именно его	1	1
448	голоса в	1	1
449	связи с	6	1
450	и сама	1	1
451	в сознании	2	1
452	для осуществления	1	1
453	своих замкнутых	1	1
454	другого но	1	1
455	только с	1	1
456	как будто	2	1
457	в области	3	1
458	и самой	1	1
459	может показаться	1	1
460	стиля как	1	1
461	знаковом материале	2	1
462	когда они	1	1
463	человека в	1	1
464	указание на	1	1
465	всего в	3	1
466	значительной степени	1	1
467	с авторской	1	1
468	и другим	1	1
469	уже на	1	1
470	что при	1	1
471	не делает	1	1
472	а затем	1	1
473	как один	1	1
474	данном случае	4	1
475	с самого	1	1
476	сознания с	1	1
477	роль в	2	1
478	предметом нашего	1	1
479	что может	1	1
480	на нее	1	1
481	чужого сознания	4	1
482	этого чужого	1	1
483	собой в	1	1
484	таковы что	1	1
485	письмо как	1	1
486	еще в	4	1
487	принципиальное значение	1	1
488	высказывание из	1	1
489	в последней	1	1
490	в диалог	1	1
491	с этого	1	1
492	в эпоху	1	1
493	но может	1	1
494	же такой	1	1
495	спрашивает он	1	1
496	и соответственно	1	1
497	произведения как	1	1
498	не был	1	1
499	при наличии	1	1
500	этом последнем	1	1
501	его жизни	1	1
502	в сфере	3	1
503	это должно	1	1
504	другого сознания	4	1
505	в значительной	1	1
506	других людей	1	1
507	от него	1	1
508	автора на	1	1
509	воздействия на	2	1
510	авторского высказывания	1	1
511	или иначе	9	1
512	и всякая	1	1
513	во втором	2	1
514	или иными	1	1
515	на одном	1	1
516	смертью и	1	1
517	наконец в	1	1
518	достоевского всегда	1	1
519	и увидит	1	1
520	в художественной	1	1
521	резко отличается	1	1
522	художественном мире	1	1
523	художественной манеры	1	1
524	в жизнь	1	1
525	как объект	1	1
526	в литературе	1	1
527	сюда же	1	1
528	один из	3	1
529	чужим сознанием	1	1
530	себя с	1	1
531	в какой	1	1
532	для себя	5	1
533	в литературу	1	1
534	самом и	1	1
535	изнутри и	1	1
536	и жизни	1	1
537	с одной	2	1
538	со всеми	1	1
539	своего собственного	1	1
540	прибегал к	1	1
541	он их	1	1
542	и у	1	1
543	языка как	1	1
544	достоевского или	1	1
545	смерть и	1	1
546	они все	1	1
547	никто не	1	1
548	всяком случае	2	1
549	каковы бы	1	1
550	себя от	1	1
551	среди которых	1	1
552	при всей	3	1
553	не о	1	1
554	может служить	1	1
555	автора как	1	1
556	никого не	1	1
557	жизни в	1	1
558	из двух	1	1
559	от ее	1	1
560	нужно было	1	1
561	одной стороны	2	1
562	со стороны	4	1
563	нельзя сказать	1	1
564	именно в	1	1
565	было и	1	1
566	а с	1	1
567	все творчество	1	1
568	и др	3	1
569	что не	2	1
570	что для	2	1
571	в некоторых	1	1
572	в соответствии	1	1
573	эти идеи	1	1
574	не ставит	1	1
575	достоевского с	1	1
576	не на	2	1
577	есть лишь	1	1
578	однако и	1	1
579	человек в	1	1
580	воспринимаются как	1	1
581	и ты	1	1
582	в последующем	1	1
583	и ему	1	1
584	в связи	4	1
585	между собою	1	1
586	все более	2	1
587	в сторону	1	1
588	нами как	1	1
589	сознания перед	1	1
590	ни на	1	1
591	и особенно	1	1
592	как это	8	1
593	подхода к	1	1
594	речь не	1	1
595	автора в	2	1
596	не знал	1	1
597	установкой на	1	1
598	искусства но	1	1
599	князя андрея	1	1
600	но сам	1	1
601	к действительности	1	1
602	и двух	1	1
603	в мир	1	1
604	вокруг себя	1	1
605	романе достоевского	1	1
606	на самое	1	1
607	пределах одной	1	1
608	в это	1	1
609	как тут	1	1
610	все произведение	1	1
611	и единственного	1	1
612	не любил	2	1
613	научной художественной	1	1
614	но наиболее	1	1
615	не имея	1	1
616	совершается в	1	1
617	и народа	1	1
618	своей собственной	2	1
619	душевной жизни	1	1
620	а к	1	1
621	обращается к	2	1
622	себя самого	1	1
623	нет ничего	2	1
624	к этой	1	1
625	диалога но	1	1
626	другого чужого	1	1
627	но зато	1	1
628	из существеннейших	1	1
629	все они	2	1
630	как речь	1	1
631	я в	5	1
632	ни было	1	1
633	могли быть	1	1
634	не есть	2	1
635	лишь тогда	1	1
636	по поводу	2	1
637	от первого	1	1
638	в свою	1	1
639	с ней	1	1
640	была бы	1	1
641	в частности	15	1
642	от всех	1	1
643	на это	2	1
644	можно назвать	1	1
645	а я	1	1
646	в своих	4	1
647	к этому	1	1
648	в роли	1	1
