N	3gram	Vygotskiy__2	Istorich
1	и т д	2	16
2	с другой стороны	2	8
3	о том что	4	5
4	за тридевять земель	1	5
5	так же как	4	4
6	с одной стороны	1	4
7	мы имеем в	1	4
8	тем не менее	4	4
9	в том что	17	4
10	этой точки зрения	2	3
11	с этой точки	1	3
12	мы видим что	2	3
13	не может быть	8	3
14	в данном случае	4	3
15	мы видим и	1	3
16	с того что	1	3
17	то время как	2	2
18	точно так же	3	2
19	как и другие	1	2
20	и в других	1	2
21	но и в	1	2
22	после того как	1	2
23	на этот вопрос	2	2
24	до сих пор	5	2
25	так как он	1	2
26	здесь мы имеем	1	2
27	в том чтобы	3	2
28	лежит в основе	1	2
29	в этом и	1	2
30	в то время	3	2
31	то же что	2	2
32	на то чтобы	1	2
33	как и в	2	2
34	что и в	3	2
35	мы увидим что	1	2
36	о том как	1	1
37	мы знаем что	4	1
38	не в состоянии	1	1
39	нуждается ни в	1	1
40	при переходе от	1	1
41	она никогда не	1	1
42	так что он	1	1
43	только потому что	2	1
44	с точки зрения	10	1
45	все дело в	1	1
46	состоит в том	2	1
47	еще яснее это	1	1
48	но так как	2	1
49	и может быть	1	1
50	в самом деле	11	1
51	еще не вполне	1	1
52	никак не может	1	1
53	новые и новые	1	1
54	он не только	1	1
55	у того же	1	1
56	в этом случае	1	1
57	же как и	1	1
58	то же самое	6	1
59	и как он	1	1
60	он не может	2	1
61	и должны быть	1	1
62	только в том	4	1
63	было у нее	1	1
64	в зависимости от	1	1
65	во всем этом	1	1
66	что он не	2	1
67	сказать что по	1	1
68	бы то ни	2	1
69	и та же	1	1
70	показывают что и	2	1
71	но он не	1	1
72	и т п	8	1
73	можно было бы	4	1
74	может быть распространено	1	1
75	как если бы	1	1
76	вместе с тем	1	1
77	не имеет никаких	1	1
78	и что в	2	1
79	этом случае есть	1	1
80	в первый раз	2	1
81	то ни было	1	1
82	и что он	1	1
83	то что она	3	1
84	и тот же	1	1
85	склонен думать что	1	1
86	может быть это	1	1
87	не согласиться с	1	1
88	то это значит	1	1
89	имеем дело с	1	1
90	все же не	1	1
91	в связи с	1	1
92	можно согласиться с	1	1
93	одна и та	1	1
94	только о том	1	1
95	не нуждается ни	1	1
96	же самое и	1	1
97	один и тот	1	1
98	до наших дней	1	1
99	один из способов	1	1
100	вывод что задача	1	1
101	в достаточной степени	1	1
102	более или менее	1	1
103	надо сказать что	2	1
104	с достаточной ясностью	1	1
105	другой стороны к	1	1
106	ответ на этот	1	1
107	и когда он	2	1
108	тем что у	1	1
109	но и на	1	1
110	это значит что	2	1
111	не только на	1	1
112	с тем и	1	1
113	один из самых	1	1
114	достаточной ясностью что	1	1
115	не по существу	1	1
116	совершенно очевидно что	1	1
117	по реке но	1	1
118	таким образом и	3	1
119	к тому что	2	1
120	в противоречие с	1	1
121	ли он в	1	1
122	и что эта	1	1
