N	2gram	Vygotskiy__1	FransuaR
1	и в	23	41
2	мы уже	1	18
3	во всех	3	17
4	таким образом	26	17
5	в нем	1	16
6	и с	9	16
7	и его	6	13
8	но и	14	13
9	в этом	17	12
10	как мы	5	12
11	все эти	4	11
12	все это	6	11
13	в самом	7	10
14	не только	16	10
15	так как	7	10
16	и др	1	10
17	прежде всего	10	10
18	то что	17	10
19	и на	8	9
20	кроме того	1	9
21	во время	1	9
22	в образах	1	9
23	о том	6	9
24	и все	5	9
25	в сущности	6	8
26	но в	5	8
27	в этой	7	8
28	никогда не	2	8
29	и до	2	7
30	в них	2	7
31	как и	14	7
32	том что	21	7
33	в его	14	7
34	вовсе не	3	7
35	у него	1	7
36	на части	1	7
37	связаны с	1	7
38	как бы	11	7
39	что в	14	7
40	также и	1	6
41	например в	1	6
42	в то	7	6
43	один из	2	6
44	мы видим	4	6
45	с помощью	13	6
46	вместе с	9	6
47	или в	1	6
48	сказать что	11	6
49	что он	7	6
50	с его	4	5
51	в ее	2	5
52	в своем	3	5
53	что это	3	5
54	в себе	6	5
55	то же	8	5
56	той же	2	5
57	еще в	1	5
58	во всем	3	5
59	тем что	6	5
60	все то	1	5
61	так и	5	5
62	и что	5	5
63	а также	1	5
64	же время	2	5
65	из них	1	5
66	в одном	4	5
67	там где	2	5
68	так же	16	5
69	одним из	1	4
70	самом деле	3	4
71	в ней	1	4
72	как в	4	4
73	и как	5	4
74	и наконец	2	4
75	та же	1	4
76	а затем	5	4
77	в другом	7	4
78	не в	4	4
79	даже в	2	4
80	в основе	8	4
81	того чтобы	17	4
82	все же	3	4
83	другом месте	6	4
84	все время	6	4
85	всех его	1	4
86	с одной	8	4
87	именно на	1	4
88	уже в	3	4
89	в результате	4	4
90	в котором	4	4
91	и даже	2	4
92	с другой	10	4
93	именно в	6	4
94	одной стороны	9	4
95	более того	1	4
96	большей или	1	4
97	и от	3	4
98	о котором	2	4
99	в большей	1	4
100	а в	2	4
101	не может	12	4
102	из этого	5	4
103	все что	1	4
104	не остается	3	3
105	вместо того	2	3
106	первый план	2	3
107	в чем	4	3
108	мы будем	1	3
109	в одной	3	3
110	с этим	6	3
111	перед нами	5	3
112	в первом	2	3
113	при этом	4	3
114	образов в	1	3
115	в плане	1	3
116	на все	3	3
117	с другими	2	3
118	было бы	4	3
119	на первый	2	3
120	к этим	2	3
121	потому что	6	3
122	только с	1	3
123	этом отношении	4	3
124	котором мы	1	3
125	никак не	1	3
126	до сих	4	3
127	того что	15	3
128	одной из	1	3
129	мы увидим	1	3
130	только в	6	3
131	или меньшей	1	3
132	что не	1	3
133	связано с	2	3
134	не были	1	3
135	в данном	2	3
136	в первой	1	3
137	и не	9	3
138	с этой	6	3
139	сих пор	4	3
140	не мог	1	3
141	в книге	1	3
142	и для	1	3
143	на границах	1	3
144	между ними	2	3
145	жизни и	2	3
146	как известно	3	2
147	связана с	2	2
148	и то	3	2
149	тех же	2	2
150	с точки	18	2
151	мы не	7	2
152	говорить о	2	2
153	а для	1	2
154	из того	5	2
155	но не	4	2
156	то он	1	2
157	в новом	3	2
158	в наиболее	1	2
159	за пределы	2	2
160	что они	3	2
161	в истории	1	2
162	точки зрения	26	2
163	что именно	3	2
164	стороны и	1	2
165	хотя и	2	2
166	он в	3	2
167	отчасти и	1	2
168	раз в	1	2
169	и те	2	2
170	помощью которых	1	2
171	как он	3	2
172	на его	1	2
173	он не	5	2
174	всех этих	2	2
175	на этом	2	2
176	будем говорить	1	2
177	как они	1	2
178	что все	4	2
179	значение в	3	2
180	самим собой	1	2
181	лишь в	6	2
182	заключается в	8	2
183	повод для	2	2
184	он является	1	2
185	мы видели	2	2
186	в развитии	12	2
187	стороны с	1	2
188	был бы	2	2
189	из этих	3	2
190	но если	1	2
191	и сейчас	1	2
192	в своей	4	2
193	представление о	2	2
194	из области	1	2
195	мы находим	3	2
196	но эта	1	2
197	борьбу с	1	2
198	их в	4	2
199	для этого	5	2
200	как о	1	2
201	тогда когда	3	2
202	только его	1	2
203	для всего	1	2
204	находятся в	1	2
205	так что	1	2
206	связи с	3	2
207	превращается в	3	2
208	этой книги	1	2
209	в области	3	2
210	о происхождении	1	2
211	в эти	1	2
212	должен быть	4	2
213	данном случае	2	2
214	в дальнейшем	1	2
215	внимание на	1	2
216	в значительной	2	2
217	между тем	9	2
