N	3gram	Vygotskiy__4	Komedia
1	в том что	12	9
2	и т п	3	5
3	в то время	2	5
4	с другой стороны	2	5
5	к тому же	2	5
6	том что он	3	4
7	то время как	2	4
8	в конце концов	3	4
9	то же время	1	4
10	в то же	1	4
11	и т д	2	4
12	по отношению к	1	3
13	речь идет о	2	3
14	с одной стороны	3	3
15	о том что	10	3
16	то же самое	6	2
17	до сих пор	3	2
18	то ни было	1	2
19	бы то ни	1	2
20	во всяком случае	3	2
21	и таким образом	1	2
22	до самого конца	2	2
23	на то что	6	2
24	в хронологическом порядке	1	2
25	таким образом в	2	2
26	что иное как	1	1
27	или хотя бы	1	1
28	и к тому	1	1
29	содержания и формы	1	1
30	как раз на	1	1
31	только что в	2	1
32	на этом фоне	1	1
33	подобно тому как	1	1
34	мы ничего не	1	1
35	он может быть	1	1
36	не заботится о	1	1
37	том что на	1	1
38	же как и	1	1
39	конца и в	1	1
40	ставит нас перед	1	1
41	с этой точки	1	1
42	в этой пьесе	1	1
43	вместе с тем	2	1
44	начала до конца	2	1
45	у него не	1	1
46	а может быть	1	1
47	сам по себе	2	1
48	и в тех	1	1
49	можно было бы	4	1
50	и здесь мы	1	1
51	одна из них	3	1
52	что все это	1	1
53	со всех сторон	1	1
54	что одна из	1	1
55	и в каком	1	1
56	и у него	1	1
57	и в конце	2	1
58	мы узнаем о	2	1
59	в это время	2	1
60	так же как	3	1
61	не только в	1	1
62	смысле этого слова	3	1
63	в той же	1	1
64	так или иначе	1	1
65	которых мы можем	1	1
66	том что они	1	1
67	из них не	1	1
68	мы знаем о	1	1
69	потому что они	1	1
70	этой точки зрения	1	1
71	т д все	1	1
72	что он не	4	1
73	потому что и	1	1
74	едва ли можно	1	1
75	но он не	1	1
76	до конца и	1	1
77	и независимо от	1	1
78	с самого начала	5	1
79	ни в одном	1	1
80	не что иное	1	1
81	идет о том	1	1
82	совершенно очевидно что	1	1
83	в этой же	1	1
84	как мы уже	1	1
85	от начала до	2	1
86	к тому что	5	1
87	заботится о том	1	1
88	мы уже знаем	2	1
89	в предисловии к	1	1
90	для того чтобы	19	1
91	том месте где	1	1
92	на то чтобы	2	1
93	может быть в	1	1
94	так как он	1	1
