N	3gram	Losev_Vlad_2	Dialekti
1	и т д	1	15
2	с точки зрения	3	9
3	в том что	9	9
4	что иное как	1	8
5	не что иное	1	8
6	по крайней мере	4	7
7	это значит что	1	7
8	не может быть	1	6
9	то же время	3	6
10	в то же	3	6
11	для того чтобы	1	5
12	в этом смысле	1	4
13	того что он	1	4
14	само по себе	2	4
15	не в том	3	4
16	только тогда когда	1	4
17	не говоря уже	2	3
18	говоря уже о	2	3
19	или по крайней	2	3
20	на то что	2	3
21	равно как и	1	2
22	и в то	1	2
23	сам по себе	2	2
24	я говорю о	1	2
25	не имеет никакого	2	2
26	в собственном смысле	1	2
27	точно так же	3	2
28	не может осуществиться	1	2
29	ничего общего с	1	2
30	но в то	1	2
31	имеет никакого отношения	1	2
32	и даже вообще	1	2
33	в свою очередь	2	2
34	и можно сказать	1	2
35	и в частности	1	2
36	тем не менее	6	2
37	никакого отношения к	3	2
38	в сравнении с	1	2
39	в течение всего	1	2
40	но что это	1	1
41	не может не	1	1
42	тот же самый	1	1
43	крайней мере до	1	1
44	что в этом	1	1
45	сказать что в	2	1
46	тоже нет ничего	1	1
47	та же самая	1	1
48	дело в том	3	1
49	на том же	1	1
50	мир и все	1	1
51	это нисколько не	2	1
52	нет и никакого	1	1
53	тут тоже нет	1	1
54	он не может	1	1
55	на первый план	2	1
56	не было и	1	1
57	не могли быть	1	1
58	в той же	1	1
59	в отличие от	3	1
60	все же это	1	1
61	также и то	1	1
62	до конца то	1	1
63	в сравнении со	1	1
64	можно сказать что	1	1
65	не было бы	1	1
66	то что я	1	1
67	до некоторой степени	2	1
68	мере до некоторой	1	1
69	и не в	1	1
70	то в чем	1	1
71	и тем не	1	1
72	что в сравнении	1	1
73	и то что	5	1
74	в это время	4	1
75	содержит в себе	4	1
76	в данном случае	2	1
77	и вот теперь	2	1
78	не только в	2	1
79	и все его	1	1
80	в конце концов	3	1
81	с которой они	1	1
82	заключается не в	1	1
83	как тот же	1	1
84	и как бы	1	1
85	с необходимостью и	1	1
86	мы будем говорить	2	1
87	как и вообще	1	1
88	и с этой	1	1
89	так или иначе	3	1
90	своем отношении к	1	1
91	в течение всей	2	1
92	в связи с	8	1
93	хотя бы на	1	1
94	но только в	1	1
95	иной раз даже	1	1
96	вы не знаете	1	1
97	по себе не	1	1
98	так же нужно	1	1
99	и ни в	1	1
100	вместе с ним	1	1
101	также и о	1	1
102	что возможно было	1	1
103	бытия и жизни	1	1
104	но тем не	1	1
105	имел в виду	1	1
106	в подлинном смысле	1	1
107	большой интерес представляет	1	1
108	от всего прочего	1	1
109	в этом случае	1	1
110	связи с этим	1	1
111	о том что	3	1
112	него не было	1	1
113	и прежде всего	1	1
114	но все же	1	1
115	нужно сказать что	1	1
116	что мир и	1	1
117	после того как	2	1
118	кроме того в	1	1
119	но это не	1	1
120	но дело в	2	1
121	а именно в	1	1
122	может быть в	1	1
123	которую можно назвать	1	1
124	и в области	1	1
