N	2gram	Tiupa_Narr_1	Problemy
1	и в	19	34
2	и не	20	29
3	как бы	4	27
4	что он	6	23
5	в его	9	22
6	к другому	2	20
7	в нем	4	19
8	может быть	25	19
9	не может	10	19
10	и все	2	19
11	как и	7	18
12	о себе	1	18
13	себе самому	1	18
14	к себе	5	17
15	в этом	17	16
16	но в	6	16
17	и его	5	16
18	он не	3	15
19	и с	4	15
20	прежде всего	4	15
21	то же	4	14
22	к нему	5	14
23	самом деле	2	13
24	для него	2	13
25	и к	1	12
26	в то	3	12
27	же время	4	12
28	потому что	1	12
29	но и	23	12
30	на самом	1	11
31	в сущности	3	11
32	вовсе не	1	11
33	то что	11	11
34	не только	32	10
35	не в	14	9
36	героя и	4	9
37	а не	12	9
38	никогда не	3	8
39	с ним	1	8
40	в другом	1	8
41	в самом	1	8
42	себя и	2	8
43	так же	2	8
44	рассказа в	1	8
45	и для	2	8
46	точки зрения	10	8
47	на него	3	7
48	как будто	3	7
49	как мы	3	7
50	слова в	1	7
51	и даже	3	7
52	что не	4	7
53	с которым	1	7
54	этого слова	2	7
55	все же	7	7
56	что в	3	7
57	мы уже	1	6
58	и на	3	6
59	с его	6	6
60	отношение к	2	6
61	что они	3	6
62	в пределах	2	6
63	что у	2	6
64	в плане	1	6
65	для себя	1	6
66	так и	9	6
67	в себе	8	6
68	только в	4	6
69	стремится к	1	6
70	от него	1	6
71	с ними	1	6
72	не знает	1	6
73	отношению к	6	6
74	на них	1	5
75	он сам	2	5
76	в чем	1	5
77	по отношению	7	5
78	и наконец	1	5
79	и у	1	5
80	что это	3	5
81	в целом	1	5
82	но все	4	5
83	лишь в	1	5
84	на протяжении	6	5
85	в слове	1	5
86	он и	1	5
87	не мог	4	5
88	в конце	1	5
89	даже в	2	5
90	таким образом	1	5
91	к тому	7	5
92	себе самом	2	5
93	и сам	1	5
94	что и	1	5
95	это не	2	5
96	все время	1	5
97	того что	1	5
98	из них	3	5
99	к своему	1	5
100	и от	1	5
101	ни одного	1	5
102	хотя бы	4	5
103	а в	11	5
104	героя в	8	5
105	из его	1	4
106	с таким	1	4
107	он как	1	4
108	еще не	7	4
109	бы то	3	4
110	но не	5	4
111	но как	2	4
112	как в	7	4
113	все эти	2	4
114	но на	1	4
115	на его	1	4
116	при этом	9	4
117	внутренней речи	1	4
118	на этом	1	4
119	ни был	1	4
120	то ни	3	4
121	что все	1	4
122	в мире	9	4
123	его в	2	4
124	с другими	1	4
125	этом смысле	1	4
126	ни в	3	4
127	все равно	1	4
128	с точки	2	4
129	все и	1	4
130	но это	1	4
131	ли я	1	4
132	ничего не	2	4
133	как раз	2	4
134	если бы	1	4
135	тотчас же	1	4
136	и прежде	1	4
137	и кажется	1	4
138	в начале	1	4
139	в общем	1	4
140	не о	3	4
141	у него	4	4
142	протяжении всего	1	4
143	с другой	8	4
144	тем что	3	4
145	человека как	1	4
146	да и	4	4
147	как к	2	4
148	к чужому	1	4
149	бы он	1	4
150	ни было	3	4
151	отношением к	1	4
152	и то	1	3
153	за собой	4	3
154	бы уже	1	3
155	говорить о	2	3
156	в виду	1	3
157	в ней	3	3
158	как символ	1	3
159	совсем не	1	3
160	нет и	2	3
161	хотя и	3	3
162	и как	5	3
163	уже в	3	3
164	героя из	2	3
165	он ни	1	3
166	к одному	1	3
167	не как	2	3
168	их в	1	3
169	без исключения	2	3
170	это было	1	3
171	оно стремится	1	3
172	его и	1	3
173	достоевского и	1	3
174	далеко не	5	3
175	мы видели	1	3
176	в котором	1	3
177	и другого	1	3
178	не менее	3	3
179	но он	1	3
180	по крайней	1	3
181	по себе	5	3
182	том что	14	3
183	которого он	2	3
184	где он	1	3
185	с ее	3	3
186	в ее	3	3
187	сводится к	3	3
188	и во	1	3
189	между тем	3	3
190	крайней мере	1	3
191	наконец в	2	3
192	к концу	1	3
193	в него	1	3
194	в том	18	3
195	человека с	1	3
196	нуждается в	5	3
197	как такового	1	3
198	к самому	2	3
199	а с	3	3
200	его голос	1	3
201	слова которое	1	3
202	он уже	2	3
203	по своему	1	3
204	если не	4	3
205	но зато	1	3
206	другой стороны	4	3
207	жизни и	3	3
208	например в	2	2
209	он может	1	2
210	это и	3	2
211	здесь и	2	2
212	все те	4	2
213	а как	1	2
214	та же	2	2
215	героя но	1	2
216	ни единого	1	2
217	совпадает с	1	2
218	мы и	1	2
219	того же	1	2
220	и он	3	2
221	в которых	1	2
222	столь же	3	2
223	во всех	1	2
224	бы не	2	2
225	эта особенность	1	2
226	отличие от	5	2
227	определяется не	1	2
228	диалога и	1	2
229	в своем	2	2
230	когда он	3	2
231	за границей	4	2
232	тому же	5	2
233	героя к	3	2
234	так сказать	1	2
235	друг с	1	2
236	подобно тому	2	2
237	не бывает	1	2
238	же не	4	2
239	те же	4	2
240	входит в	1	2
241	было в	2	2
242	было бы	4	2
243	мог бы	3	2
244	в них	1	2
245	и того	1	2
246	в отличие	5	2
247	своего рода	12	2
248	признать что	1	2
249	тем не	3	2
250	однако в	2	2
251	тому чтобы	1	2
252	между двумя	5	2
253	в той	6	2
254	появляется в	1	2
255	все без	1	2
256	голос самого	1	2
257	к ней	1	2
258	мире и	1	2
259	о нем	4	2
260	внутренней жизни	1	2
261	обращает на	3	2
262	ли это	1	2
263	с другом	1	2
264	и со	1	2
265	очень часто	1	2
266	не является	8	2
267	отнюдь не	5	2
268	отличается от	4	2
269	как для	1	2
270	той или	4	2
271	всей своей	2	2
272	особенно в	3	2
273	и определяется	1	2
274	и вообще	1	2
275	с человеком	2	2
276	о том	6	2
277	голос в	1	2
278	голоса в	1	2
279	надо было	1	2
280	рассказа к	1	2
281	на одном	1	2
282	в форме	5	2
283	и только	2	2
284	другого в	1	2
285	не знаю	1	2
286	быть и	1	2
287	один из	3	2
288	тот же	1	2
289	мы увидим	1	2
290	то в	6	2
291	и ее	2	2
292	при всей	4	2
293	со всеми	1	2
294	с которыми	1	2
295	не то	2	2
296	вот этот	1	2
297	не входит	1	2
298	уже не	5	2
299	слова не	1	2
300	каждый из	2	2
301	тогда в	2	2
302	и делает	1	2
303	или иной	5	2
304	о своей	2	2
305	к которому	2	2
306	было и	1	2
307	говорит о	2	2
308	не было	2	2
309	точек зрения	2	2
310	их друг	1	2
311	о чем	2	2
312	между голосами	1	2
313	когда она	1	2
314	и ему	1	2
315	и потому	2	2
316	спросил он	1	2
317	тому как	2	2
318	рассказ в	2	2
319	с этой	1	2
320	благодаря этому	1	2
321	пока еще	4	2
322	более того	1	2
323	что оно	1	2
324	человек и	1	2
325	обращается к	1	2
326	не с	3	2
327	и события	1	2
328	но именно	1	2
329	будто бы	3	2
330	которых он	1	2
331	мысли о	1	2
332	сказать что	4	2
333	а может	1	2
334	того или	2	2
335	одним из	2	1
336	также и	1	1
337	жил в	1	1
338	кто иной	1	1
339	идет о	2	1
340	ему что	1	1
341	а непосредственно	1	1
342	от самого	1	1
343	в первом	3	1
344	речи которая	1	1
345	и больше	1	1
346	к рассказу	1	1
347	внутренней речью	1	1
348	отношения к	2	1
349	в их	1	1
350	по его	1	1
351	приводят к	1	1
352	но она	1	1
353	его о	1	1
354	своему герою	1	1
355	а во-вторых	1	1
356	которое не	1	1
357	не происходит	1	1
358	из которых	4	1
359	явлениях а	1	1
360	одного слова	1	1
361	свою очередь	3	1
362	меньшей степени	1	1
363	и самого	3	1
364	на другом	1	1
365	разумеется не	1	1
366	проявляет себя	1	1
367	а еще	1	1
368	нам представляется	1	1
369	со словами	2	1
370	не довлеет	1	1
371	бы она	1	1
372	без которого	1	1
373	и главное	1	1
374	в юности	2	1
375	его собственным	1	1
376	немногочисленных случаях	1	1
377	не все	5	1
378	с совершенно	1	1
379	произведение в	1	1
380	форме и	1	1
381	сих пор	1	1
382	независимо от	2	1
383	похоже было	1	1
384	из уст	1	1
385	почувствовал что	1	1
386	в различные	1	1
387	как нам	1	1
388	и пр	1	1
389	перед нами	4	1
390	в полном	2	1
391	могли бы	1	1
392	что по	2	1
393	не являются	2	1
394	это определение	1	1
395	них как	1	1
396	ни один	1	1
397	сказать о	1	1
398	из опыта	1	1
399	тоже не	1	1
400	в этой	5	1
401	он думает	1	1
402	и тот	2	1
403	особое место	1	1
404	и до	2	1
405	роль в	2	1
406	без вас	1	1
407	перемены в	1	1
408	не могла	1	1
409	человек не	1	1
410	раз когда	1	1
411	одному из	1	1
412	собой не	2	1
413	в повествовательном	1	1
414	раз подтверждает	1	1
415	какой бы	1	1
416	именно это	2	1
417	человека в	2	1
418	значительной степени	2	1
419	больше всего	1	1
420	здесь мы	1	1
421	и может	1	1
422	об этом	1	1
423	и внутренняя	1	1
424	то есть	19	1
425	косвенной речи	1	1
426	зрения на	2	1
427	все бы	1	1
428	ко второму	1	1
429	деле не	1	1
430	в последующих	1	1
431	делает его	1	1
432	словами он	1	1
433	в мир	1	1
434	но уже	1	1
435	все было	3	1
436	дела и	1	1
437	или напротив	4	1
438	была и	2	1
439	и было	1	1
440	и ничего	1	1
441	как таковой	1	1
442	в один	1	1
443	их на	1	1
444	одного и	1	1
445	можно сказать	5	1
446	себе с	1	1
447	и при	1	1
448	думает и	1	1
449	таким же	1	1
450	рассказа о	2	1
451	о герое	1	1
452	не столько	4	1
453	на фоне	1	1
454	в зеркало	1	1
455	другом и	2	1
456	теми же	1	1
457	и более	1	1
458	том же	1	1
459	что этот	1	1
460	беседы с	1	1
461	бы быть	3	1
462	любви и	1	1
463	в соборе	2	1
464	она не	2	1
465	от нас	1	1
466	отметить что	1	1
467	есть нечто	1	1
468	уст в	1	1
469	одна из	3	1
470	далек от	1	1
471	всех без	1	1
472	в процессе	1	1
473	в основе	5	1
474	к изучению	1	1
475	не случайно	2	1
476	и такого	1	1
477	и некоторое	1	1
478	именно с	1	1
479	этих двух	1	1
480	а во	3	1
481	и по	1	1
482	с читателем	1	1
483	связи с	4	1
484	другой но	1	1
485	этом отношении	3	1
486	легенда о	1	1
487	не могут	1	1
488	когда мы	2	1
489	случаях когда	1	1
490	для такого	1	1
491	всего в	1	1
492	он оказывается	1	1
493	они и	1	1
494	все еще	1	1
495	оно не	2	1
496	оно может	2	1
497	и кому	1	1
498	приходит к	2	1
499	чтоб и	1	1
500	как не	1	1
501	здесь не	4	1
502	говорит и	2	1
503	данном случае	4	1
504	ни слова	1	1
505	для всего	1	1
506	в особенности	4	1
507	в себя	6	1
508	зрения не	1	1
509	приводит к	2	1
510	на свой	2	1
511	но может	1	1
512	и совершенно	1	1
513	можно было	2	1
514	времени и	7	1
515	которое здесь	1	1
516	является в	1	1
517	не кто	1	1
518	между собой	2	1
519	ними и	1	1
520	никогда и	1	1
521	в произведении	3	1
522	тех кто	1	1
523	всем протяжении	1	1
524	внимание на	1	1
525	героя не	1	1
526	что каждый	1	1
527	и ставит	1	1
528	один голос	2	1
529	и чутка	1	1
530	в значительной	2	1
531	нет у	2	1
532	служит для	1	1
533	где эта	1	1
534	он прямо	2	1
535	во всей	2	1
536	с матерью	1	1
537	боли в	1	1
538	во внешнем	2	1
539	и судия	2	1
540	каков бы	1	1
541	еще только	1	1
542	не должен	1	1
543	которой в	1	1
544	от всех	2	1
545	по своей	3	1
546	ее к	1	1
547	одного сознания	2	1
548	нем не	1	1
549	поэтому и	1	1
550	равно что	1	1
551	иной степени	1	1
552	всех его	2	1
553	иной как	1	1
554	собственного голоса	1	1
555	на мир	1	1
556	в уста	1	1
557	с одной	7	1
558	себя в	5	1
559	итак в	1	1
560	на всем	1	1
561	содержание речи	1	1
562	вы уже	1	1
563	всем его	1	1
564	обращения к	1	1
565	иной форме	1	1
566	что если	1	1
567	героя с	2	1
568	здесь это	1	1
569	этот момент	1	1
570	еще одной	1	1
571	мнению и	1	1
572	а то	1	1
573	тоже в	1	1
574	ответ на	1	1
575	характерно что	1	1
576	не так	1	1
577	интриги в	3	1
578	никто не	1	1
579	которая может	1	1
580	в прошлом	3	1
581	мы можем	1	1
582	и столь	1	1
583	не понимал	2	1
584	быть по	1	1
585	глава четвертая	1	1
586	после него	1	1
587	именно как	1	1
588	что на	2	1
589	его мысли	1	1
590	до сих	1	1
591	и тех	1	1
592	чем он	1	1
593	действующих лиц	1	1
594	и быть	1	1
595	один и	1	1
596	люди что	2	1
597	резко отличается	1	1
598	обратиться к	1	1
599	его из	1	1
600	действующими лицами	1	1
601	уж и	1	1
602	являясь в	1	1
603	ничем не	1	1
604	возможно лишь	1	1
605	а событие	1	1
606	в рассказе	4	1
607	было для	1	1
608	одну из	2	1
609	было как	4	1
610	ему даже	1	1
611	они лишь	1	1
612	его высшей	1	1
613	нет ничего	1	1
614	ни на	1	1
615	все основные	1	1
616	к его	1	1
617	человека к	1	1
618	в столь	1	1
619	встать и	1	1
620	в данном	5	1
621	на себя	3	1
622	чтобы заставить	1	1
623	и там	1	1
624	общения с	1	1
625	как феномена	1	1
626	образом на	1	1
627	быть не	1	1
628	главного героя	2	1
629	или хотя	1	1
630	глава третья	1	1
631	человека который	1	1
632	если оно	1	1
633	в аспекте	2	1
634	является как	1	1
635	что касается	2	1
636	какой он	1	1
637	сюжетом но	1	1
638	только бы	2	1
639	под названием	1	1
640	и позволяет	1	1
641	отвечает на	1	1
642	еще одна	3	1
643	убеждения в	1	1
644	из гостиной	1	1
645	или в	2	1
646	казалось ему	1	1
647	между ними	2	1
648	еще раз	1	1
649	которая в	2	1
650	мысль о	1	1
651	нечто смешное	1	1
652	несмотря на	2	1
653	хотя в	2	1
654	не у	1	1
655	здесь только	1	1
656	одной из	4	1
657	может и	1	1
658	в свою	3	1
659	обратим внимание	1	1
660	выступают с	1	1
661	они все	2	1
662	который не	1	1
663	себе не	2	1
664	не верят	1	1
665	другому что	1	1
