N	2gram	Vygotskiy__1	Literetu
1	а не	3	20
2	и в	23	19
3	может быть	14	17
4	то же	8	12
5	и не	9	11
6	как и	14	10
7	в том	24	10
8	но и	14	10
9	в этом	17	9
10	состоит в	1	9
11	в то	7	9
12	же время	2	9
13	не может	12	9
14	такого рода	1	9
15	не только	16	8
16	и даже	2	8
17	с другой	10	8
18	слова и	5	7
19	том что	21	7
20	так и	5	7
21	и т.д	5	7
22	с одной	8	7
23	то что	17	7
24	и на	8	6
25	в себе	6	6
26	при этом	4	6
27	не менее	1	6
28	одной стороны	9	6
29	я не	3	5
30	столь же	6	5
31	но не	4	5
32	конечном счете	1	5
33	в принципе	1	5
34	он не	5	5
35	в конечном	1	5
36	в качестве	9	5
37	для всех	4	5
38	того что	15	5
39	вместе с	9	5
40	в сфере	3	4
41	но тем	2	4
42	мы не	7	4
43	по отношению	7	4
44	так что	1	4
45	отнюдь не	1	4
46	едва ли	2	4
47	для него	2	4
48	точки зрения	26	4
49	не в	4	4
50	даже в	2	4
51	в области	3	4
52	ли не	1	4
53	в ней	1	4
54	еще в	1	4
55	в его	14	4
56	один из	2	4
57	и других	3	4
58	тем что	6	4
59	прежде всего	10	4
60	в частности	2	4
61	другой стороны	9	4
62	жизни и	2	4
63	что в	14	4
64	речь идет	2	3
65	одним из	1	3
66	и то	3	3
67	идет о	2	3
68	в сущности	6	3
69	во всех	3	3
70	как к	1	3
71	в этой	7	3
72	то и	3	3
73	в нем	1	3
74	всех своих	1	3
75	перестает быть	1	3
76	мы с	1	3
77	такой же	3	3
78	в их	3	3
79	том чтобы	3	3
80	с точки	18	3
81	тем самым	5	3
82	вплоть до	1	3
83	не столько	4	3
84	никогда не	2	3
85	ничего не	3	3
86	сознания в	2	3
87	и его	6	3
88	этот путь	1	3
89	данном случае	2	3
90	всей своей	1	3
91	не с	2	3
92	и с	9	3
93	в другом	7	3
94	но с	1	3
95	а в	2	3
96	так как	7	3
97	себе и	2	3
98	этом отношении	4	3
99	и др	1	3
100	со стороны	1	3
101	в равной	2	3
102	в данном	2	3
103	а именно	1	3
104	по существу	4	3
105	и для	1	3
106	и как	5	3
107	что он	7	3
108	о себе	1	3
109	отношению к	7	3
110	от слова	1	3
111	как на	4	3
112	ту же	1	2
113	и т	1	2
114	же как	6	2
115	в ситуации	1	2
116	и до	2	2
117	той же	2	2
118	на первом	1	2
119	что нам	1	2
120	с ее	1	2
121	жизни как	1	2
122	из того	5	2
123	к своему	1	2
124	разумеется не	1	2
125	нам представляется	1	2
126	очевидно что	1	2
127	в истории	1	2
128	все же	3	2
129	как уже	7	2
130	и наконец	2	2
131	и к	4	2
132	но в	5	2
133	в противоположность	2	2
134	то в	1	2
135	в целом	20	2
136	представляет собой	11	2
137	в нашем	2	2
138	как он	3	2
139	о которой	1	2
140	на этом	2	2
141	одно и	2	2
142	не станем	5	2
143	а затем	5	2
144	в жизни	1	2
145	в них	2	2
146	соответствии с	1	2
147	с этой	6	2
148	с тем	7	2
149	и еще	1	2
150	как бы	11	2
151	в такой	3	2
152	и без	1	2
153	не к	2	2
154	мысли и	6	2
155	что я	1	2
156	одном из	2	2
157	что было	1	2
158	тем не	1	2
159	по крайней	1	2
160	в основе	8	2
161	не вполне	1	2
162	в образах	1	2
163	могут быть	3	2
164	для того	15	2
165	для себя	4	2
166	в виду	1	2
167	не могу	3	2
168	в ее	2	2
169	это как	1	2
170	то как	1	2
171	еще не	1	2
172	для этого	5	2
173	о том	6	2
174	и что	5	2
175	а также	1	2
176	крайней мере	1	2
177	было бы	4	2
178	могло бы	1	2
179	одной из	1	2
180	в какой	5	2
181	потому что	6	2
182	уже не	2	2
183	уже в	3	2
184	речь в	2	2
185	из них	1	2
186	был бы	2	2
187	одно из	2	2
188	в одном	4	2
189	в конце	2	2
190	что и	1	2
191	вовсе не	3	2
192	у него	1	2
193	как раз	4	2
194	я вижу	1	2
195	наконец в	2	2
196	что не	1	2
197	выше и	2	2
198	не было	1	2
199	до конца	1	2
200	наш путь	1	2
201	как это	2	2
202	из которых	3	2
203	и столь	1	2
204	к жизни	1	2
205	тому как	1	2
206	не является	9	2
207	в результате	4	2
208	а к	1	2
209	хотя бы	4	2
210	и судьба	2	2
211	сила и	1	2
212	к этой	1	2
213	в своих	5	2
214	все что	1	2
215	том числе	1	2
216	эта новая	1	1
217	стороны нам	1	1
218	отношения к	3	1
219	в первом	2	1
220	по которым	1	1
221	в строгом	1	1
222	мышления но	4	1
223	из трех	1	1
224	из всех	2	1
225	и превращение	1	1
226	и собственные	1	1
227	как мы	5	1
228	время от	1	1
229	целым рядом	1	1
230	он как	2	1
231	исследования в	4	1
232	а для	1	1
233	равной мере	2	1
234	но даже	1	1
235	частный случай	1	1
236	процессов в	2	1
237	к общему	1	1
238	оказывается что	1	1
239	когда речь	1	1
240	в чем	4	1
241	самом деле	3	1
242	путь для	1	1
243	то он	1	1
244	целом ряде	2	1
245	перед глазами	1	1
246	в новом	3	1
247	постановка проблемы	1	1
248	отличие от	1	1
249	и будет	1	1
250	за пределы	2	1
251	в рассмотренном	1	1
252	которые не	3	1
253	и я	2	1
254	это самое	1	1
255	как в	4	1
256	стороны и	1	1
257	этой точки	1	1
258	в полном	1	1
259	когда он	2	1
260	я должен	1	1
261	в действительности	1	1
262	от этого	2	1
263	за собой	2	1
