N	2gram	Bakhtin_Pr_2	Formalny
1	и в	45	24
2	художественного произведения	1	23
3	в его	22	23
4	прежде всего	11	22
5	и не	42	20
6	так и	3	18
7	и пр	2	17
8	точки зрения	19	16
9	не может	24	16
10	в этом	20	15
11	в нем	20	14
12	может быть	18	14
13	таким образом	11	13
14	на почве	4	13
15	с точки	9	13
16	именно как	1	12
17	в своем	5	11
18	как и	14	11
19	в своей	6	11
20	в их	4	11
21	не менее	2	11
22	должно быть	4	11
23	в ней	7	10
24	то же	5	10
25	вовсе не	7	10
26	и ее	7	10
27	и его	8	10
28	и их	6	10
29	а не	10	10
30	в то	5	9
31	в процессе	2	9
32	идеологического творчества	2	9
33	и потому	6	9
34	все это	5	9
35	и на	7	8
36	как в	4	8
37	и с	7	8
38	лишь в	2	8
39	не в	8	8
40	произведения в	1	8
41	литературы в	1	8
42	его целом	3	8
43	же время	3	8
44	в ее	3	8
45	произведения и	1	8
46	именно в	3	8
47	то что	5	8
48	в свою	1	8
49	на самом	1	7
50	должна быть	3	7
51	с ее	3	7
52	не только	16	7
53	место в	1	7
54	не должна	3	7
55	жизни и	15	7
56	до конца	7	7
57	и от	3	7
58	но и	15	7
59	отношения к	2	6
60	еще не	9	6
61	самом деле	4	6
62	более или	1	6
63	в целом	5	6
64	все эти	4	6
65	в этой	1	6
66	как бы	15	6
67	входит в	9	6
68	как таковой	1	6
69	или менее	1	6
70	она не	5	6
71	на основе	2	6
72	в пределах	4	6
73	и здесь	2	6
74	до сих	2	6
75	в том	8	6
76	было бы	4	6
77	как это	2	6
78	сих пор	2	6
79	и все	1	6
80	а в	3	6
81	бы ни	1	5
82	хотя бы	5	5
83	во всех	4	5
84	но в	6	5
85	и свою	2	5
86	в самом	13	5
87	при этом	2	5
88	по себе	8	5
89	и истории	1	5
90	и до	4	5
91	у нас	2	5
92	должны быть	1	5
93	как мы	8	5
94	в литературе	6	5
95	того что	3	5
96	только на	1	5
97	со стороны	4	5
98	с другой	1	5
99	и др	4	5
100	художественной воли	1	5
101	лишь как	1	5
102	с его	8	4
103	по отношению	8	4
104	идеологическое творчество	2	4
105	является лишь	1	4
106	в истории	2	4
107	независимо от	1	4
108	и к	2	4
109	в которой	2	4
110	не как	6	4
111	не из	1	4
112	в мире	3	4
113	с другими	7	4
114	друг друга	7	4
115	только и	1	4
116	как на	2	4
117	никогда не	17	4
118	если бы	2	4
119	для этого	3	4
120	познания и	1	4
121	с одной	1	4
122	конечно не	6	4
123	в частности	1	4
124	из ветвей	1	4
125	отношению к	8	4
126	стороны и	1	4
127	что в	6	4
128	к этой	2	4
129	так же	5	4
130	во всяком	1	4
131	это и	1	3
132	изображения и	2	3
133	в конкретном	1	3
134	ее целом	1	3
135	мы не	1	3
136	зависимости от	3	3
137	но не	6	3
138	отношение к	8	3
139	как к	2	3
140	все же	4	3
141	и как	2	3
142	и наконец	1	3
143	в идеологической	1	3
144	в себе	5	3
145	жизнь как	1	3
146	не приводит	1	3
147	человек не	1	3
148	так сказать	7	3
149	он не	9	3
150	перестает быть	3	3
151	произведении как	1	3
152	всех этих	1	3
153	так например	1	3
154	в каждом	4	3
155	его в	3	3
156	подходит к	1	3
157	в жизни	3	3
158	в них	4	3
159	со всей	2	3
160	вещей и	1	3
161	лучшем случае	1	3
162	они не	2	3
163	в отношении	1	3
164	тем самым	2	3
165	но для	1	3
166	не о	2	3
167	в основе	2	3
168	связи с	1	3
169	не по	3	3
170	отличается от	1	3
171	всего в	1	3
172	к тому	1	3
173	нашей работы	2	3
174	здесь не	2	3
175	ясно что	1	3
176	жизнь и	3	3
177	своеобразие и	1	3
178	его художественной	1	3
179	борьба с	1	3
180	бы в	5	3
181	говорит он	1	3
182	наконец в	1	3
183	и всякое	1	3
184	в лучшем	1	3
185	как она	1	3
186	один из	2	3
187	или же	2	3
188	взаимодействии с	1	3
189	в большинстве	2	3
190	идеалистической философии	1	3
191	и других	3	3
192	для него	9	3
193	в особенности	2	3
194	со всем	1	3
195	и даже	3	3
196	в области	2	3
197	бытия в	2	3
198	бы нелепо	1	3
199	не было	2	3
200	и непосредственно	1	3
201	его как	1	3
202	смысле этого	2	3
203	в художественном	3	3
204	ничем не	2	3
205	этого слова	2	3
206	дело идет	6	3
207	в основном	1	3
208	но это	2	3
209	совершенно недопустимо	2	3
210	она должна	1	3
211	каждой из	1	3
212	более того	5	3
213	с помощью	1	3
214	же в	1	3
215	между ними	4	3
216	исторической поэтики	2	3
217	что он	7	3
218	думать что	1	3
219	же как	4	2
220	всякое иное	1	2
221	в зависимости	3	2
222	и должен	1	2
223	в году	1	2
224	входящих в	1	2
225	его не	1	2
226	а как	4	2
227	совершенно справедливо	1	2
228	положения в	1	2
229	единство и	1	2
230	эстетики и	1	2
231	литературы и	1	2
232	всем этим	2	2
233	а только	2	2
234	менее всего	1	2
235	друг от	2	2
236	нет и	3	2
237	за пределы	5	2
238	чем же	2	2
239	идет о	2	2
240	из возможных	2	2
241	с этим	1	2
242	в него	1	2
243	стиля и	1	2
244	от этого	1	2
245	в произведении	5	2
246	в литературном	1	2
247	он в	1	2
248	в нашем	2	2
249	эпохи и	1	2
250	этот образ	1	2
251	какую бы	2	2
252	и если	1	2
253	на его	5	2
254	к миру	1	2
255	и вот	2	2
256	и более	2	2
257	ни были	1	2
258	но ведь	3	2
259	прямой значимости	1	2
260	о мире	5	2
261	но все	4	2
262	подход к	2	2
263	могла бы	1	2
264	быть поняты	1	2
265	это не	3	2
266	всю свою	1	2
267	с начала	2	2
268	начала и	2	2
269	в новое	1	2
270	в художественную	1	2
271	ни в	2	2
272	в самую	2	2
273	мы видели	3	2
274	самые формы	1	2
275	не так	2	2
276	таким же	2	2
277	идеологической жизни	2	2
278	почти не	1	2
279	не от	1	2
280	значение для	3	2
281	у тургенева	1	2
282	что было	1	2
283	войти в	1	2
284	на всю	1	2
285	бы быть	2	2
286	раз и	1	2
287	и художественной	1	2
288	на него	2	2
289	ничего не	3	2
290	жизни не	1	2
291	одна из	3	2
292	в самой	3	2
293	правда это	1	2
294	во всем	1	2
295	а лишь	3	2
296	нам важно	2	2
297	литературного развития	1	2
298	от того	2	2
299	данного произведения	2	2
300	своей книге	1	2
301	эта область	1	2
302	его с	2	2
303	от нее	1	2
304	не есть	2	2
305	если же	1	2
306	от друга	2	2
307	всего этого	3	2
308	в науке	2	2
309	приводит к	1	2
310	как с	1	2
311	на нее	1	2
312	не с	1	2
313	для всякого	1	2
314	еще в	1	2
315	она была	1	2
316	с ним	8	2
317	произведения как	1	2
318	и должно	1	2
319	и что	2	2
320	как ее	2	2
321	к действительности	2	2
322	все в	1	2
323	что и	5	2
324	во всей	1	2
325	вполне понятно	1	2
326	в другой	1	2
327	нем и	1	2
328	действительности не	1	2
329	связей с	1	2
330	только в	9	2
331	несколько подробнее	2	2
332	уже не	6	2
333	ни одного	3	2
334	не дает	1	2
335	большинстве случаев	2	2
336	в душе	1	2
337	его и	3	2
338	могло бы	1	2
339	точка зрения	7	2
340	в одном	6	2
341	сами по	1	2
342	и со	2	2
343	как художник	3	2
344	как раз	6	2
345	они становятся	1	2
346	даже и	2	2
347	лишь для	1	2
348	индивидуальное сознание	1	2
349	здесь в	2	2
350	сама по	5	2
351	она является	1	2
352	не на	4	2
353	все время	3	2
354	была бы	3	2
355	художественной формы	1	2
356	но есть	1	2
357	вступает в	4	2
358	входящая в	1	2
359	вместе с	1	2
360	и особенно	2	2
361	ко всем	2	2
362	его содержание	1	2
363	подхода к	1	2
364	целом ряде	2	2
365	она есть	1	2
366	определяющего влияния	1	2
367	из этой	1	2
368	по существу	1	2
369	литературе и	2	2
370	в чужом	2	2
371	мире а	1	2
372	значения вне	1	2
373	изменение самой	1	2
374	в результате	3	2
375	три основные	2	2
376	в своих	4	2
377	отношении к	1	2
378	жизни в	2	2
379	одной из	2	2
380	они были	1	2
381	на своем	1	2
382	влияния на	1	2
383	это художественное	1	1
384	новое время	1	1
385	ту же	1	1
386	этого в	1	1
387	к материалу	1	1
388	они проникнуты	1	1
389	например в	2	1
390	для построения	2	1
391	и через	2	1
392	связи между	1	1
393	он может	2	1
394	показаться что	1	1
395	он развивает	1	1
396	и есть	1	1
397	нам кажется	1	1
398	было как	1	1
399	и принципиально	1	1
400	в первом	1	1
401	установка на	1	1
402	из его	1	1
403	жизни эту	1	1
404	нелепо думать	1	1
405	высшей степени	1	1
406	они никогда	1	1
407	мы уже	3	1
408	той же	1	1
409	со всех	1	1
410	всего того	1	1
411	на материале	3	1
412	на первом	1	1
413	которую мы	2	1
414	художественную структуру	1	1
415	и идеологической	1	1
416	конкретном и	1	1
417	х годов	2	1
418	свое отношение	1	1
419	в каждой	1	1
420	проявляется в	2	1
421	дальнейшее развитие	2	1
422	нет а	1	1
423	эта борьба	1	1
424	xix века	1	1
425	не был	2	1
426	оно ни	1	1
427	в чем	2	1
428	глубокой и	1	1
429	в сюжете	1	1
430	как таковая	1	1
431	но конечно	1	1
432	как разночинца	1	1
433	предисловии к	1	1
434	художник и	2	1
435	в данном	1	1
436	самой природы	1	1
437	не входит	2	1
438	его сознания	1	1
439	иногда и	1	1
440	остальной литературы	1	1
441	и речи	1	1
442	самом конце	1	1
443	естественно и	1	1
444	опирается на	2	1
445	общего с	1	1
446	нами особенности	1	1
447	ней в	1	1
