N	3gram	Vygotskiy__5	FransuaR
1	в то же	1	6
2	до сих пор	3	4
3	в той же	2	4
4	в связи с	1	4
5	на самом деле	1	3
6	в том числе	1	3
7	в отличие от	2	3
8	мы уже говорили	1	3
9	для того чтобы	14	3
10	говорит об этом	1	2
11	по отношению к	12	2
12	в этом отношении	5	2
13	том числе и	1	2
14	можно было бы	3	2
15	одной и той	1	2
16	по сравнению с	5	2
17	и той же	1	2
18	не может быть	3	2
19	в основе этого	1	2
20	его отношение к	2	2
21	о том что	4	2
22	той или иной	1	2
23	можно сказать что	5	2
24	в том же	1	2
25	как мы видели	2	2
26	смысле этого слова	1	1
27	в другом месте	4	1
28	как и его	1	1
29	что иное как	1	1
30	но как раз	1	1
31	он обнаруживает в	1	1
32	бы нам объяснить	1	1
33	только в пределах	2	1
34	том что в	2	1
35	самым существенным образом	1	1
36	не знает ни	1	1
37	мы узнаем что	1	1
38	имеем в виду	1	1
39	две стороны одной	1	1
40	подобно тому как	4	1
41	о том как	2	1
42	в этом случае	3	1
43	с точки зрения	9	1
44	на первый план	1	1
45	они не могут	1	1
46	и не может	2	1
47	для этой цели	1	1
48	но прежде чем	1	1
49	вместо того чтобы	3	1
50	в собственном смысле	1	1
51	речи так как	1	1
52	и в области	2	1
53	к жизни и	1	1
54	с таким же	3	1
55	и в частности	2	1
56	может быть понято	1	1
57	в применении к	1	1
58	имели в виду	1	1
59	не что иное	1	1
60	обнаруживает в своем	1	1
61	все эти три	2	1
62	в том чтобы	1	1
63	в первом случае	1	1
64	еще и в	1	1
65	в высшей степени	2	1
66	и на их	1	1
67	становится еще более	1	1
68	с помощью которого	2	1
69	не только для	1	1
70	образом связаны с	1	1
71	то что он	2	1
72	во всяком случае	1	1
73	как мы увидим	1	1
74	и как они	1	1
75	с другой стороны	2	1
76	само по себе	2	1
77	одной из важнейших	1	1
78	в свое время	2	1
79	стороны одной и	1	1
80	есть не что	1	1
81	между этими двумя	1	1
82	тому как в	3	1
83	в вопросе о	1	1
84	заключается в том	5	1
85	все эти явления	1	1
86	и даже с	1	1
87	и вместе с	1	1
88	в свою очередь	3	1
89	с самого начала	5	1
90	отношение к объекту	5	1
91	устной речи в	3	1
92	включает в себя	2	1
93	мы знаем что	1	1
94	кроме того что	1	1
95	самое существенное в	1	1
96	мы имеем в	1	1
97	как мы видим	1	1
98	до конца она	1	1
99	таким образом и	1	1
100	в направлении к	1	1
101	только на его	1	1
102	мы видим что	2	1
103	тех или иных	1	1
104	так и по	1	1
105	но все же	2	1
106	в том что	11	1
107	не нуждается в	1	1
108	те же самые	1	1
109	и в другом	2	1
