N	3gram	Vygotskiy__1	Formalny
1	не может быть	8	10
2	в связи с	1	10
3	и т п	15	9
4	с точки зрения	2	7
5	в этом отношении	2	7
6	в самом деле	7	5
7	и в этом	1	5
8	во всяком случае	6	5
9	и т д	8	5
10	вместе с тем	2	4
11	не могут быть	1	4
12	на самом деле	2	3
13	в зависимости от	5	3
14	не в том	5	3
15	с другой стороны	5	3
16	так и в	2	3
17	для того чтобы	5	3
18	только и может	1	2
19	в какой мере	3	2
20	не следует что	1	2
21	поэтическое произведение как	1	2
22	так как они	2	2
23	в этом смысле	2	2
24	сами по себе	1	2
25	в отличие от	3	2
26	в том случае	2	2
27	к тому чтобы	3	2
28	основных понятий и	1	2
29	искусство как прием	2	2
30	в применении к	2	2
31	дело идет о	1	2
32	в конце концов	3	2
33	по себе а	2	2
34	стоит перед необходимостью	1	2
35	с самого начала	1	2
36	мы приходим к	1	2
37	том что искусство	2	2
38	в том что	9	2
39	как мы знаем	1	2
40	и в конце	1	1
41	не так легко	1	1
42	и в поэзии	1	1
43	что иное как	1	1
44	как например в	1	1
45	должна быть положена	1	1
46	в этом рассказе	1	1
47	а вовсе не	1	1
48	теми или иными	1	1
49	что в самом	1	1
50	более или менее	2	1
51	и в особенности	1	1
52	в настоящее время	2	1
53	и там где	1	1
54	он не может	1	1
55	чтобы показать что	3	1
56	с одной стороны	5	1
57	находится под влиянием	1	1
58	только в том	3	1
59	до сих пор	3	1
60	в различных формах	1	1
61	при этом не	2	1
62	в таком случае	2	1
63	факта который как	1	1
64	если мы обратимся	1	1
65	в собственном смысле	3	1
66	в той мере	1	1
67	том или ином	1	1
68	во всей его	1	1
69	бы сказать что	1	1
70	т п все	2	1
71	то или иное	2	1
72	вместе с ними	1	1
73	и в этих	1	1
74	того что они	1	1
75	том случае если	1	1
76	если же мы	1	1
77	мы полагаем что	1	1
78	мы не можем	2	1
79	в том или	1	1
80	все равно что	1	1
81	в этой области	1	1
82	в том чтобы	7	1
83	могут быть названы	1	1
84	все дело в	1	1
85	и тот же	1	1
86	на задний план	1	1
87	смысле этого слова	2	1
88	и теперь как	1	1
89	в том как	1	1
90	в одной плоскости	1	1
91	поэтического языка от	1	1
92	в такой же	1	1
93	это и есть	1	1
94	тем же самым	1	1
95	то что он	1	1
96	мере в какой	1	1
97	один и тот	1	1
98	в широком смысле	1	1
99	материал художественного произведения	1	1
100	и во всяком	1	1
101	не было бы	2	1
102	только то что	1	1
103	таким образом мы	1	1
104	же и в	1	1
105	всяком случае в	2	1
106	не вещь а	1	1
107	в свою очередь	1	1
108	потебни едва ли	1	1
109	т п в	1	1
110	оно не может	1	1
111	в художественном произведении	3	1
112	приемом таким образом	1	1
113	лежит в основе	1	1
114	мы обратимся к	1	1
115	совершенно очевидно что	2	1
116	в этом романе	1	1
117	в направлении к	1	1
118	по этому поводу	2	1
119	было бы сказать	1	1
120	в сущности не	1	1
121	не что иное	1	1
122	сама по себе	2	1
123	тем не менее	2	1
124	на то чтобы	2	1
125	той мере в	1	1
126	как и в	4	1
127	что и в	2	1
128	отметить что в	1	1
