N	3gram	Voloshinov_2	DiskursI
1	в том что	6	13
2	по отношению к	8	9
3	с одной стороны	3	9
4	о том что	3	5
5	в отличие от	3	4
6	то же время	8	4
7	к тому же	2	4
8	отношения говорящего к	1	3
9	а с другой	1	3
10	той или иной	4	3
11	не может быть	10	3
12	в свою очередь	5	3
13	с другой стороны	1	3
14	в то же	8	3
15	и того же	4	2
16	а не в	2	2
17	не говоря уже	1	2
18	и в особенности	1	2
19	в том числе	1	2
20	в соответствии с	1	2
21	то же самое	5	2
22	одной стороны и	2	2
23	тот или иной	1	2
24	говоря уже о	1	2
25	сами по себе	1	2
26	том числе и	1	2
27	по крайней мере	2	2
28	в значительной степени	2	2
29	не только в	1	2
30	не было в	1	2
31	не сводится к	1	2
32	хотя и в	1	2
33	более или менее	2	2
34	в данной сфере	1	2
35	но отнюдь не	1	2
36	можно сказать что	1	2
37	одного и того	4	2
38	здесь как и	1	1
39	в этом случае	1	1
40	на том что	1	1
41	оно определяется не	1	1
42	в форме определенной	1	1
43	языка и не	1	1
44	для понимания и	1	1
45	не только по	1	1
46	дело в том	1	1
47	одним и тем	2	1
48	на самом деле	4	1
49	в этом последнем	2	1
50	формы целого высказывания	1	1
51	к чужой речи	1	1
52	может быть признано	1	1
53	при этом как	1	1
54	продукт социального взаимодействия	1	1
55	свидетельствует о том	1	1
56	в их отношении	1	1
57	крайней мере двух	2	1
58	может быть осуществлено	1	1
59	он не может	1	1
60	только по отношению	1	1
61	с точки зрения	13	1
62	себе не может	1	1
63	до сих пор	3	1
64	и не может	3	1
65	сам по себе	1	1
66	в различные эпохи	1	1
67	в первую очередь	1	1
68	лежат в основе	1	1
69	в таком случае	3	1
70	том что не	1	1
71	также и все	1	1
72	речевого общения и	1	1
73	а иногда и	2	1
74	в противном случае	2	1
75	именно здесь в	1	1
76	же время они	1	1
77	одно и то	3	1
78	как мы видели	3	1
79	и тем же	2	1
80	и в том	1	1
81	тем что он	1	1
82	высказывания может быть	1	1
83	в равной степени	1	1
84	во всех этих	1	1
85	одним из наиболее	1	1
86	в связи с	7	1
87	имеет громадное значение	1	1
88	в этом направлении	1	1
89	том что он	2	1
90	их отношении к	1	1
91	тем или иным	1	1
92	так и от	2	1
93	в следующей главе	2	1
94	во всяком случае	2	1
95	форм высказывания в	1	1
96	для правильного понимания	1	1
97	из одного и	2	1
98	того или иного	2	1
99	в этом отношении	1	1
100	с той или	1	1
101	не только его	1	1
102	в нем нет	2	1
103	они и не	1	1
104	до известной степени	1	1
105	к тому или	1	1
106	к чему не	1	1
107	так и в	1	1
108	ни к чему	1	1
109	своего исторического существования	1	1
110	до настоящего времени	2	1
111	с самого начала	5	1
112	в конечном счете	1	1
113	и тем более	1	1
114	чужой речи и	2	1
115	тому или иному	1	1
116	на то что	2	1
117	на себя самого	1	1
118	в данном отношении	1	1
119	к одной из	1	1
120	и то же	3	1
121	и прежде всего	2	1
122	как целое высказывание	1	1
123	по мере развития	1	1
124	тем не менее	1	1
125	но все же	1	1
126	то что они	1	1
127	в данном конкретном	1	1
128	лицом к лицу	1	1
129	заключать в себе	1	1
130	в большинстве случаев	5	1
131	как и в	1	1
132	в себе не	1	1
