N	3gram	Losev_Vlad_3	Psycholo
1	в том что	10	9
2	не может быть	6	8
3	на то что	2	8
4	в самом деле	1	7
5	о том что	8	7
6	во всяком случае	3	6
7	заключается в том	1	6
8	то время как	2	5
9	в то время	4	5
10	само по себе	3	5
11	этой точки зрения	1	5
12	с другой стороны	2	5
13	с одной стороны	3	5
14	для того чтобы	1	5
15	с этой точки	1	4
16	так же как	2	4
17	что в этом	2	3
18	только в том	3	3
19	до сих пор	1	3
20	в отличие от	3	3
21	точно так же	4	3
22	ни в какой	1	3
23	сказать что в	1	3
24	в конце концов	5	3
25	и так как	1	3
26	надо сказать что	1	3
27	не только не	1	3
28	все то что	1	3
29	потому что он	1	2
30	более или менее	5	2
31	в настоящее время	3	2
32	в этом смысле	3	2
33	в том и	1	2
34	то же самое	1	2
35	мы не можем	1	2
36	и если мы	1	2
37	с точки зрения	6	2
38	в таком случае	2	2
39	в этом отношении	2	2
40	вместе с тем	6	2
41	в том случае	3	2
42	как будто бы	1	2
43	благодаря тому что	1	2
44	в последнее время	1	2
45	потому не может	1	2
46	мы видим что	1	2
47	по этому поводу	1	2
48	сама по себе	1	2
49	тем не менее	9	2
50	он не только	1	2
51	что и в	3	2
52	не может не	1	1
53	а следовательно и	1	1
54	тому что мы	1	1
55	в основе своей	1	1
56	и в результате	1	1
57	все дело в	1	1
58	в те времена	5	1
59	потому что в	1	1
60	если бы мы	1	1
61	дело в том	5	1
62	так как в	1	1
63	оно не может	2	1
64	в сущности ничего	1	1
65	есть прежде всего	2	1
66	в том числе	1	1
67	том что он	1	1
68	те же самые	1	1
69	в том же	1	1
70	одной стороны и	2	1
71	же как и	1	1
72	при помощи которых	1	1
73	ничего такого что	1	1
74	выходит за пределы	1	1
75	именно то что	1	1
76	том случае если	2	1
77	символизма который в	1	1
78	каждой из этих	1	1
79	то он уже	1	1
80	независимо от того	2	1
81	то что в	3	1
82	с тем чтобы	1	1
83	а вместе с	1	1
84	еще до сих	1	1
85	резко отличается от	1	1
86	совершенно так же	2	1
87	в связи со	1	1
88	только при помощи	1	1
89	бы если бы	2	1
90	конечно ни в	1	1
91	и тем не	1	1
92	и то что	4	1
93	к этому присоединяется	1	1
94	отнюдь не является	1	1
95	он никогда не	2	1
96	можно найти в	1	1
97	в это время	2	1
98	в этой области	1	1
99	как не может	1	1
100	не только в	1	1
101	в самом процессе	1	1
102	же самые три	1	1
103	в себя и	1	1
104	и то же	1	1
105	в известном смысле	1	1
106	и в этом	5	1
107	на этот раз	1	1
108	не иначе как	1	1
109	и потому не	1	1
110	это и есть	1	1
111	в связи с	2	1
112	то что все	1	1
113	то что он	1	1
114	и не меньше	2	1
115	и правды и	1	1
116	но вместе с	1	1
117	как мы знаем	2	1
118	так как цель	1	1
119	бросается в глаза	2	1
120	только то что	1	1
121	ни в каком	2	1
122	у него в	4	1
123	что даже в	1	1
124	вовсе не есть	2	1
125	имел в виду	1	1
126	против того что	1	1
127	и вместе с	2	1
128	конце концов только	1	1
129	последнее время к	1	1
130	по существу то	1	1
131	к нему и	2	1
132	с самого начала	1	1
133	вопрос о том	1	1
134	что иное как	1	1
135	в полемике с	1	1
136	включает в себя	1	1
137	несмотря на все	1	1
138	так же и	1	1
139	точки зрения она	1	1
140	в вопросе о	2	1
141	эту точку зрения	1	1
142	не что иное	1	1
143	и в том	2	1
144	этой теории в	1	1
145	одно и то	1	1
146	в буквальном смысле	1	1
147	в согласии с	2	1
148	том случае когда	1	1
149	только при условии	1	1
150	и его зависимость	1	1
151	то есть она	1	1
152	следовательно что и	1	1
153	к тому же	5	1
154	том что и	1	1
