N	3gram	Vygotskiy__5	Problema
1	и т д	3	10
2	то же самое	3	9
3	для того чтобы	19	8
4	в данном случае	2	8
5	на то что	16	8
6	сам по себе	3	7
7	ничего общего с	1	7
8	в этом смысле	1	6
9	то что мы	2	6
10	о том что	6	5
11	в том что	14	5
12	на самом деле	2	4
13	только то что	1	4
14	и вовсе не	1	4
15	в конце концов	2	4
16	той или иной	2	4
17	иметь в виду	3	3
18	мы никогда не	2	3
19	дело в том	1	3
20	более или менее	1	3
21	и если мы	4	3
22	с точки зрения	2	3
23	до сих пор	5	3
24	именно то что	4	3
25	сами по себе	2	3
26	что в нем	1	3
27	указывает на то	2	3
28	может быть и	2	3
29	то что он	3	3
30	ни в каком	1	3
31	то что в	2	3
32	не только не	4	3
33	можно сказать что	2	3
34	с другой стороны	5	3
35	по этому поводу	4	3
36	и того же	2	2
37	в этом случае	2	2
38	что иное как	2	2
39	как это мы	1	2
40	в самом деле	5	2
41	по крайней мере	1	2
42	именно в этом	1	2
43	и то что	3	2
44	и что в	3	2
45	так же как	2	2
46	потому что оно	1	2
47	так как они	1	2
48	и в этом	1	2
49	мы говорили выше	2	2
50	когда мы говорим	1	2
51	о которых мы	2	2
52	не может быть	2	2
53	того или иного	1	2
54	и как бы	4	2
55	с тем что	3	2
56	и в самом	2	2
57	или вернее сказать	2	2
58	одного и того	2	2
59	не что иное	2	2
60	можно было бы	3	2
61	вовсе не обязательно	1	2
62	только потому что	1	2
63	на том что	1	2
64	таким образом что	3	1
65	еще не составляют	1	1
66	одному тому что	1	1
67	сводится к тому	2	1
68	вместе с тем	3	1
69	по одному тому	1	1
70	мы и хотели	1	1
71	мы имеем дело	1	1
72	одним и тем	3	1
73	ни к каким	1	1
74	требует от нас	1	1
75	он может быть	1	1
76	которых мы говорили	1	1
77	должен признать что	1	1
78	и во многих	1	1
79	на первый план	2	1
80	мы находим в	1	1
81	до известной степени	1	1
82	того что мы	1	1
83	он должен быть	1	1
84	мы говорили о	1	1
85	но в сущности	1	1
86	в этом отношении	3	1
87	это совершенно неверно	1	1
88	и т п	3	1
89	в сущности говоря	8	1
90	обратить внимание на	2	1
91	от других областей	1	1
92	потому что для	1	1
93	в основе своей	1	1
94	от нас и	1	1
95	что в конце	1	1
96	то или иное	1	1
97	автора который бы	1	1
98	он является в	1	1
99	художественное произведение в	1	1
100	не то что	1	1
101	одно и то	3	1
102	и ни для	1	1
103	то время как	1	1
104	что ни один	2	1
105	и для этого	1	1
106	же как и	1	1
107	является то что	2	1
108	и тем же	3	1
109	если бы мы	2	1
110	не только в	2	1
111	тем что он	1	1
112	одного автора который	1	1
113	так как это	3	1
114	и то же	3	1
115	внимание именно на	1	1
116	между собою и	1	1
117	как будто бы	1	1
118	в него входят	1	1
119	и никак не	1	1
120	точке как бы	1	1
121	не свойственно но	1	1
122	в течение всей	1	1
123	потому что она	1	1
124	не могут быть	1	1
125	есть не только	1	1
126	не в их	1	1
127	и так как	1	1
128	и в том	1	1
129	или событие и	1	1
130	в этом образе	1	1
131	все равно это	1	1
132	если мы возьмем	1	1
133	мы еще не	1	1
134	то что здесь	1	1
135	казалось бы что	1	1
136	потому что все	2	1
137	что в этой	1	1
138	заключается в том	6	1
139	в то время	1	1
140	в том чтобы	2	1
141	мы при этом	1	1
142	и отказывается от	1	1
143	если же мы	1	1
144	и ни о	1	1
145	могут быть изображены	1	1
146	ту же самую	2	1
147	если мы станем	2	1
148	так что всякий	1	1
149	ни одна из	1	1
150	и хотели бы	1	1
151	и тем более	1	1
152	и в результате	2	1
153	в виду то	1	1
154	которых нет ничего	1	1
155	не только это	1	1
156	же самое мы	1	1
157	в каждом отдельном	1	1
158	потому что если	1	1
159	к тому что	6	1
160	в том и	2	1
161	и что он	1	1
162	не только то	1	1
163	мы уже указывали	1	1
164	и в его	1	1
165	никак не может	3	1
166	ни одного автора	1	1
167	именно на то	1	1
168	но еще не	1	1
169	и только в	1	1
170	и в другом	1	1
171	она не есть	1	1
