N	2gram	Losev_Dial_3	FransuaR
1	и в	24	41
2	то есть	1	20
3	таким образом	13	19
4	в этом	8	15
5	как и	7	14
6	и все	6	14
7	то же	6	13
8	все эти	3	13
9	мы уже	3	12
10	в его	2	12
11	в себе	2	11
12	как мы	2	11
13	в том	5	11
14	прежде всего	8	11
15	так и	5	10
16	в то	5	10
17	никто не	2	10
18	все это	6	10
19	в своем	3	9
20	не в	3	9
21	же время	3	9
22	и его	5	9
23	в качестве	1	9
24	но и	9	9
25	что в	7	9
26	но в	2	8
27	то что	14	8
28	и от	3	8
29	по существу	2	8
30	в нем	3	7
31	вовсе не	13	7
32	в них	5	7
33	как бы	3	7
34	и не	27	7
35	ни в	9	6
36	он хочет	1	6
37	о том	6	6
38	только в	5	6
39	это не	4	6
40	есть в	3	6
41	для него	4	6
42	у него	2	6
43	и к	5	5
44	не только	23	5
45	на этом	2	5
46	точки зрения	25	5
47	того как	1	5
48	потому что	7	5
49	всего в	1	5
50	и это	4	5
51	в ней	2	5
52	к нему	3	5
53	на одном	1	5
54	и у	2	5
55	что и	6	5
56	вместе с	1	5
57	так же	4	5
58	и для	2	5
59	а в	2	5
60	на место	1	4
61	место в	1	4
62	в сущности	10	4
63	как я	2	4
64	момент в	1	4
65	и на	3	4
66	хотя и	5	4
67	целый ряд	2	4
68	и наконец	1	4
69	та же	1	4
70	что это	12	4
71	он не	5	4
72	при виде	1	4
73	но все	1	4
74	и с	6	4
75	должно быть	3	4
76	том что	8	4
77	он дает	2	4
78	одном из	1	4
79	но он	1	4
80	одна из	3	4
81	ничего не	17	4
82	в виду	7	4
83	и здесь	2	4
84	может быть	13	4
85	было бы	5	4
86	мира в	1	4
87	мира и	3	4
88	все что	3	4
89	например в	2	3
90	он может	1	3
91	и есть	16	3
92	из самых	3	3
93	с точки	14	3
94	той же	3	3
95	я не	6	3
96	с ее	1	3
97	он был	1	3
98	на них	2	3
99	во всех	1	3
100	кроме того	6	3
101	от этого	1	3
102	при этом	2	3
103	и по	2	3
104	в мире	1	3
105	его в	1	3
106	тела в	1	3
107	несмотря на	2	3
108	во время	1	3
109	в их	2	3
110	оказывается что	1	3
111	тем самым	3	3
112	в отношении	1	3
113	не имеет	11	3
114	тем что	3	3
115	как о	4	3
116	все то	1	3
117	что у	2	3
118	связанных с	1	3
119	радости в	1	3
120	о нем	4	3
121	нас в	2	3
122	что он	13	3
123	из них	3	3
124	в одном	1	3
125	так как	6	3
126	нового времени	2	3
127	не на	6	3
128	не было	3	3
129	ничем не	7	3
130	не может	19	3
131	и потому	2	3
132	в область	1	3
133	в это	1	3
134	такой же	1	3
135	но это	5	3
136	не знает	3	3
137	есть и	12	3
138	жизни и	5	3
139	и эта	1	3
140	как нечто	1	2
141	ту же	1	2
142	также и	2	2
143	начинается с	1	2
144	и то	4	2
145	на самом	1	2
146	и так	1	2
147	явления и	4	2
148	пространства и	2	2
149	есть не	9	2
150	в единой	2	2
151	мы не	5	2
152	в которой	1	2
153	же что	1	2
154	и самого	1	2
155	еще не	2	2
156	в чем	4	2
157	с его	2	2
158	а следовательно	1	2
159	а только	1	2
160	точка зрения	5	2
161	не просто	18	2
162	в течение	1	2
163	в одной	3	2
164	первых двух	2	2
165	перед нами	3	2
166	тело в	1	2
167	более или	1	2
168	то ли	1	2
169	имеем в	1	2
170	вы думаете	1	2
171	учение о	8	2
172	слово это	1	2
173	они в	1	2
174	и вот	2	2
175	одно и	5	2
176	что все	14	2
177	и может	1	2
178	это было	3	2
179	с этим	3	2
180	далеко не	1	2
181	мы имеем	1	2
182	которой он	1	2
183	не мог	1	2
184	в этих	1	2
185	вещи в	2	2
186	и момент	1	2
187	или менее	1	2
188	их в	2	2
189	вероучения и	2	2
190	в историческом	1	2
191	что есть	4	2
192	дело не	1	2
193	и сама	5	2
194	в процессе	1	2
195	следовательно и	2	2
196	этом отношении	1	2
197	и времени	1	2
198	нет ни	2	2
199	не знаем	1	2
200	к тому	4	2
201	за что	1	2
202	не есть	54	2
203	оно не	6	2
204	в каждой	1	2
205	должен быть	1	2
206	всего этого	2	2
207	в себя	1	2
208	никогда не	7	2
209	жизнь и	4	2
210	в словах	1	2
211	связанное с	1	2
212	другими словами	7	2
213	все вещи	4	2
214	и мира	4	2
215	и во	2	2
216	вся эта	1	2
217	бы в	2	2
218	он берет	1	2
219	привел нас	1	2
220	все время	3	2
221	в лице	1	2
222	того что	12	2
223	содержится в	2	2
224	оно и	1	2
225	тот же	1	2
