N	3gram	Voloshinov_2	Istorich
1	до сих пор	3	5
2	с другой стороны	1	4
3	не может быть	10	4
4	но все же	1	4
5	что иное как	1	3
6	в этом случае	1	3
7	по сравнению с	1	3
8	мы видели что	1	3
9	на то что	2	3
10	не что иное	1	3
11	как мы видели	3	3
12	о том что	3	2
13	то же самое	5	2
14	не только в	1	2
15	тем что он	1	2
16	смысле этого слова	4	2
17	так и в	1	2
18	в связи с	7	2
19	тем не менее	1	2
20	и пр или	1	2
21	на том что	1	1
22	и связанные с	1	1
23	не только по	1	1
24	в том числе	1	1
25	тому что в	1	1
26	и не может	3	1
27	в зависимости от	2	1
28	но и в	2	1
29	как мы увидим	1	1
30	независимо от того	1	1
31	одна из них	1	1
32	а в связи	1	1
33	дело вовсе не	1	1
34	с ними в	1	1
35	от него он	1	1
36	и с помощью	1	1
37	и в других	1	1
38	может быть и	5	1
39	в этой форме	1	1
40	превращает его в	1	1
41	между ним и	1	1
42	а именно к	1	1
43	и в большинстве	1	1
44	мы здесь не	1	1
45	и то же	3	1
46	не могут быть	1	1
47	во всех этих	1	1
48	свою связь с	1	1
49	узком смысле этого	1	1
50	одно и то	3	1
51	с нашей точки	2	1
52	что он как	1	1
53	мы уже знаем	2	1
54	и в особенности	1	1
55	хотя и в	1	1
56	в широком смысле	1	1
57	это не совсем	1	1
58	же самое что	1	1
59	как целое мы	1	1
60	но он не	1	1
61	нашей точки зрения	2	1
62	можно сказать что	1	1
63	этом как мы	1	1
64	в большинстве случаев	5	1
65	к тому что	3	1
66	в узком смысле	2	1
67	то что они	1	1
68	всех этих случаях	1	1
69	как и в	1	1
70	только с помощью	1	1
