N	3gram	Vinokur_Ku_2	Problemy
1	то же время	3	12
2	в то же	3	12
3	на самом деле	2	10
4	с самого начала	1	8
5	и т п	24	6
6	не может быть	4	6
7	во всяком случае	5	5
8	в этом смысле	5	4
9	с точки зрения	8	4
10	бы то ни	1	4
11	то ни было	1	4
12	и прежде всего	1	4
13	в самом деле	7	3
14	по крайней мере	6	3
15	и не в	1	3
16	в конце концов	3	3
17	и все это	1	3
18	и в самом	2	3
19	с другой стороны	7	3
20	смысле этого слова	1	2
21	то что я	1	2
22	а прежде всего	1	2
23	в этом случае	2	2
24	знает что он	1	2
25	но все это	1	2
26	хотя бы и	2	2
27	вместе с тем	2	2
28	сама по себе	1	2
29	в отличие от	2	2
30	к тому чтобы	1	2
31	что все это	1	2
32	как мы знаем	1	2
33	тем что он	2	2
34	о том что	1	2
35	этого слова и	1	2
36	я не хочу	1	2
37	в сущности не	1	2
38	тем не менее	5	2
39	в большинстве случаев	1	2
40	к тому же	1	2
41	и т д	14	2
42	как мы видели	1	2
43	огромном большинстве случаев	1	1
44	сплошь да рядом	2	1
45	хотя и не	1	1
46	мысль и речь	1	1
47	какой бы то	1	1
48	прежде всего в	1	1
49	в виде отдельных	1	1
50	что и это	1	1
51	большей или меньшей	3	1
52	но даже и	2	1
53	в том и	1	1
54	может и не	1	1
55	потому что я	1	1
56	т д и	1	1
57	сих пор еще	1	1
58	да и то	1	1
59	потому что не	1	1
60	слова которое не	1	1
61	до сих пор	1	1
62	и в других	1	1
63	т п а	2	1
64	что он не	1	1
65	мы должны признать	1	1
66	потому что у	1	1
67	он должен быть	1	1
68	мы могли бы	1	1
69	а так как	1	1
70	в этом отношении	3	1
71	уже не в	1	1
72	это вовсе не	1	1
73	ни одного слова	1	1
74	несмотря на то	2	1
75	т п но	2	1
76	и то что	1	1
77	и у других	1	1
78	из уст в	1	1
79	к тому что	1	1
80	в этом роде	2	1
81	в значительной степени	1	1
82	в большей или	3	1
83	отвечает на вопрос	1	1
84	в данном случае	1	1
85	хотя и с	1	1
86	что на самом	1	1
87	в противоречии с	1	1
88	и все его	1	1
89	что же? все	1	1
90	пор еще не	1	1
91	главным образом в	1	1
92	не только для	1	1
93	и с этой	1	1
94	все более и	1	1
95	или меньшей степени	3	1
96	но может быть	1	1
97	может быть и	1	1
98	в огромном большинстве	1	1
99	как впрочем и	1	1
100	не может и	1	1
101	по себе и	1	1
102	в нем есть	1	1
103	том и в	1	1
104	и в том	2	1
105	уст в уста	1	1
106	должны признать что	1	1
107	потому что они	1	1
108	что же такое	1	1
109	может быть не	1	1
110	что же это	1	1
111	но только в	1	1
112	как и в	1	1
113	в свою очередь	2	1
114	и не должен	1	1
115	себе и не	1	1
116	но и для	1	1
117	более и более	1	1
118	но так же	1	1
119	по его мнению	1	1
120	но все же	2	1
121	можно сказать что	2	1
122	они ни были	1	1
123	на то что	2	1
124	и это определение	1	1
125	характер и становится	1	1
126	уже с самого	1	1
127	в узком смысле	2	1
128	по сравнению со	1	1
129	могли бы сказать	1	1
130	для того чтобы	8	1
131	в том что	10	1
132	и до конца	1	1
133	что это действительно	1	1
134	который не может	1	1
135	с первого же	2	1
136	и в другом	2	1
