N	2gram	Losev_Prob_3	Dialekti
1	не есть	35	40
2	и не	35	30
3	по себе	25	25
4	и т	13	21
5	т д	13	19
6	и в	44	18
7	точки зрения	5	17
8	ничего не	3	17
9	может быть	28	17
10	и есть	5	16
11	в нем	9	16
12	ни в	8	15
13	не имеет	9	15
14	так что	12	15
15	миф не	1	14
16	потому что	25	14
17	значит что	7	14
18	а не	18	14
19	не только	14	13
20	и даже	14	13
21	то что	23	13
22	что в	8	13
23	в этом	17	12
24	было бы	8	12
25	с точки	2	12
26	если бы	3	12
27	и что	7	12
28	не может	7	12
29	в мифе	3	12
30	что это	3	11
31	учение о	1	11
32	в себе	8	11
33	что он	9	11
34	так как	9	11
35	как бы	9	11
36	это значит	4	11
37	все это	5	11
38	то же	13	10
39	есть нечто	8	10
40	несмотря на	1	10
41	что такое	3	10
42	прежде всего	3	10
43	сказать что	16	10
44	и то	14	9
45	отнюдь не	10	9
46	так и	10	9
47	это не	9	9
48	том что	12	9
49	никогда не	6	9
50	это есть	3	9
51	в том	21	9
52	сама по	8	8
53	ясно что	6	8
54	но это	8	8
55	в каком	4	8
56	совершенно не	4	8
57	также и	16	7
58	идея и	3	7
59	и как	3	7
60	то в	3	7
61	что она	1	7
62	что не	1	7
63	как она	2	7
64	той или	12	7
65	не существует	1	7
66	в аллегории	15	7
67	мы находим	7	7
68	вовсе не	37	7
69	не просто	23	7
70	но и	10	7
71	сам по	6	6
72	его не	2	6
73	хотя бы	3	6
74	в чем	4	6
75	есть ни	3	6
76	не то	2	6
77	но в	12	6
78	с другой	7	6
79	не в	13	6
80	она не	3	6
81	в то	9	6
82	и образ	2	6
83	с ним	7	6
84	никак не	9	6
85	можно сказать	6	6
86	ни с	4	6
87	не было	5	6
88	ни на	3	6
89	да и	5	6
90	и ни	3	6
91	и мифология	1	5
92	говорить о	3	5
93	и он	1	5
94	общего с	3	5
95	в своем	5	5
96	все же	6	5
97	себе не	2	5
98	на то	3	5
99	идеи и	3	5
100	и с	9	5
101	что оно	2	5
102	а потом	1	5
103	в этих	2	5
104	но если	6	5
105	в отношении	2	5
106	не нуждается	1	5
107	ровно ничего	2	5
108	ни о	3	5
109	в виду	10	5
110	есть только	4	5
111	в дальнейшем	1	5
112	можно было	4	5
113	не с	1	5
114	мы должны	7	5
115	он сам	4	5
116	само по	3	5
117	есть и	2	5
118	об отношении	1	5
119	или не	1	5
120	а в	5	5
121	это и	7	4
122	мы говорим	4	4
123	почти всегда	2	4
124	каком случае	2	4
125	то это	10	4
126	даже просто	2	4
127	как он	1	4
128	образ и	3	4
129	одно и	3	4
130	тут не	1	4
131	об этом	3	4
132	он есть	2	4
133	нисколько не	2	4
134	у тютчева	1	4
135	а есть	1	4
136	по крайней	5	4
137	и более	2	4
138	миф и	1	4
139	и притом	4	4
140	у пушкина	6	4
141	только и	8	4
142	к ней	1	4
143	к тому	3	4
144	ничего общего	7	4
145	ровно никакой	1	4
146	как мы	8	4
147	только то	2	4
148	быть может	1	4
149	и вообще	8	4
150	о том	6	4
151	от него	2	4
152	крайней мере	5	4
153	и об	1	4
154	быть и	3	4
155	но не	3	4
156	не мешает	3	4
157	зеленый цвет	2	4
158	в котором	2	4
159	в конце	5	4
160	мы можем	6	4
161	не говорит	1	4
162	как раз	8	4
163	в мифологии	1	4
164	как это	2	4
165	в символе	13	4
166	хотя и	5	4
167	или другой	4	4
168	собственно говоря	5	4
169	так же	5	4
170	другой стороны	5	4
171	во всяком	9	4
172	отношения к	3	3
173	самом деле	3	3
174	только потому	2	3
175	что смысл	2	3
176	от самого	1	3
177	должна быть	1	3
178	действительности и	1	3
179	есть не	5	3
180	в ней	5	3
181	как смысл	1	3
182	мысли и	1	3
183	на самом	7	3
184	а только	5	3
185	и все-таки	1	3
186	есть просто	2	3
187	или иное	2	3
188	все равно	3	3
189	что они	5	3
190	если она	1	3
191	то или	3	3
192	более или	1	3
193	от этого	1	3
194	но эта	3	3
195	в самом	3	3
196	а более	1	3
197	он не	8	3
198	всех этих	2	3
199	не значит	3	3
200	содержит в	3	3
201	что ни	1	3
202	но все	3	3
203	в одну	1	3
204	меньше всего	1	3
205	в них	1	3
206	и вы	1	3
207	всегда и	1	3
208	или менее	1	3
209	имеет ничего	3	3
210	в их	2	3
211	и значит	1	3
212	точку зрения	1	3
213	же тут	1	3
214	при условии	2	3
215	и почти	1	3
216	не что-нибудь	2	3
217	даже в	1	3
218	тому что	4	3
219	вплоть до	1	3
220	на себе	3	3
221	в основе	2	3
222	случае не	3	3
223	иметь в	1	3
224	но только	6	3
225	та или	3	3
226	или иная	3	3
227	ничто не	2	3
228	только с	4	3
229	могут быть	2	3
230	указывает на	7	3
231	утверждать что	1	3
232	больше ничего	2	3
233	и о	5	3
234	имеет никакого	3	3
235	жизнь и	2	3
236	есть схема	1	3
237	неизвестно чего	2	3
238	и та	1	3
239	нуждается в	1	3
240	что и	9	3
241	может иметь	3	3
242	но с	2	3
243	только в	19	3
244	даже если	2	3
245	очень много	3	3
246	только на	5	3
247	есть символ	11	3
248	но что	2	3
249	даже и	16	3
250	или иной	8	3
251	даже не	2	3
252	еще и	7	3
253	что для	3	3
254	ничем не	2	3
255	а он	1	3
256	и потому	7	3
257	в данном	9	3
258	что же	8	3
259	в его	9	3
260	отвлеченная идея	3	3
261	быть очень	5	3
262	тех или	5	3
263	не является	11	3
264	идею и	1	3
265	и все	3	3
266	у них	2	3
267	бы в	2	3
268	конце концов	3	3
269	только что	2	3
270	но вот	3	3
271	состоит из	5	3
272	была бы	1	3
273	жизни и	6	3
274	о чем-то	4	3
275	гораздо более	5	3
276	явлений природы	1	2
277	же как	3	2
278	историческую эпоху	1	2
279	есть сама	1	2
280	и больше	3	2
281	от всякой	1	2
282	и состоит	2	2
283	что если	1	2
284	вопрос о	1	2
285	почти все	1	2
286	время как	4	2
287	оно есть	1	2
288	мы и	2	2
289	и говорить	1	2
290	не нужно	1	2
291	быть в	2	2
292	то мы	1	2
293	друг к	1	2
294	из этих	1	2
295	но как	4	2
296	точка зрения	1	2
297	и всякий	1	2
298	себе и	1	2
299	относится к	1	2
300	отвлеченной идеей	1	2
301	что именно	1	2
302	с этим	2	2
303	просто как	2	2
304	о самом	1	2
305	бы и	1	2
306	образом и	2	2
307	не был	2	2
308	все эти	7	2
309	к самому	2	2
310	тоже не	5	2
311	содержат в	1	2
312	говорят о	3	2
313	тому же	1	2
314	дальше и	1	2
315	связанные с	1	2
316	а просто	1	2
317	опять-таки не	1	2
318	в первую	3	2
319	в виде	6	2
320	не как	1	2
321	что тут	3	2
322	образа и	4	2
323	является не	2	2
324	это конечно	1	2
325	и может	2	2
326	до бесконечности	1	2
327	вещи и	7	2
328	к другу	1	2
329	это было	2	2
330	с другими	3	2
331	сказали мы	1	2
332	но уже	3	2
333	мы имеем	2	2
334	с этой	3	2
335	как и	10	2
336	для чего	2	2
337	между собою	2	2
338	если иметь	1	2
339	есть он	2	2
