N	4gram	Voloshinov_2	Myshleni
1	одно и то же	3	2
2	все более и более	2	2
3	с предшествующим и последующим	1	1
4	но тем не менее	1	1
5	с одной стороны и	2	1
6	дело в том что	1	1
7	так как если бы	2	1
8	в какой мере не	1	1
9	ни в какой мере	1	1
10	его внутренней речи и	1	1
11	пр и пр в	1	1
12	чтобы убедиться в этой	1	1
13	в собственном смысле слова	2	1
14	в том числе и	1	1
15	в то же время	8	1
16	в том что он	2	1
17	как если бы он	3	1
18	приводит к тому что	1	1
19	в свою очередь является	1	1
20	но для того чтобы	1	1
21	с точки зрения теоретической	1	1
22	как мы уже знаем	2	1
23	какой мере не является	1	1
24	как мы увидим в	1	1
25	и пр и пр	3	1
