N	3gram	Voloshinov_1	Istorich
1	мы видим что	2	8
2	не может быть	2	7
3	тем не менее	1	6
4	более или менее	1	5
5	с другой стороны	1	5
6	до сих пор	1	5
7	мы увидим что	2	5
8	в большинстве случаев	1	4
9	мы должны будем	1	4
10	в том что	1	4
11	то же самое	4	3
12	в связи с	2	3
13	о том что	2	3
14	но все же	2	3
15	можно было бы	1	3
16	должны были бы	2	2
17	мы должны были	1	2
18	в зависимости от	5	2
19	но и в	3	2
20	на этот вопрос	1	2
21	вместе с тем	2	2
22	таким образом мы	1	2
23	на первый взгляд	1	2
24	как мы увидим	2	2
25	мы будем называть	1	2
26	мы видели что	2	2
27	мы увидим ниже	1	2
28	мы не можем	1	2
29	само по себе	1	2
30	с самого начала	4	2
31	эту точку зрения	1	2
32	вопрос о том	1	2
33	борьбы с природой	1	2
34	именно так и	1	2
35	до наших дней	1	1
36	в которой мы	1	1
37	если бы нам	1	1
38	бы нам удалось	1	1
39	в другом месте	1	1
40	ключ к пониманию	1	1
41	вернемся теперь к	1	1
42	иметь в виду	1	1
43	мы никогда не	5	1
44	прежде всего в	3	1
45	равно как и	2	1
46	не говоря уже	1	1
47	с исторической действительностью	1	1
48	это будет видно	1	1
49	должны помнить что	1	1
50	и в особенности	1	1
51	в этом случае	3	1
52	только тогда когда	1	1
53	что это слишком	1	1
54	из них в	1	1
55	или иное явление	1	1
56	только одна сторона	1	1
57	и в области	2	1
58	в значительной степени	2	1
59	еще не мог	1	1
60	именно потому что	1	1
61	дело не с	1	1
62	но в то	2	1
63	не только в	3	1
64	тому или иному	1	1
65	всего мы должны	1	1
66	как мы это	1	1
67	и в каком	1	1
68	так как нам	1	1
69	та же самая	2	1
70	на вопросе о	1	1
71	уже видели что	1	1
72	мы уже видели	2	1
73	по себе не	1	1
74	не менее и	1	1
75	это не совсем	1	1
76	если мы будем	1	1
77	мы говорили что	1	1
78	все же и	1	1
79	в своем развитии	1	1
80	есть не что	2	1
81	только в области	2	1
82	того или иного	5	1
83	хотя бы в	1	1
84	чрезвычайно важно для	1	1
85	это отнюдь не	1	1
86	не только на	1	1
87	что иное как	2	1
88	смысле этого слова	2	1
89	содержит в себе	1	1
90	уже не только	1	1
91	с течением времени	1	1
92	к тому что	2	1
93	не совсем так	1	1
94	не что иное	2	1
95	прежде всего мы	1	1
96	тех или иных	3	1
97	ответ на него	1	1
98	что это так	1	1
99	и в этом	1	1
100	для того чтобы	7	1
101	происходит и в	1	1
102	в этом отношении	2	1
