N	3gram	Vygotskiy__5	Narrotol
1	в том что	11	8
2	с одной стороны	3	7
3	о том что	4	6
4	по отношению к	12	6
5	в том числе	1	6
6	в отличие от	2	5
7	не может быть	3	5
8	том числе и	1	4
9	с другой стороны	2	4
10	той или иной	1	4
11	но все же	2	4
12	можно сказать что	5	4
13	состоит в том	3	3
14	в этом отношении	5	3
15	тем не менее	1	3
16	и тем самым	1	3
17	в свою очередь	3	3
18	в то же	1	3
19	что иное как	1	2
20	не может не	1	2
21	более или менее	1	2
22	нет у него	1	2
23	подобно тому как	4	2
24	с точки зрения	9	2
25	можно было бы	3	2
26	не то что	3	2
27	так же как	7	2
28	не что иное	1	2
29	в первом случае	1	2
30	в себя и	1	2
31	в известном смысле	7	2
32	на протяжении этого	1	2
33	в связи с	1	2
34	этой точки зрения	4	2
35	того или иного	1	2
36	не в состоянии	4	1
37	по своей природе	1	1
38	том что в	2	1
39	и того же	3	1
40	или хотя бы	1	1
41	что в этом	1	1
42	самым существенным образом	1	1
43	на самом деле	1	1
44	в этом последнем	1	1
45	в самом деле	2	1
46	в этом смысле	1	1
47	том что он	2	1
48	то же самое	4	1
49	в том же	1	1
50	же как и	1	1
51	с таким же	3	1
52	предполагает отношение к	1	1
53	до сих пор	3	1
54	да и в	1	1
55	в общей структуре	1	1
56	свою очередь как	1	1
57	сам по себе	1	1
58	в первую очередь	1	1
59	независимо от того	1	1
60	не распадается на	1	1
61	как это часто	1	1
62	что не только	1	1
63	и то что	2	1
64	по аналогии с	1	1
65	к тому чтобы	4	1
66	несмотря на свою	1	1
67	в той мере	3	1
68	на сегодняшний день	1	1
69	эта фраза не	1	1
70	с этой точки	4	1
71	но само по	1	1
72	не могло быть	1	1
73	первую очередь по	1	1
74	и т.д не	1	1
75	на передний план	1	1
76	все равно что	1	1
77	к нему в	1	1
78	а не только	1	1
79	сказать что если	1	1
80	один из них	1	1
81	и тот же	3	1
82	ни на что	1	1
83	точки зрения и	1	1
84	что именно в	1	1
85	это не так	1	1
86	связаны между собой	3	1
87	а с другой	2	1
88	по себе без	1	1
89	то что он	2	1
90	а не как	1	1
91	его из общей	1	1
92	как нам представляется	1	1
93	как мы увидим	1	1
94	мере в какой	3	1
95	это часто бывает	1	1
96	в свое время	2	1
97	нельзя сказать о	1	1
98	один и тот	3	1
99	но не может	1	1
100	есть не что	1	1
101	здесь в качестве	1	1
102	известном смысле является	1	1
103	так и в	1	1
104	в том чтобы	1	1
105	само по себе	2	1
106	не является для	2	1
107	включает в себя	2	1
108	и тем более	2	1
109	он еще не	1	1
110	одного и того	3	1
111	друг от друга	4	1
112	совершенно очевидно что	1	1
113	на всем протяжении	2	1
114	с фактической стороны	2	1
115	а во второй	1	1
116	в меру того	2	1
117	зрения не только	1	1
118	тех или иных	1	1
119	друг с другом	7	1
120	то что они	2	1
121	той мере в	3	1
122	как мы видели	2	1
