N	2gram	Propp_Isto_1	Dialekti
1	не есть	2	40
2	и не	9	30
3	по себе	3	25
4	т е	10	25
5	и т	25	21
6	т д	22	19
7	и в	28	18
8	ничего не	2	17
9	может быть	25	17
10	и есть	1	16
11	в нем	2	16
12	так что	4	15
13	миф не	1	14
14	потому что	4	14
15	значит что	1	14
16	а не	15	14
17	не только	12	13
18	и даже	4	13
19	то что	9	13
20	что в	12	13
21	в этом	8	12
22	было бы	7	12
23	если бы	8	12
24	и что	10	12
25	что миф	1	12
26	не может	15	12
27	в мифе	2	12
28	что это	8	11
29	в себе	2	11
30	что он	10	11
31	так как	6	11
32	как бы	2	11
33	все это	4	11
34	то же	12	10
35	есть нечто	1	10
36	несмотря на	1	10
37	что такое	2	10
38	прежде всего	10	10
39	сказать что	5	10
40	и то	1	9
41	отнюдь не	1	9
42	так и	9	9
43	это не	7	9
44	том что	7	9
45	никогда не	14	9
46	в том	9	9
47	ясно что	2	8
48	но это	4	8
49	в каком	1	8
50	совершенно не	1	8
51	также и	3	7
52	и как	2	7
53	то в	1	7
54	что она	5	7
55	что не	2	7
56	не существует	2	7
57	вовсе не	2	7
58	не просто	3	7
59	но и	10	7
60	его не	1	6
61	хотя бы	4	6
62	не то	4	6
63	но в	8	6
64	с другой	6	6
65	и вот	2	6
66	не в	9	6
67	она не	1	6
68	в то	3	6
69	с ним	2	6
70	никак не	1	6
71	ни с	1	6
72	не было	1	6
73	да и	1	6
74	говорить о	1	5
75	я не	3	5
76	и он	3	5
77	в своем	5	5
78	все же	10	5
79	себе не	1	5
80	в противоположность	1	5
81	наука всегда	1	5
82	на то	4	5
83	и с	4	5
84	что оно	1	5
85	и мы	2	5
86	в этих	7	5
87	но если	2	5
88	в отношении	1	5
89	в виду	1	5
90	есть только	3	5
91	в дальнейшем	5	5
92	можно было	5	5
93	не с	3	5
94	мы должны	13	5
95	само по	2	5
96	в особенности	2	5
97	говорит о	2	5
98	и пр	4	5
99	об отношении	1	5
100	или не	1	5
101	а в	7	5
102	это и	1	4
103	то это	3	4
104	как он	2	4
105	об этом	4	4
106	нисколько не	2	4
107	а есть	1	4
108	и более	1	4
109	миф и	1	4
110	на всю	1	4
111	что эта	1	4
112	и притом	1	4
113	это мы	1	4
114	к ней	1	4
115	к тому	6	4
116	как мы	3	4
117	только то	1	4
118	о том	9	4
119	и об	1	4
120	мы видим	11	4
121	но не	5	4
122	не мешает	1	4
123	и жизни	1	4
124	с какой	1	4
125	в котором	3	4
126	в конце	1	4
127	мы можем	1	4
128	как раз	2	4
129	как это	3	4
130	хотя и	1	4
131	собственно говоря	1	4
132	так же	7	4
133	другой стороны	5	4
134	во всяком	1	4
135	отношения к	2	3
136	должна быть	5	3
137	этот обряд	2	3
138	есть не	1	3
139	но она	1	3
140	в ней	7	3
141	на самом	1	3
142	а только	2	3
143	или иное	1	3
144	что они	5	3
145	если она	1	3
146	стороны и	1	3
147	более или	5	3
148	конечно не	2	3
149	от этого	2	3
150	та же	1	3
151	он не	2	3
152	всех этих	2	3
153	и еще	1	3
154	не значит	1	3
155	содержит в	1	3
156	но все	4	3
157	этом смысле	1	3
158	в них	1	3
159	должно быть	2	3
160	или менее	5	3
161	в их	3	3
162	точку зрения	3	3
163	друг другу	1	3
164	даже в	4	3
165	тому что	1	3
166	вплоть до	1	3
167	на себе	1	3
168	в основе	4	3
169	иметь в	1	3
170	к мифу	2	3
171	ничто не	1	3
172	только с	2	3
173	могут быть	4	3
174	и всех	1	3
175	указывает на	2	3
176	утверждать что	3	3
177	больше ничего	1	3
178	чтобы понять	1	3
179	и та	1	3
180	что и	6	3
181	может иметь	1	3
182	понятия мифа	1	3
183	один из	4	3
184	но с	1	3
185	не хотят	1	3
186	только в	11	3
187	даже если	1	3
188	очень много	3	3
189	только на	1	3
190	но что	1	3
191	даже не	2	3
192	еще и	2	3
193	что для	1	3
194	ничем не	1	3
195	а он	1	3
196	и потому	2	3
197	относиться к	1	3
198	что же	3	3
199	в его	5	3
200	быть очень	1	3
201	тех или	1	3
202	и все	1	3
203	у них	1	3
204	или нет	1	3
205	бы в	2	3
206	и смысл	1	3
207	состоит из	1	3
208	была бы	2	3
209	гораздо более	1	3
210	можно говорить	1	2
211	же как	2	2
212	чтобы не	3	2
213	и больше	1	2
214	и мифа	1	2
215	что если	2	2
216	что уже	1	2
217	вопрос о	5	2
218	время как	3	2
219	в полной	1	2
220	мне не	1	2
221	и говорить	1	2
222	как один	1	2
223	как таковая	2	2
224	то мы	4	2
225	из этих	1	2
226	но как	1	2
227	точка зрения	2	2
228	это или	1	2
229	относится к	2	2
230	что именно	1	2
231	с этим	4	2
232	что как	1	2
233	помнить что	1	2
234	просто как	1	2
235	мы получаем	1	2
236	образом и	1	2
237	все эти	4	2
238	тут и	2	2
239	тоже не	2	2
240	содержат в	1	2
241	говорят о	1	2
242	тому же	1	2
243	дальше и	1	2
244	связанные с	2	2
245	а просто	1	2
246	в виде	2	2
247	не как	3	2
248	сказал что	1	2
249	на этом	3	2
250	является не	1	2
251	это конечно	3	2
252	могла бы	1	2
253	это было	2	2
254	чаще всего	1	2
255	но уже	2	2
256	мы имеем	13	2
257	как и	4	2
258	для чего	1	2
259	между собою	1	2
260	до сих	5	2
261	и тогда	3	2
262	в своей	1	2
263	то он	2	2
264	нас не	3	2
265	почти не	3	2
266	себе а	1	2
267	во всем	3	2
268	в которых	1	2
269	для всякого	1	2
270	меня то	1	2
271	и от	2	2
272	ни было	2	2
273	можно указать	1	2
274	не знает	5	2
275	раз и	3	2
276	не менее	6	2
277	но они	2	2
278	как можно	1	2
279	и другое	2	2
280	как о	2	2
281	дело не	5	2
282	к ним	4	2
283	что их	2	2
284	как здесь	1	2
285	не лучше	1	2
286	очень мало	2	2
287	заметить что	1	2
288	этом отношении	1	2
289	от которой	1	2
290	и это	1	2
291	другими словами	4	2
292	идет речь	1	2
293	как с	1	2
294	в другом	3	2
295	или на	3	2
296	можно только	1	2
297	по сравнению	1	2
298	в эпоху	2	2
299	для этого	3	2
300	по мере	2	2
301	мы живем	1	2
302	на точку	1	2
303	это может	1	2
304	для того	1	2
305	вслед за	6	2
306	о своих	1	2
307	из видов	1	2
308	того что	4	2
309	в современной	3	2
310	что здесь	5	2
311	ничего нового	1	2
