N	2gram	Voloshinov_1	Problemy
1	и в	12	46
2	то есть	1	40
3	и не	10	27
4	может быть	14	23
5	не может	16	19
6	как бы	13	19
7	в нем	6	17
8	в этом	4	16
9	не только	4	14
10	и т.п	1	14
11	перед нами	1	12
12	как мы	1	12
13	но и	3	12
14	как и	5	12
15	и на	4	11
16	точки зрения	14	11
17	в одном	1	11
18	а не	5	11
19	в пределах	3	10
20	не в	4	10
21	между ними	2	10
22	и к	4	9
23	в самом	4	9
24	с точки	2	9
25	слово не	1	9
26	и все	2	9
27	в его	2	9
28	в том	6	9
29	в большинстве	1	9
30	вовсе не	1	9
31	прежде всего	8	9
32	до сих	3	8
33	конечно не	3	8
34	сих пор	3	8
35	еще не	3	7
36	в себе	3	7
37	и с	3	7
38	слова с	1	7
39	по себе	3	7
40	слова и	6	7
41	то же	5	6
42	никогда не	5	6
43	и он	1	6
44	хотя и	1	6
45	но в	5	6
46	слово в	3	6
47	к одному	1	6
48	ни в	3	6
49	что я	1	6
50	но это	2	6
51	и его	13	6
52	только в	6	6
53	есть в	1	6
54	друг друга	1	6
55	все это	3	6
56	мы увидим	1	6
57	в котором	3	5
58	ведь и	3	5
59	с его	2	5
60	во всех	1	5
61	по отношению	11	5
62	за пределы	4	5
63	нам кажется	1	5
64	при этом	6	5
65	это не	2	5
66	в жизни	5	5
67	рядом с	1	5
68	в то	2	5
69	если же	2	5
70	о том	3	5
71	же время	1	5
72	к нему	4	5
73	если мы	1	5
74	так как	9	5
75	у него	1	5
76	отношению к	11	5
77	жизни и	4	5
78	например в	1	4
79	самом деле	3	4
80	мы не	3	4
81	на себя	1	4
82	героя и	5	4
83	но не	2	4
84	как в	5	4
85	все же	4	4
86	кроме того	2	4
87	все эти	3	4
88	он не	2	4
89	таким образом	12	4
90	и наконец	3	4
91	том что	5	4
92	в этих	2	4
93	том же	1	4
94	в процессе	6	4
95	этих двух	2	4
96	слова но	2	4
97	здесь не	3	4
98	в себя	2	4
99	так и	4	4
100	в словах	1	4
101	по мере	1	4
102	в виду	5	4
103	и здесь	2	4
104	можно сказать	5	4
105	уже не	4	4
106	уже в	2	4
107	к ним	2	4
108	мы можем	2	4
109	точек зрения	3	4
110	до конца	2	4
111	на границе	3	4
112	да и	3	4
113	должно быть	1	4
114	слово здесь	1	4
115	то что	5	4
116	не знает	1	4
117	что в	2	4
118	но эти	1	4
119	сам по	1	3
120	и это	1	3
121	в приведенном	1	3
122	тем же	1	3
123	мы уже	1	3
124	мы имеем	2	3
125	и о	1	3
126	до минимума	1	3
127	отношение к	4	3
128	себе и	1	3
129	в своем	2	3
130	более или	1	3
131	в условиях	2	3
132	обычной жизненной	1	3
133	имеем в	2	3
134	не к	3	3
135	на этом	1	3
136	они должны	1	3
137	было бы	1	3
138	кажется что	1	3
139	далеко не	1	3
140	разобранные нами	1	3
141	в слове	1	3
142	такой же	2	3
143	или менее	1	3
144	но если	1	3
145	и их	1	3
146	в своей	3	3
147	не как	1	3
148	в отношении	2	3
149	она не	2	3
150	дело в	4	3
151	слова как	1	3
152	по своей	1	3
153	на него	2	3
154	не могут	1	3
155	с ее	1	3
156	быть более	1	3
157	но при	1	3
158	если бы	9	3
159	и что	2	3
160	и во	1	3
161	и только	1	3
162	слов и	1	3
163	в формах	2	3
164	словом и	2	3
165	себя в	1	3
166	только на	3	3
167	ведь это	1	3
168	что и	2	3
169	бытия и	1	3
170	с другой	4	3
171	себя и	2	3
172	более того	2	3
173	с помощью	6	3
174	так же	3	3
175	жизнь и	1	3
176	но для	3	3
177	и для	3	3
178	еще более	1	3
179	другой стороны	2	3
180	но этот	2	3
181	героя в	1	3
182	и другие	2	3
183	а между	1	2
184	ту же	1	2
185	же как	1	2
186	положения в	1	2
187	он как	1	2
188	мы здесь	1	2
189	не нужно	1	2
190	установку на	1	2
191	но конечно	2	2
192	как если	4	2
193	к слову	2	2
194	в общем	1	2
195	слову в	1	2
196	оно является	1	2
197	сама по	1	2
198	в одной	1	2
199	не входят	1	2
200	в особом	1	2
201	стороны и	2	2
202	в художественном	3	2
203	когда он	3	2
204	не было	1	2
205	его к	2	2
206	увидим что	1	2
207	зрения как	1	2
208	себе как	1	2
209	не хочет	1	2
210	бы не	2	2
211	должна быть	5	2
212	в корне	2	2
213	и по	3	2
214	но все	2	2
215	высказывания и	2	2
216	на все	2	2
217	хотя бы	5	2
218	ко второму	1	2
219	может стать	2	2
220	этом смысле	1	2
221	и тем	1	2
222	все равно	1	2
223	автора и	2	2
224	и другого	1	2
225	не менее	3	2
226	в слово	1	2
227	которые в	1	2
228	уже сказали	1	2
229	зрения и	1	2
230	в атмосфере	2	2
231	речь и	1	2
232	ничего не	2	2
233	только и	1	2
234	слову и	1	2
235	отношении к	3	2
236	и является	4	2
237	в стиле	1	2
238	у нас	1	2
239	языка в	1	2
240	могут быть	2	2
241	к тому	1	2
242	предмет в	1	2
243	в произведении	1	2
244	и совершенно	2	2
245	в другом	1	2
246	можно было	1	2
247	те же	2	2
248	из одного	1	2
249	с ним	3	2
250	быть ни	1	2
251	работает с	1	2
252	все в	1	2
253	между тем	3	2
254	тем как	2	2
255	все время	6	2
256	и следовательно	5	2
257	явления в	1	2
258	пор не	1	2
259	и так	2	2
260	же он	1	2
261	героя с	1	2
262	в поэзии	3	2
263	этого нельзя	1	2
264	слова не	1	2
265	для него	3	2
266	творчестве достоевского	1	2
267	сами по	1	2
268	для этого	1	2
269	влияние на	2	2
270	только к	1	2
271	и пр	3	2
272	его как	2	2
273	в руках	1	2
274	там где	2	2
275	что мы	5	2
276	вместе с	2	2
277	со словом	2	2
278	в данном	2	2
279	если оно	1	2
280	этих явлений	1	2
281	слов в	1	2
282	приведенном нами	1	2
283	и различные	1	2
284	остается в	1	2
285	тоже может	1	2
286	здесь конечно	1	2
287	себя на	1	2
288	в результате	1	2
289	для нас	7	2
290	есть уже	2	2
291	видения и	1	2
292	сказать что	7	2
293	выходят за	2	2
294	к другим	1	2
295	во всяком	1	2
296	они не	1	2
297	я и	1	1
298	направленность на	1	1
299	структура речи	1	1
300	чтобы не	1	1
301	эта позиция	1	1
302	и то	2	1
303	друг о	1	1
304	на самом	4	1
305	он находится	1	1
306	контекста в	2	1
307	по преимуществу	1	1
308	можно в	1	1
309	случае оно	1	1
310	определяется в	1	1
311	обойтись без	1	1
312	хорошо и	1	1
313	на материале	2	1
314	а уж	1	1
315	из подполья	1	1
316	нуждаются в	1	1
317	входит в	1	1
318	стиля в	1	1
319	и уверенность	1	1
320	высказывания в	1	1
321	и стиль	1	1
322	так именно	1	1
323	совпадает с	2	1
324	не вполне	1	1
325	подчеркнуть что	2	1
326	с большим	1	1
327	в обычной	1	1
328	в ней	6	1
329	и явления	1	1
330	литературы и	4	1
331	степени присуща	1	1
332	между собой	2	1
333	это направление	1	1
334	со словами	1	1
335	о друге	1	1
336	в нашем	11	1
337	не довлеет	2	1
338	то мы	1	1
339	автором как	1	1
340	менее всего	1	1
341	это последнее	1	1
342	один и	1	1
343	характер и	1	1
344	высказывания мы	1	1
345	как к	3	1
346	она как	1	1
347	все остальные	1	1
348	и художественного	1	1
349	себе не	1	1
350	стиля и	1	1
351	о самом	1	1
352	сливается с	2	1
353	ситуации в	1	1
354	та же	1	1
355	точку зрения	2	1
356	что это	1	1
357	в целом	1	1
358	этих моментов	1	1
359	еще один	1	1
360	которая фактически	1	1
361	тому же	2	1
362	во многих	1	1
363	из его	1	1
364	из общей	2	1
365	слово это	2	1
366	но прежде	1	1
367	что она	1	1
368	в ее	1	1
369	поэтическое высказывание	1	1
370	высшей степени	1	1
371	формы но	1	1
372	эта последняя	2	1
373	он должен	3	1
374	своего слушателя	1	1
375	однако он	1	1
376	и вот	1	1
377	ни были	1	1
378	и единство	1	1
379	iii слово	1	1
380	не бывает	1	1
381	одно и	2	1
382	от нее	1	1
383	здесь мы	1	1
384	что все	1	1
385	же не	1	1
386	сознание и	1	1
387	связанных с	1	1
388	его в	4	1
389	выходит за	1	1
390	для нее	1	1
391	который и	1	1
392	деле в	1	1
393	и иных	1	1
394	и мы	1	1
395	не совпадает	1	1
396	и соответствующие	1	1
397	она становится	1	1
398	делает его	2	1
399	поэтического высказывания	1	1
400	форма сама	1	1
401	в них	3	1
402	на которую	1	1
403	ни одной	1	1
404	в высшей	1	1
405	берет на	1	1
406	автору и	3	1
407	не всегда	1	1
408	и уже	3	1
409	несмотря на	1	1
410	такою же	1	1
411	на одну	1	1
412	обратимся к	1	1
413	и тогда	1	1
414	можно только	1	1
415	сторон и	1	1
416	именно и	1	1
417	в романтизме	1	1
418	в такой	3	1
419	не должен	1	1
420	одним и	1	1
421	место в	2	1
422	мы в	2	1
423	степени не	1	1
424	что до	1	1
425	но эта	1	1
426	обращение к	1	1
427	остается или	1	1
428	воздействует на	3	1
429	не должна	3	1
430	и вся	1	1
431	лишь косвенно	1	1
432	между людьми	1	1
433	суждения о	1	1
434	самого начала	1	1
435	высказывание а	1	1
436	тогда когда	2	1
437	здесь на	1	1
438	и притом	2	1
439	и остается	1	1
440	творчества для	1	1
441	весь этот	1	1
442	как его	1	1
443	отрешиться от	1	1
444	героев и	2	1
445	для всего	1	1
446	примерно в	1	1
447	слова так	2	1
448	только его	1	1
449	и без	1	1
450	только индивидуальная	1	1
451	находиться в	1	1
452	слова которая	1	1
453	ровно ничего	1	1
454	правда это	1	1
455	все явления	1	1
456	а лишь	1	1
457	направлениях и	1	1
458	структурные элементы	1	1
459	связи с	1	1
460	как будто	1	1
461	совершенно необходимо	1	1
462	в области	1	1
463	формы для	1	1
464	стиля как	1	1
465	интонации и	1	1
466	стиль и	1	1
467	наконец к	1	1
468	одном голосе	1	1
469	когда мы	1	1
470	должны быть	1	1
471	значительной степени	1	1
472	не способен	2	1
473	в окончательном	1	1
474	частной жизни	2	1
475	его значение	1	1
476	уже на	1	1
477	особый тип	1	1
478	не поймем	2	1
479	и самое	2	1
480	им в	1	1
481	того чтобы	1	1
482	вне этого	1	1
483	как не	2	1
484	данном случае	2	1
485	с самого	1	1
486	идет речь	1	1
487	это только	1	1
488	я знаю	1	1
489	является в	1	1
490	определенным образом	1	1
491	размыкается и	1	1
492	разговорного языка	1	1
493	и вообще	3	1
494	как чисто	1	1
495	собственно в	1	1
496	него свое	1	1
497	слова из	1	1
498	но несколько	1	1
499	и герой	3	1
500	непосредственное выражение	1	1
501	нашей работы	1	1
502	за пределами	1	1
503	на что	1	1
504	становятся все	1	1
505	звучит так	2	1
506	в значительной	1	1
507	от него	1	1
508	позицию по	1	1
509	автора на	1	1
510	его смысла	1	1
511	автор как	1	1
512	отметить что	1	1
513	и непосредственное	1	1
514	хочу и	1	1
515	и она	1	1
516	формой и	2	1
517	в литературе	4	1
518	быть и	3	1
519	на которой	1	1
520	героя может	1	1
521	здесь вовсе	1	1
522	в двух	1	1
523	определяет не	1	1
524	vii все	1	1
525	стиль в	1	1
526	в какой	2	1
527	слово дано	1	1
528	несколько подробнее	2	1
529	слова их	1	1
530	в интонации	6	1
531	него почти	1	1
532	точка зрения	3	1
533	это же	1	1
534	с одной	2	1
535	в эти	1	1
536	и уверенный	1	1
537	так можно	1	1
538	можно определить	1	1
539	обстоит дело	1	1
540	переходить в	1	1
541	следует отметить	1	1
542	его и	1	1
543	отражает в	3	1
544	всяком случае	1	1
545	без слов	1	1
546	свой смысл	1	1
547	у нее	1	1
548	каковы бы	1	1
549	дело и	1	1
550	свое выражение	4	1
551	она имеет	1	1
552	даже и	1	1
553	для художественного	1	1
554	мы обратимся	1	1
555	жизни в	1	1
556	из двух	1	1
557	одной стороны	2	1
558	мы это	1	1
559	именно в	1	1
560	к которому	1	1
561	а с	1	1
562	и др	5	1
563	в высшую	1	1
564	каково бы	1	1
565	что не	4	1
566	отношения в	1	1
567	что для	1	1
568	в некоторых	3	1
569	самом же	1	1
570	определить его	2	1
571	они входят	1	1
572	социальное взаимодействие	1	1
573	и самый	1	1
574	не на	1	1
575	чисто лингвистическое	1	1
576	так называемой	3	1
577	человек но	1	1
578	взаимоотношения между	1	1
579	него не	1	1
580	для историка	1	1
581	но есть	1	1
582	здесь имеет	1	1
