N	2gram	Vygotskiy__4	Myshleni
1	и в	33	28
2	в том	21	28
3	то что	44	28
4	в этом	28	27
5	того что	4	24
6	потому что	24	22
7	том что	22	19
8	не может	10	19
9	таким образом	13	18
10	что он	20	18
11	только в	4	18
12	что в	21	17
13	не только	7	16
14	так же	13	15
15	точки зрения	6	13
16	может быть	22	13
17	сказать что	13	13
18	мы могли	2	12
19	тому что	6	11
20	и не	13	11
21	что мы	6	11
22	как бы	25	11
23	к другим	1	11
24	но не	3	10
25	по отношению	1	10
26	с точки	4	10
27	в отношении	1	10
28	того чтобы	22	10
29	к тому	12	10
30	как мы	4	10
31	так как	12	10
32	но и	3	10
33	отношению к	1	10
34	понятия и	1	10
35	могли бы	2	9
36	было бы	12	9
37	мы можем	5	9
38	в самом	12	8
39	тем самым	3	8
40	никогда не	5	8
41	тем что	3	8
42	для того	23	8
43	еще не	1	8
44	того же	1	7
45	то же	9	7
46	в сущности	6	7
47	в своем	7	7
48	в которой	4	7
49	с самого	5	7
50	он не	11	7
51	в нем	7	7
52	заключается в	5	7
53	самого начала	5	7
54	можно было	4	7
55	если бы	10	7
56	мы видим	6	7
57	и других	4	7
58	там где	1	7
59	вместе с	8	7
60	что оно	3	7
61	как показывает	1	7
62	же как	3	6
63	мы не	5	6
64	в чем	1	6
65	и как	5	6
66	и к	2	6
67	как и	5	6
68	для него	1	6
69	не имеет	2	6
70	тогда когда	1	6
71	когда мы	6	6
72	же самое	6	6
73	то время	2	6
74	так и	3	6
75	и что	25	6
76	можно сказать	2	6
77	его в	3	6
78	так что	7	6
79	как раз	9	6
80	и развития	1	6
81	вообще не	1	6
82	к другой	2	6
83	в то	3	6
84	показать что	7	5
85	вопрос о	2	5
86	а другой	2	5
87	время как	2	5
88	из того	1	5
89	и на	5	5
90	но в	2	5
91	в этой	9	5
92	что все	11	5
93	другой раз	1	5
94	нашего исследования	1	5
95	с тем	4	5
96	не могли	1	5
97	того как	1	5
98	с другом	4	5
99	один раз	1	5
100	в пределах	3	5
101	это не	6	5
102	иначе как	1	5
103	друг с	4	5
104	и все	12	5
105	по самой	1	5
106	речи и	1	5
107	например в	3	4
108	и то	2	4
109	в первом	1	4
110	к другому	1	4
111	той же	4	4
112	мы имеем	2	4
113	я не	4	4
114	мы и	1	4
115	во всех	2	4
116	же самые	2	4
117	относится к	1	4
118	в одной	2	4
119	в той	3	4
120	с этим	5	4
121	целый ряд	5	4
122	в себе	6	4
123	в нашем	1	4
124	на то	10	4
125	своем развитии	1	4
126	на этом	3	4
127	к другу	1	4
128	но если	3	4
129	он должен	1	4
130	от одной	2	4
131	знаем что	4	4
132	не в	2	4
133	сущности говоря	2	4
134	мысли в	1	4
135	своей природе	1	4
136	в сознании	1	4
137	что на	1	4
138	что при	2	4
139	самой своей	1	4
140	ясно что	5	4
141	что и	3	4
142	именно в	2	4
143	мы знаем	2	4
144	которые в	1	4
145	заключить что	2	4
146	но что	1	4
147	на этот	3	4
148	в частности	4	4
149	который мы	1	4
150	начинается с	1	3
151	это и	5	3
152	исследования в	1	3
153	с его	2	3
154	друг к	1	3
155	из этих	2	3
156	очевидно что	1	3
157	значение для	1	3
158	связи и	1	3
159	независимо от	1	3
160	как в	3	3
161	от этого	3	3
162	представляет собой	2	3
163	и сцепление	1	3
164	на его	1	3
165	при этом	2	3
166	с ней	1	3
167	раз в	7	3
168	в плане	1	3
169	одной и	2	3
170	должен был	3	3
171	в них	2	3
172	иначе говоря	2	3
173	что такое	1	3
174	в их	2	3
175	всякий раз	6	3
176	и той	2	3
177	по себе	9	3
178	что с	1	3
179	в основе	3	3
180	только не	2	3
181	это мы	1	3
182	больше чем	2	3
183	связи с	2	3
184	не по	2	3
185	до того	1	3
186	лежит в	2	3
187	отличается от	1	3
188	представляют собой	1	3
189	совершается в	2	3
190	исследования и	4	3
191	только то	1	3
192	действия и	2	3
193	но мы	2	3
194	переход к	2	3
195	те же	2	3
196	к анализу	3	3
197	образом в	2	3
198	и здесь	3	3
199	до сих	3	3
200	в его	10	3
201	и только	7	3
202	все время	24	3
203	один из	2	3
204	функций которые	1	3
205	этот вопрос	4	3
206	и его	5	3
207	есть в	1	3
208	в нашей	2	3
209	до конца	7	3
210	на примере	2	3
211	а не	6	3
212	же точно	7	3
213	сослаться на	1	3
214	совершенно очевидно	1	3
215	но как	1	3
216	как это	14	3
217	требует от	1	3
218	это есть	1	3
219	и которое	1	3
220	сих пор	3	3
221	в целом	5	3
222	тем и	2	3
223	в другой	1	3
224	бы в	1	3
225	мы должны	6	3
226	это на	1	3
227	в своих	3	3
228	как на	6	3
229	самом деле	12	2
230	он может	2	2
231	мы уже	5	2
232	к новой	1	2
233	принадлежит к	2	2
234	вместо того	2	2
235	для нашей	2	2
236	себе что	1	2
237	он сам	1	2
238	так если	2	2
239	к которой	3	2
240	себе и	2	2
241	что они	6	2
242	что именно	3	2
243	прежде всего	2	2
244	все же	5	2
245	когда он	7	2
246	и наконец	2	2
247	нами в	2	2
248	между двумя	2	2
249	поэтому он	1	2
250	бы сказать	2	2
251	понятия с	1	2
252	все эти	6	2
253	он делает	1	2
254	если он	2	2
255	в соответствующей	1	2
256	мысли и	1	2
257	в обратном	2	2
258	идет от	1	2
259	с этой	4	2
260	не станем	1	2
261	как они	1	2
262	в другом	1	2
263	была в	1	2
264	раз он	1	2
265	этом смысле	1	2
266	было показать	1	2
267	несмотря на	1	2
268	оказывается совершенно	1	2
269	в этих	1	2
270	что если	3	2
271	в своей	4	2
272	в такой	2	2
273	которого является	1	2
274	в котором	2	2
275	что всякий	2	2
276	в которых	3	2
277	для объяснения	1	2
278	из области	1	2
279	точку зрения	1	2
280	но это	1	2
