N	2gram	Tiupa_Anal_3	FransuaR
1	и в	18	40
2	то есть	10	18
3	и его	13	17
4	прежде всего	5	16
5	в этом	14	15
6	в романе	2	15
7	мы уже	1	13
8	не только	22	13
9	в его	7	13
10	и не	12	13
11	вовсе не	1	12
12	что в	9	12
13	как и	14	11
14	но и	13	11
15	таким образом	4	10
16	как мы	1	10
17	и т.п	5	10
18	в сущности	5	9
19	он не	6	9
20	в них	2	9
21	может быть	9	9
22	и все	2	9
23	и до	1	8
24	той же	5	8
25	и на	4	8
26	отношение к	1	8
27	все эти	2	8
28	в том	9	8
29	у него	1	8
30	но в	2	8
31	то же	3	7
32	в своем	4	7
33	культуры и	1	7
34	он и	3	7
35	в одном	4	7
36	и др	1	7
37	во всех	2	6
38	в самом	5	6
39	в то	3	6
40	же время	3	6
41	связи с	1	6
42	связь с	2	6
43	в той	2	6
44	в своей	1	6
45	к этому	3	6
46	здесь и	3	5
47	в году	3	5
48	в нем	2	5
49	со всеми	2	5
50	так сказать	2	5
51	в основе	1	5
52	и для	2	5
53	в особенности	3	5
54	те же	2	5
55	связаны с	1	5
56	в литературе	1	5
57	для него	6	5
58	то что	2	5
59	не было	3	5
60	а не	9	5
61	в связи	1	5
62	как раз	7	5
63	в своих	1	5
64	жизни и	1	4
65	в ней	2	4
66	в истории	1	4
67	в мире	5	4
68	было бы	3	4
69	том что	12	4
70	в эту	1	4
71	в их	6	4
72	даже в	2	4
73	того чтобы	1	4
74	у нас	1	4
75	о том	6	4
76	и о	1	4
77	так в	3	4
78	роль в	3	4
79	особенно в	1	4
80	и здесь	2	4
81	а также	2	4
82	один из	2	4
83	и даже	8	4
84	до сих	1	4
85	не видит	1	4
86	и потому	2	4
87	в данном	4	4
88	сих пор	1	4
89	все это	3	4
90	в культуре	2	4
91	ни для	2	4
92	в мировой	1	4
93	самом деле	2	3
94	на самом	1	3
95	и есть	1	3
96	он был	1	3
97	с его	8	3
98	по отношению	7	3
99	отличие от	2	3
100	в этой	6	3
101	и как	4	3
102	и к	4	3
103	в себе	2	3
104	в свет	1	3
105	при этом	11	3
106	всех этих	1	3
107	но дело	1	3
108	об этом	2	3
109	мировой литературы	1	3
110	в отличие	2	3
111	для этого	1	3
112	вплоть до	2	3
113	дело не	3	3
114	одна из	2	3
115	во всем	3	3
116	правда не	1	3
117	здесь не	3	3
118	в ее	3	3
119	если бы	1	3
120	в другом	1	3
121	никак не	1	3
122	в значительной	2	3
123	связь между	1	3
124	между тем	5	3
125	нуждается в	2	3
126	что и	5	3
127	во всей	1	3
128	еще не	6	3
129	только в	2	3
130	так и	14	3
131	в начале	6	3
132	одно из	1	3
133	в конце	5	3
134	тем что	2	3
135	для того	1	3
136	и прежде	2	3
137	сказать что	2	3
138	там где	2	3
139	жизнь в	1	3
140	в частности	12	3
141	не может	2	3
142	вместе с	2	3
143	как в	3	3
144	такого рода	5	3
145	как бы	10	3
146	хотя он	1	3
147	и от	2	3
148	но это	1	3
149	а в	10	3
150	между ними	1	3
151	к этой	1	3
152	они не	1	3
153	как известно	1	2
154	например в	2	2
155	связана с	1	2
156	того же	5	2
157	это и	2	2
158	тем же	1	2
