N	2gram	Tiupa_Lite_3	Myslijsy
1	потому что	3	52
2	то есть	5	42
3	и в	16	39
4	может быть	12	27
5	в том	12	26
6	только в	7	25
7	не может	8	22
8	что в	2	22
9	не только	14	21
10	так как	1	21
11	а не	12	21
12	в нем	2	20
13	но и	14	20
14	и не	22	18
15	языка и	1	17
16	том что	8	16
17	так что	1	16
18	в этом	14	15
19	не в	10	15
20	если бы	2	14
21	по отношению	4	13
22	в себе	6	13
23	так и	9	13
24	отношению к	4	13
25	было бы	2	12
26	есть только	1	11
27	как в	5	10
28	по себе	2	10
29	то что	12	10
30	что не	2	10
31	в человеке	1	10
32	не есть	1	10
33	но в	3	9
34	как и	5	9
35	мысли в	1	9
36	тогда когда	1	9
37	для нас	1	9
38	мысли и	1	9
39	тем что	2	9
40	но не	4	8
41	в слове	3	8
42	точки зрения	7	8
43	в одном	4	8
44	того что	9	8
45	со стороны	7	8
46	вместе с	5	8
47	по его	1	7
48	в ней	1	7
49	в истории	1	7
50	с этим	1	7
51	это не	5	7
52	в этих	1	7
53	в нас	2	7
54	то и	1	7
55	с другой	6	7
56	должно быть	4	7
57	и т	1	6
58	то же	9	6
59	независимо от	1	6
60	все же	2	6
61	и как	3	6
62	бы не	1	6
63	при этом	15	6
64	и наоборот	2	6
65	не менее	2	6
66	тем не	1	6
67	что и	2	6
68	еще не	6	6
69	человеческого духа	3	6
70	по мере	1	6
71	в природе	4	6
72	как бы	8	6
73	в первом	2	5
74	то это	2	5
75	во всех	2	5
76	то в	3	5
77	с тем	1	5
78	несмотря на	2	5
79	не имеет	1	5
80	и его	6	5
81	деятельности и	1	5
82	между тем	3	5
83	во втором	2	5
84	в его	6	5
85	для всех	1	5
86	вовсе не	1	5
87	друг друга	1	5
88	так же	2	5
89	и потому	2	5
90	быть только	2	5
91	но это	1	5
92	и для	4	5
93	а в	5	5
94	другой стороны	2	5
95	в таком	1	5
96	вопрос о	2	4
97	субъекта и	5	4
98	и объекта	1	4
99	все остальные	1	4
100	в каждом	1	4
101	т п	1	4
102	тем самым	7	4
103	однако в	4	4
104	бы быть	1	4
105	в то	9	4
106	не по	1	4
107	а так	2	4
108	никогда не	4	4
109	же время	7	4
110	и притом	1	4
111	во всем	1	4
112	к тому	6	4
113	свою очередь	1	4
114	бы в	1	4
115	в стороне	1	4
116	и других	1	4
117	для него	2	4
118	не было	1	4
119	и даже	2	4
120	в действительности	1	4
121	прежде всего	3	4
122	там где	3	4
123	тому как	3	4
124	самого себя	1	4
125	быть не	2	4
126	слова и	1	4
127	в свою	2	4
128	в своих	2	4
129	того же	2	3
130	и то	1	3
131	столь же	1	3
132	тем как	1	3
133	очевидно что	1	3
134	сама по	1	3
135	в своем	1	3
136	хотя и	4	3
137	что по	1	3
138	в самом	3	3
139	он не	1	3
140	подобно тому	2	3
141	прежде чем	1	3
142	то ни	2	3
143	в мире	16	3
144	той же	3	3
145	и с	2	3
146	и тем	3	3
147	в жизни	8	3
148	в них	1	3
149	в этой	8	3
150	и при	2	3
151	в своей	7	3
152	с точки	3	3
153	бытия и	1	3
154	друг другу	1	3
155	что сам	1	3
156	тому что	1	3
157	она не	1	3
158	для того	2	3
159	с и	1	3
160	свободы и	2	3
161	этих последних	1	3
162	оно не	2	3
163	для себя	2	3
164	но при	1	3
165	том как	1	3
166	в словах	3	3
167	в создании	1	3
168	в глазах	3	3
169	по мнению	1	3
170	с одной	4	3
171	только на	1	3
172	или даже	1	3
173	одно из	4	3
174	и их	1	3
175	на душу	1	3
176	нужно было	1	3
177	что для	1	3
178	связи с	2	3
179	все более	2	3
180	со словом	1	3
181	одной стороны	4	3
182	только для	3	3
183	и от	1	3
184	о котором	1	3
185	и все	1	3
186	к этой	1	3
187	сказать что	1	3
188	как на	3	3
189	ко всем	1	2
190	одним из	4	2
191	и есть	1	2
192	есть не	1	2
193	проявляется в	1	2
194	себя а	1	2
195	бы то	2	2
196	тогда как	17	2
197	друг от	1	2
198	за пределы	1	2
199	в полном	2	2
