N	2gram	Bakhtin_Fr_4	Vladivir
1	и в	29	31
2	в году	3	30
3	не только	10	24
4	но и	9	19
5	то что	4	18
6	и не	16	17
7	и даже	3	15
8	у него	5	15
9	в этом	11	14
10	том что	3	14
11	и с	9	14
12	он был	2	14
13	что в	1	14
14	там же	3	13
15	но в	12	12
16	в его	8	12
17	что он	4	12
18	с его	4	11
19	о том	2	11
20	в том	7	11
21	между прочим	2	11
22	потому что	1	11
23	и то	2	10
24	также и	4	10
25	он не	3	10
26	как мы	10	9
27	никогда не	2	9
28	в конце	9	9
29	только в	2	9
30	даже и	2	9
31	и по	5	8
32	в то	10	8
33	в дальнейшем	3	8
34	так как	7	8
35	в доме	3	7
36	тут же	1	7
37	кроме того	2	7
38	мы уже	10	7
39	и его	8	7
40	для него	1	7
41	об этом	1	7
42	уже в	2	7
43	как раз	2	7
44	еще и	7	7
45	сказать что	5	7
46	того же	5	6
47	то же	10	6
48	и был	1	6
49	не без	1	6
50	то он	2	6
51	и к	2	6
52	это было	1	6
53	он и	5	6
54	в котором	2	6
55	у нас	1	6
56	и сам	3	6
57	так и	11	6
58	и что	1	6
59	можно сказать	1	6
60	в качестве	3	6
61	может быть	2	6
62	на этот	1	6
63	и потому	1	6
64	не может	2	6
65	к этому	2	6
66	но как	3	5
67	это был	2	5
68	на то	1	5
69	и если	1	5
70	что и	1	5
71	вовсе не	9	5
72	но он	6	5
73	а с	1	5
74	все это	4	5
75	и от	1	5
76	а также	2	5
77	с ним	2	5
78	жизни и	4	5
79	в своих	2	5
80	из его	1	4
81	в этой	13	4
82	в своем	3	4
83	хотя и	2	4
84	и как	3	4
85	в этот	1	4
86	в которой	4	4
87	в нашем	4	4
88	в себе	3	4
89	как он	2	4
90	в нем	5	4
91	главным образом	1	4
92	в россии	1	4
93	что у	3	4
94	как и	12	4
95	ни с	2	4
96	еще в	1	4
97	в своей	5	4
98	мысли и	1	4
99	и вообще	1	4
100	дело в	2	4
101	же время	8	4
102	во всем	1	4
103	да и	2	4
104	к нему	3	4
105	по своей	3	4
106	один из	4	4
107	себя в	2	4
108	и у	2	4
109	этот раз	1	4
110	в особенности	2	4
111	и все	13	4
112	для нас	1	4
113	он как	1	3
114	но она	2	3
115	и он	1	3
116	это время	1	3
117	и на	11	3
118	но не	2	3
119	в общем	1	3
120	отношение к	1	3
121	за пределы	1	3
122	что они	2	3
123	как в	2	3
124	все же	3	3
125	более или	3	3
126	в целом	1	3
127	он в	1	3
128	все эти	9	3
129	о которой	1	3
130	и вот	3	3
131	на его	2	3
132	это конечно	2	3
133	здесь мы	1	3
134	то есть	21	3
135	со своими	2	3
136	не мог	2	3
137	или менее	3	3
138	во время	10	3
139	на свою	1	3
140	но это	4	3
141	и очень	1	3
142	раз и	1	3
143	в отношении	1	3
144	на него	1	3
145	но только	2	3
146	ничего не	1	3
147	ему было	1	3
148	таким образом	20	3
149	к тому	2	3
150	в жизни	2	3
151	здесь не	3	3
152	к его	1	3
153	жизнь и	4	3
154	и здесь	3	3
155	это была	1	3
156	при дворе	1	3
157	конце концов	4	3
158	тот же	3	3
159	мы увидим	2	3
160	и так	3	3
161	уже не	2	3
162	только на	1	3
163	в виде	1	3
164	с этими	1	3
165	с другой	4	3
166	и стал	1	3
167	был в	1	3
168	философской мысли	1	3
169	под влиянием	1	3
170	в связи	1	3
171	по своему	4	3
172	были для	1	3
173	другой стороны	3	3
174	но этот	2	3
175	это и	5	2
176	факультета и	1	2
177	и до	5	2
178	и за	3	2
179	той же	3	2
180	и тут	1	2
181	в полной	1	2
182	но даже	1	2
183	ему в	1	2
184	они мне	1	2
185	еще не	4	2
186	он сам	1	2
187	первый план	1	2
188	знаем что	1	2
189	в чем	3	2
190	нет и	1	2
191	один и	2	2
192	его на	1	2
193	как к	3	2
194	всей этой	1	2
195	кто не	1	2
196	его к	2	2
197	конечно не	4	2
198	и тот	2	2
199	но его	1	2
200	тому же	1	2
201	что она	1	2
202	при этом	3	2
203	время и	2	2
204	своего времени	3	2
205	на этом	2	2
206	так например	1	2
207	что все	1	2
208	для характеристики	1	2
209	веры и	1	2
210	ни в	2	2
211	в париже	1	2
212	в них	7	2
213	за это	1	2
214	были в	4	2
215	года и	2	2
216	на первый	2	2
217	точки зрения	4	2
218	характер но	1	2
219	что такое	1	2
220	место в	2	2
221	что я	2	2
222	значение для	1	2
223	уже сказали	1	2
224	и почти	1	2
225	даже в	1	2
226	дело не	1	2
227	не по	1	2
228	которого он	1	2
229	того чтобы	3	2
230	именно с	1	2
231	и весь	1	2
232	после первого	1	2
233	уже и	2	2
234	что на	1	2
235	у меня	2	2
236	после своего	1	2
237	со стороны	2	2
238	для того	3	2
239	на это	1	2
240	где он	2	2
241	и о	5	2
242	его была	1	2
243	то время	2	2
244	не столько	2	2
245	он так	1	2
246	она была	1	2
247	что дело	1	2
248	был не	1	2
249	о котором	1	2
250	ними и	1	2
251	образом в	3	2
252	не существовало	1	2
253	но мы	2	2
254	с того	1	2
255	как было	1	2
256	которой мы	1	2
257	и мы	2	2
258	того что	3	2
259	всякого рода	2	2
260	с ними	3	2
261	по этому	1	2
262	одной из	2	2
263	был очень	1	2
264	и других	3	2
265	из них	6	2
266	мы знаем	1	2
267	дальше в	1	2
268	тем что	4	2
269	в очень	1	2
270	этому времени	1	2
271	только что	1	2
272	было сказано	1	2
273	из многочисленных	1	2
274	вероятно не	1	2
275	с которым	1	2
276	что мы	1	2
277	жизнь в	1	2
278	и глубоко	1	2
279	чем не	1	2
280	в тех	1	2
281	в это	1	2
282	для тех	1	2
283	о его	2	2
284	этом и	1	2
285	под названием	1	2
286	и для	2	2
287	которых он	2	2
288	в результате	4	2
289	от него	1	2
290	которую он	4	2
291	он стал	2	2
292	из этого	2	2
293	в самом	1	2
294	и это	2	2
295	в частности	3	2
296	как на	2	2
297	все что	1	2
298	как известно	2	1
299	также было	1	1
300	несколько лет	1	1
301	по адресу	2	1
302	с кем	1	1
303	о магических	1	1
304	на самом	4	1
305	и есть	4	1
306	то в	3	1
307	мировоззрения и	1	1
308	видеть в	1	1
309	как сам	1	1
310	без влияния	1	1
311	а под	1	1
312	отношения к	1	1
313	в их	2	1
314	г в	1	1
315	большую роль	2	1
316	на место	1	1
317	почти все	3	1
318	этот был	2	1
319	время как	1	1
320	не вполне	1	1
321	современников и	1	1
322	и ритуал	1	1
323	веке в	1	1
324	мы здесь	2	1
325	и утопизм	1	1
326	в ней	3	1
327	литературы и	1	1
328	была у	1	1
329	на них	2	1
330	в различных	2	1
331	во имя	1	1
332	а следовательно	1	1
333	и всего	1	1
334	понятно почему	2	1
335	видели что	1	1
336	явлений и	1	1
337	этот тон	1	1
338	относится к	1	1
339	и вовсе	1	1
340	государства и	1	1
341	дает нам	2	1
342	все будут	1	1
343	от истории	1	1
344	ко всякого	1	1
345	исторический процесс	1	1
346	этом же	1	1
347	что по	1	1
348	и каким	1	1
349	в противоположность	1	1
350	поэтому он	1	1
351	не приходится	1	1
352	не приходилось	1	1
353	здесь дается	2	1
354	время это	2	1
355	знаем в	1	1
356	им в	2	1
357	говорят о	1	1
358	так сказать	2	1
359	жизнью и	1	1
360	в переводе	1	1
361	после этого	2	1
362	однако он	1	1
363	в силу	1	1
364	новое и	2	1
365	и философской	1	1
366	на жизнь	1	1
367	в париж	1	1
368	одно и	1	1
369	но все	1	1
370	том же	2	1
371	здесь значение	1	1
372	и шесть	1	1
373	не будет	1	1
374	чего он	1	1
375	и второй	2	1
376	те же	1	1
377	них не	1	1
378	знает что	1	1
379	на протяжении	1	1
380	которого не	1	1
381	это не	5	1
382	уже знаем	1	1
383	с вопросом	1	1
384	миф об	1	1
385	в итоге	1	1
386	стала еще	1	1
387	по всему	2	1
388	они это	1	1
389	в самую	1	1
390	уже был	1	1
391	об этой	1	1
392	мы не	1	1
393	и тогда	1	1
394	остается в	1	1
395	в этих	2	1
396	бы на	2	1
397	и без	1	1
398	где мы	1	1
399	на месте	1	1
400	и навсегда	1	1
401	что вся	1	1
402	в первый	1	1
403	от времени	1	1
404	бы мы	1	1
405	не считал	1	1
406	году то	1	1
407	вплоть до	1	1
408	мир и	2	1
409	силой с	2	1
410	женского пола	1	1
411	их в	2	1
412	сам он	2	1
413	и вся	1	1
414	приводят к	1	1
