N	2gram	Potebnia_M_1	Istorich
1	и в	39	24
2	не только	21	21
3	что он	1	21
4	и т	6	17
5	т д	4	16
6	может быть	27	14
7	не может	22	14
8	что в	22	13
9	в этих	7	13
10	мы имеем	1	12
11	как в	10	12
12	в этом	15	12
13	но и	20	11
14	это не	7	10
15	том что	16	10
16	и что	10	10
17	у него	1	10
18	мы видим	4	10
19	а в	5	10
20	все же	6	9
21	с другой	7	9
22	не в	15	9
23	о том	2	9
24	потому что	52	9
25	и другие	1	9
26	то же	6	8
27	еще не	6	8
28	показывает что	3	8
29	что и	6	8
30	так как	21	8
31	другой стороны	5	8
32	а не	21	8
33	все это	1	8
34	или в	2	8
35	во всех	5	7
36	то что	10	7
37	таким образом	13	7
38	мы видели	4	7
39	к нему	1	7
40	один из	1	7
41	в том	26	7
42	вместе с	8	7
43	что это	3	6
44	но не	8	6
45	как он	1	6
46	в нем	20	6
47	он не	3	6
48	как и	9	6
49	для нас	9	6
50	и все	3	6
51	того что	8	6
52	только в	25	6
53	ответ на	1	6
54	тем что	9	6
55	так же	5	6
56	с этой	2	6
57	во время	1	6
58	мы увидим	3	6
59	то это	5	5
60	в чем	1	5
61	с одной	3	5
62	но в	9	5
63	что она	1	5
64	не менее	6	5
65	доказывает что	2	5
66	с ним	3	5
67	ничего не	1	5
68	так и	13	5
69	одной стороны	3	5
70	там где	4	5
71	в тех	1	5
72	видно что	2	5
73	же как	1	4
74	начинается с	1	4
75	он может	1	4
76	мы не	10	4
77	как бы	6	4
78	при этом	6	4
79	мы можем	2	4
80	но все	2	4
81	не всегда	1	4
82	точки зрения	8	4
83	в их	2	4
84	тем не	6	4
85	не имеет	5	4
86	никогда не	4	4
87	в других	2	4
88	совершенно ясно	1	4
89	и говорит	1	4
90	так в	1	4
91	что у	1	4
92	на вопрос	1	4
93	то не	3	4
94	после того	1	4
95	то и	7	4
96	вовсе не	5	4
97	ее на	1	4
98	если не	2	4
99	в данном	1	4
100	в состоянии	3	4
101	и не	18	4
102	мы должны	3	4
103	например в	1	3
104	видеть в	2	3
105	не вполне	1	3
106	в различных	1	3
107	в ответ	1	3
108	с его	1	3
109	тогда как	2	3
110	себе и	1	3
111	тоже не	1	3
112	что они	1	3
113	этой стороны	1	3
114	хотя и	3	3
115	когда он	1	3
116	из этих	4	3
117	на то	2	3
118	если он	1	3
119	и если	2	3
120	после этого	2	3
121	и по	6	3
122	а его	3	3
123	его в	1	3
124	в них	3	3
125	вопрос о	4	3
126	должны были	1	3
127	выше мы	1	3
128	задачи и	1	3
129	как мы	2	3
130	тогда когда	9	3
131	того как	6	3
132	не все	2	3
133	или когда	1	3
134	и его	5	3
135	связи с	3	3
136	из одного	3	3
137	должны быть	7	3
138	не столько	1	3
139	в образе	1	3
140	здесь нет	1	3
141	так что	16	3
142	уже в	1	3
143	на ней	1	3
144	при помощи	2	3
145	между прочим	2	3
146	в другой	3	3
147	и даже	4	3
148	но есть	1	3
149	превращается в	1	3
150	предположить что	1	3
151	что за	1	3
152	этой точки	1	3
153	что мы	4	3
154	сих пор	1	3
155	но это	5	3
156	от него	4	3
157	следующим образом	1	3
158	с тех	1	2
159	руки в	1	2
160	но тем	3	2
161	что эти	1	2
162	не имеют	5	2
163	по его	7	2
164	его не	1	2
165	на себя	1	2
166	и ее	1	2
167	их не	1	2
168	того же	3	2
169	и на	1	2
170	что его	1	2
171	если в	1	2
172	некоторые черты	1	2
173	со стороны	8	2
174	на небе	1	2
175	которые не	2	2
176	что во	2	2
177	в одной	1	2
178	его на	2	2
179	с этим	7	2
180	стороны и	2	2
181	можно предположить	1	2
182	и нет	1	2
183	перед нами	1	2
184	что по	3	2
185	в действительности	4	2
186	увидим что	4	2
187	он на	1	2
188	то ли	1	2
189	в самом	3	2
190	та же	1	2
191	в которой	2	2
192	он в	1	2
193	все эти	1	2
194	во многих	2	2
195	думать что	3	2
196	им в	1	2
197	нами в	1	2
198	что заставляет	2	2
199	на его	1	2
200	связанные с	1	2
201	д в	1	2
202	так например	3	2
203	не будет	2	2
204	вместе со	1	2
205	было бы	12	2
206	известно что	2	2
207	должен был	1	2
208	нам по	1	2
209	и тем	3	2
210	ни в	1	2
211	быть понят	1	2
212	в один	2	2
213	их на	1	2
214	что собственно	1	2
215	нас не	1	2
216	в котором	1	2
217	к этому	1	2
218	но он	2	2
219	не его	1	2
220	есть еще	1	2
221	что этот	1	2
222	для нее	2	2
223	нас к	1	2
224	тому что	3	2
225	она не	3	2
226	в таких	2	2
227	в то	4	2
228	и другое	3	2
229	что такое	1	2
230	на него	3	2
231	не по	4	2
232	вытекает из	2	2
233	к ней	2	2
234	друг друга	5	2
235	во всем	4	2
236	не могут	4	2
237	лежит в	1	2
238	как только	1	2
239	еще яснее	1	2
240	что при	5	2
241	и это	3	2
242	из всего	1	2
243	но при	3	2
244	в ее	1	2
245	то время	1	2
246	на том	1	2
247	там же	9	2
248	все его	1	2
249	образом мы	1	2
250	должно было	1	2
251	только там	1	2
252	все в	2	2
253	тем более	2	2
254	здесь не	1	2
255	по этому	2	2
256	этот вопрос	2	2
257	уже не	2	2
258	не можем	2	2
259	только на	3	2
260	что не	10	2
261	или даже	3	2
262	из них	1	2
