N	3gram	Vygotskiy__1	Formalny
1	с точки зрения	2	14
2	не может быть	8	14
3	на самом деле	2	12
4	во всяком случае	6	6
5	и т д	8	6
6	и т п	15	5
7	в зависимости от	5	5
8	с другой стороны	5	5
9	а вовсе не	1	4
10	в самом деле	7	4
11	подобно тому как	5	4
12	в связи с	1	4
13	в направлении к	1	4
14	для того чтобы	5	4
15	как мы знаем	1	4
16	потому что он	2	3
17	то же самое	2	3
18	в этом романе	1	3
19	в этом отношении	2	3
20	вместе с тем	2	3
21	в художественном произведении	3	3
22	в одной плоскости	1	3
23	одни и те	1	3
24	в том что	9	3
25	и те же	1	3
26	художественное произведение как	1	2
27	не следует что	1	2
28	так же и	1	2
29	одним и тем	1	2
30	в этом смысле	2	2
31	и во всяком	1	2
32	мы увидим что	2	2
33	то или иное	2	2
34	сами по себе	1	2
35	в отличие от	3	2
36	может быть только	1	2
37	и тем же	1	2
38	только то что	1	2
39	дело в том	1	2
40	мы видели что	2	2
41	мы не можем	2	2
42	всяком случае в	2	2
43	так и в	2	2
44	не только не	3	2
45	т п в	1	2
46	именно потому что	1	2
47	не может стать	2	2
48	от всех других	2	2
49	тем не менее	2	2
50	дело не в	1	2
51	смысле этого слова	2	2
52	в конце концов	3	2
53	формы и содержания	1	2
54	и того же	1	1
55	знаменателя важно их	1	1
56	арифметическое значение его	1	1
57	кошки камню равны	1	1
58	хотя и не	2	1
59	что в этом	3	1
60	точки зрения на	1	1
61	в основе всех	1	1
62	другой стороны в	1	1
63	и столь же	1	1
64	поэтическое произведение как	1	1
65	вовсе не есть	1	1
66	одной и другой	1	1
67	в настоящее время	2	1
68	в том же	1	1
69	один и тот	1	1
70	что ни в	1	1
71	числителя и знаменателя	1	1
72	таким образом оказывается	1	1
73	его числителя и	1	1
74	в том или	1	1
75	а следовательно и	1	1
76	или кошки камню	1	1
77	социальной жизни в	1	1
78	художественного творчества с	2	1
79	искусстве и в	1	1
80	мира миру или	1	1
81	тому чтобы создать	1	1
82	его конкретной исторической	1	1
83	их отношение шутливые	1	1
84	ни в коем	1	1
85	таким образом как	1	1
86	важно их отношение	1	1
87	в готовом виде	1	1
88	сих пор недостаточно	1	1
89	каждой из этих	1	1
90	произведения но и	1	1
91	в собственном смысле	3	1
92	при этом не	2	1
93	художественного произведения не	1	1
94	к тому чтобы	3	1
95	в той мере	1	1
96	ту или другую	1	1
97	том или ином	1	1
98	провести границу между	1	1
99	от произведения к	1	1
100	с этой точки	4	1
101	или другую сторону	1	1
102	до сих пор	3	1
103	и тем не	1	1
104	в коем случае	1	1
105	ту или иную	1	1
106	литературное произведение есть	1	1
107	в это время	1	1
108	в такой степени	1	1
109	но в таком	1	1
110	если же мы	1	1
111	от того что	2	1
112	мы полагаем что	1	1
113	так же как	4	1
114	возможны только на	1	1
115	камню равны между	1	1
116	ее выражения с	1	1
117	не потому что	1	1
118	трагические мировые комнатные	1	1
119	мировые комнатные произведения	1	1
120	из виду что	1	1
121	не только в	1	1
122	в самом процессе	1	1
123	с одной стороны	5	1
124	и тот же	1	1
125	если бы в	1	1
126	есть чистая форма	2	1
127	произведение никогда не	1	1
128	миру или кошки	1	1
129	и не было	1	1
130	и вместе с	1	1
131	художественное произведение если	1	1
132	художник вовсе не	1	1
133	никогда не может	2	1
134	коем случае не	1	1
135	значение его числителя	1	1
136	и пр как	1	1
137	в такой же	1	1
138	не в том	5	1
139	отношение шутливые трагические	1	1
140	оно не может	1	1
141	в последнее время	2	1
142	собственном смысле слова	2	1
143	а отношение материалов	1	1
144	в таком случае	2	1
145	мы все время	1	1
146	мере в какой	1	1
147	и той же	3	1
148	но так как	1	1
149	все то что	3	1
150	что при этом	1	1
151	между тем как	1	1
152	этой точки зрения	5	1
153	о том что	7	1
154	одной плоскости с	1	1
155	оно есть не	1	1
156	равны между собой	1	1
157	ни в каком	1	1
158	совершенно независимо от	1	1
159	а не наоборот	1	1
160	безразличен масштаб произведения	1	1
161	из этого тупика	1	1
162	из этих областей	1	1
163	другой стороны и	2	1
164	с самого начала	1	1
165	и в самом	2	1
166	только на почве	2	1
167	шутливые трагические мировые	1	1
168	и не будет	1	1
169	из двух направлений	1	1
170	в каждую эпоху	1	1
171	форма оно есть	1	1
172	выходит за пределы	1	1
173	можно сказать что	1	1
174	у нас в	1	1
175	при условии если	1	1
176	быть только социологией	1	1
177	произведение есть чистая	1	1
178	на то что	8	1
179	лежит в основе	1	1
180	одного и того	1	1
181	адекватным выражением его	1	1
182	совершенно очевидно что	2	1
183	а вместе с	1	1
184	никак не могут	1	1
185	в искусстве и	1	1
186	вот что говорит	1	1
187	чистая форма оно	1	1
188	в том числе	1	1
189	одной и той	3	1
190	и знаменателя важно	1	1
191	как не может	1	1
192	вовсе не следует	1	1
193	тех или иных	2	1
194	сама по себе	2	1
195	и в том	1	1
196	есть не вещь	1	1
197	в ту или	1	1
198	случае не может	2	1
199	только при условии	1	1
200	той мере в	1	1
201	как и в	4	1
202	или не в	1	1
203	же самое и	1	1
204	том числе и	1	1
205	ясно что при	1	1
