N	2gram	Voloshinov_1	Problema
1	то что	8	38
2	вовсе не	5	37
3	и не	26	37
4	и в	19	35
5	не есть	3	33
6	не только	8	24
7	сказать что	4	24
8	знак и	5	21
9	том что	3	19
10	что такое	2	18
11	у нас	2	18
12	о том	2	18
13	может быть	26	18
14	в этом	16	17
15	всякий знак	3	17
16	и вообще	2	16
17	настоящее время	6	16
18	но и	8	16
19	в настоящее	6	16
20	такого рода	1	15
21	знака и	5	15
22	в языке	4	15
23	что мы	1	14
24	только в	9	14
25	не менее	4	13
26	потому что	1	13
27	не может	24	13
28	и что	1	13
29	во всяком	5	13
30	также и	1	12
31	тем не	2	12
32	того что	3	12
33	в том	6	12
34	хотя бы	5	12
35	не просто	2	11
36	не будет	4	11
37	значения и	1	11
38	и даже	2	11
39	знак есть	1	11
40	так что	1	11
41	прежде всего	13	11
42	что в	4	11
43	в таком	2	11
44	таком случае	2	10
45	и то	1	10
46	говорить о	1	10
47	еще не	4	10
48	всяком случае	2	10
49	ничего не	6	10
50	и с	2	10
51	а не	7	10
52	в данном	4	10
53	в этой	1	9
54	если мы	11	9
55	только на	4	9
56	что же	4	9
57	значение и	1	8
58	все же	8	8
59	по себе	4	8
60	знаком и	1	8
61	ясно что	5	8
62	в виду	2	8
63	было бы	4	8
64	уже не	1	8
65	при помощи	1	8
66	как раз	2	8
67	совсем не	1	7
68	бы и	2	7
69	все эти	7	7
70	тоже не	1	7
71	мы не	6	7
72	тем самым	1	7
73	не имеет	3	7
74	знака к	5	7
75	не является	4	7
76	в конце	5	7
77	так и	11	7
78	в его	6	7
79	конце концов	3	7
80	так как	2	7
81	этом случае	3	7
82	с другой	5	6
83	но как	1	6
84	а только	1	6
85	относится к	1	6
86	и вовсе	1	6
87	но в	7	6
88	так или	1	6
89	что все	2	6
90	мы можем	2	6
91	не о	1	6
92	же самое	3	6
93	другими словами	2	6
94	можно сказать	3	6
95	ни в	2	6
96	в области	3	6
97	или иначе	2	6
98	о чем	1	6
99	и для	11	6
100	не существует	3	6
101	в то	3	6
102	то же	7	5
103	между собой	2	5
104	данного звука	1	5
105	отнюдь не	6	5
106	с этим	4	5
107	в самом	10	5
108	в себе	2	5
109	с другими	3	5
110	этом смысле	2	5
111	но уже	1	5
112	как и	12	5
113	и без	1	5
114	и более	2	5
115	связи с	11	5
116	той или	1	5
117	и это	3	5
118	как мы	13	5
119	языка и	13	5
120	можно было	2	5
121	и на	4	5
122	без всякой	2	5
123	тот или	1	5
124	с одной	1	5
125	от знака	2	5
126	содержания и	1	5
127	одной стороны	1	5
128	или иной	3	5
