N	2gram	Vygotskiy__2	Analitik
1	не только	15	22
2	и в	15	18
3	как и	6	14
4	так и	8	14
5	в этом	19	14
6	и его	4	13
7	но и	10	13
8	том что	27	12
9	в качестве	4	12
10	и не	7	12
11	в частности	6	12
12	при этом	3	11
13	а в	4	10
14	как бы	7	10
15	что в	14	9
16	может быть	9	9
17	со стороны	3	9
18	а не	3	9
19	в том	33	9
20	со своей	1	8
21	с его	4	8
22	и даже	5	8
23	в первой	2	8
24	по отношению	6	7
25	как раз	4	7
26	в его	2	7
27	с другой	6	7
28	но не	3	7
29	отношению к	5	7
30	и самого	2	6
31	в этой	6	6
32	он не	7	6
33	в их	2	6
34	не в	8	6
35	к тому	7	6
36	для него	3	6
37	о том	9	6
38	в начале	4	6
39	того же	3	5
40	той же	2	5
41	мы имеем	3	5
42	как правило	1	5
43	в самом	11	5
44	лишь в	3	5
45	однако в	1	5
46	или иной	2	5
47	в сущности	9	5
48	что и	2	5
49	между тем	1	5
50	никогда не	8	5
51	и т.п	7	5
52	прежде всего	4	5
53	не является	9	5
54	в результате	3	5
55	другой стороны	1	5
56	представляет собой	2	5
57	принадлежит к	2	4
58	и на	1	4
59	столь же	2	4
60	а и	1	4
61	что он	12	4
62	отнюдь не	2	4
63	в своем	9	4
64	и как	2	4
65	по пути	2	4
66	и к	6	4
67	таким образом	14	4
68	приводит к	5	4
69	в итоге	1	4
70	состоит в	3	4
71	по себе	7	4
72	тем самым	3	4
73	в одном	2	4
74	в пределах	1	4
75	и сам	3	4
76	можно сказать	2	4
77	не есть	1	4
78	однако что	1	4
79	в данном	3	4
80	все же	4	4
81	перед нами	2	4
82	я и	1	3
83	здесь и	3	3
84	едва ли	7	3
85	по его	1	3
86	который в	4	3
87	мы не	10	3
88	говорить о	2	3
89	в целом	10	3
90	уже в	5	3
91	здесь не	1	3
92	но как	1	3
93	ответ на	1	3
94	что они	3	3
95	как говорит	2	3
96	как в	4	3
97	с этим	3	3
98	из этих	4	3
99	с их	2	3
100	тому же	1	3
101	роли в	2	3
102	подобно тому	2	3
103	без исключения	1	3
104	то же	5	3
105	его в	1	3
106	точки зрения	26	3
107	все это	4	3
108	дело не	1	3
109	только не	1	3
110	ничего не	3	3
111	личности в	1	3
112	той или	2	3
113	указывает на	2	3
114	с ее	2	3
115	говорит и	1	3
116	в ее	1	3
117	данном случае	3	3
118	именно в	2	3
119	было бы	10	3
120	во всем	2	3
121	этом отношении	3	3
122	были бы	2	3
123	в особенности	1	3
124	еще и	1	3
125	что не	1	3
126	однако и	2	3
127	не всегда	1	3
128	вступает в	1	3
129	как это	6	3
130	кольцо с	1	3
131	по поводу	4	3
132	к этому	4	3
133	только к	1	2
134	самом деле	6	2
135	по преимуществу	1	2
136	есть не	1	2
137	а для	1	2
138	и он	1	2
139	в ней	1	2
140	не от	1	2
141	во всех	2	2
142	в противовес	1	2
143	конечном счете	4	2
144	в общем	3	2
145	очевидно что	3	2
146	отличие от	3	2
147	это и	1	2
148	сама по	2	2
149	более чем	1	2
150	не видно	1	2
151	по сути	1	2
152	и той	2	2
153	когда он	3	2
154	могли бы	4	2
155	как уже	2	2
156	но в	6	2
157	в противоположность	2	2
158	бы и	3	2
159	все эти	3	2
160	в тех	1	2
161	в себе	2	2
162	так сказать	1	2
163	что она	3	2
164	в нем	1	2
165	о которой	1	2
166	видеть в	1	2
167	и вот	1	2
168	свое время	1	2
169	и по	3	2
170	могла бы	1	2
171	этом он	1	2
172	входит в	1	2
173	это не	5	2
174	с самим	1	2
175	в жизни	1	2
176	в них	4	2
177	о которых	3	2
178	с тем	1	2
179	несмотря на	4	2
180	иначе говоря	2	2
181	с точки	18	2
182	в отличие	3	2
183	от его	4	2
184	даже в	4	2
185	возникает в	2	2
186	дело в	1	2
187	одна из	1	2
188	на два	1	2
189	которого он	1	2
190	по своей	6	2
191	сводится к	1	2
192	в момент	1	2
193	могут быть	2	2
194	подход к	2	2
195	говоря словами	2	2
196	в себя	2	2
197	в дальнейшем	1	2
198	те же	3	2
199	в борьбе	1	2
200	поэтому в	1	2
201	об этом	3	2
202	и здесь	1	2
203	и т.д	12	2
204	на примере	1	2
205	в конечном	4	2
206	один из	1	2
207	но с	2	2
208	обе эти	1	2
209	только в	4	2
210	и ее	3	2
211	тот или	1	2
212	с одной	7	2
213	но сам	1	2
214	для всех	4	2
215	вопроса о	1	2
216	всяком случае	6	2
217	не для	1	2
218	мы можем	10	2
219	тем что	2	2
220	указание на	4	2
221	одной стороны	7	2
222	который не	1	2
223	целого как	1	2
224	на эту	2	2
225	там где	6	2
226	что мы	9	2
227	связь с	2	2
228	не может	9	2
229	о своих	2	2
230	вместе с	6	2
231	и потому	1	2
232	в той	1	2
233	когда мы	1	2
234	тому как	2	2
235	да и	1	2
236	я с	1	2
237	этого слова	3	2
238	и для	2	2
239	и от	1	2
240	мира и	2	2
241	и б	1	2
242	и все	3	2
243	как показывает	1	2
244	личности и	1	2
245	то что	20	2
246	сказать что	6	2
247	в свое	1	2
248	к числу	1	2
249	а также	2	2
250	во всяком	7	2
251	гораздо более	1	2
252	как известно	6	1
253	речь идет	2	1
254	говоря о	1	1
255	неотделима от	1	1
256	категорий и	2	1
257	лишь после	1	1
258	человека и	3	1
259	связана с	4	1
260	рассматривать в	1	1
261	сам по	1	1
262	на самом	3	1
263	ибо как	2	1
264	и есть	2	1
265	и до	3	1
266	не имеют	1	1
267	этому пути	1	1
268	с таким	6	1
269	знаем о	2	1
270	в зависимости	6	1
271	общественных отношений	1	1
272	мы уже	6	1
273	и ниже	1	1
274	этом центральном	1	1
275	и само	2	1
276	на первом	1	1
277	что между	2	1
278	что если	2	1
279	ни у	1	1
280	вопрос о	5	1
281	единство и	1	1
282	сути дела	1	1
283	я не	1	1
284	бы ни	2	1
285	зависимости от	6	1
286	не способен	1	1
287	бы сказать	1	1
288	он был	1	1
289	между собой	1	1
290	он сам	3	1
291	время в	1	1
292	то мы	1	1
293	как если	1	1
294	мы будем	3	1
295	друг от	2	1
296	должны были	3	1
297	за пределы	2	1
298	один и	1	1
299	в истории	6	1
300	идет о	3	1
301	независимо от	4	1
302	каждая из	2	1
303	одном из	1	1
304	опыта к	1	1
305	роль этого	1	1
306	в полном	2	1
307	говорит что	5	1
308	это остается	1	1
309	один ряд	1	1
310	мир и	1	1
311	имеет в	1	1
