N	2gram	Propp_Isto_7	FransuaR
1	и в	24	41
2	мы уже	4	18
3	во всех	7	17
4	таким образом	7	17
5	в нем	6	16
6	и с	1	16
7	и его	3	13
8	но и	11	13
9	в этом	12	12
10	как мы	3	12
11	все эти	2	11
12	все это	8	11
13	в самом	2	10
14	не только	21	10
15	так как	8	10
16	и др	2	10
17	прежде всего	2	10
18	то что	7	10
19	и на	2	9
20	кроме того	3	9
21	во время	6	9
22	о том	9	9
23	здесь в	1	9
24	и все	6	9
25	здесь и	2	8
26	но в	5	8
27	в этой	1	8
28	никогда не	4	8
29	в них	3	7
30	как и	6	7
31	том что	10	7
32	в его	1	7
33	вовсе не	4	7
34	у него	10	7
35	в особенности	2	7
36	связаны с	2	7
37	как бы	4	7
38	что в	13	7
39	например в	3	6
40	части тела	1	6
41	в то	2	6
42	в образе	3	6
43	один из	7	6
44	мы видим	10	6
45	вместе с	7	6
46	или в	8	6
47	сказать что	2	6
48	что он	21	6
49	и он	3	5
50	с его	3	5
51	в ее	2	5
52	в своем	1	5
53	что это	6	5
54	то же	8	5
55	рядом с	1	5
56	но он	2	5
57	во всем	2	5
58	тем что	6	5
59	так и	5	5
60	и что	10	5
61	а также	1	5
62	в литературе	2	5
63	из них	2	5
64	большинстве случаев	1	5
65	там где	5	5
66	во франции	1	5
67	так же	6	5
68	одним из	1	4
69	того же	2	4
70	самом деле	1	4
71	в ней	1	4
72	он был	1	4
73	в живот	1	4
74	в рот	3	4
75	как в	12	4
76	и как	1	4
77	и наконец	3	4
78	та же	2	4
79	в другом	1	4
80	в преисподнюю	2	4
81	не в	9	4
82	но они	3	4
83	в основе	2	4
84	все же	9	4
85	с ним	5	4
86	другом месте	1	4
87	тот же	2	4
88	с одной	5	4
89	уже в	3	4
90	в большинстве	1	4
91	земли и	1	4
92	в котором	2	4
93	и даже	3	4
94	с другой	9	4
95	именно в	1	4
96	одной стороны	5	4
97	и от	2	4
98	а в	10	4
99	не может	14	4
100	из этого	1	4
101	все что	1	4
102	не остается	1	3
103	в чем	5	3
104	в одной	2	3
105	с этим	2	3
106	перед нами	2	3
107	при этом	4	3
108	и сам	1	3
109	характер в	1	3
110	на все	1	3
111	было бы	2	3
112	на первый	4	3
113	в ад	2	3
